match_id	id	team_id	period_id	min	sec	player_id_1	player_id_2	outcome	start_x	start_y	end_x	end_y	offside	possession	sequence	extra_1	extra_2	extra_3
2372225	2576704431	176	1	14	33	242830	210171	1	52.2	66.8	46.2	43.8	0	31	52	0	0	0
2372225	2576704509	176	1	14	35	210171	242313	1	46.2	43.8	56.5	11.8	0	31	52	0	0	0
2372225	2576704583	176	1	14	40	242313	234511	1	62.5	11.6	61.8	27.4	0	31	52	0	0	0
2372225	2576704605	176	1	14	42	234511	0	0	63.9	27.4	79.2	64.6	0	31	52	0	0	0
2372225	2576704665	450	1	14	45	126290	477463	1	25.6	29.1	37.7	36	0	32	53	0	0	0
2372225	2576704699	450	1	14	47	477463	0	0	43.4	29.8	46.7	30.6	0	32	53	0	0	0
2372225	2576704853	176	1	14	51	242830	195883	1	39.2	71.4	64.6	95.2	0	33	54	0	0	0
2372225	2576704943	176	1	14	57	195883	40270	1	67.2	73.4	68.2	53.6	0	33	54	0	0	0
2372225	2576705061	176	1	14	59	40270	179369	1	68.2	52.6	75.5	13.6	0	33	54	0	0	0
2372225	2576705089	176	1	15	5	179369	242313	1	87.6	26.4	89.2	15.4	0	33	54	0	0	0
2372225	2576705095	176	1	15	7	242313	0	0	89.2	15.4	89.7	18.8	0	33	54	2	0	0
2372225	2576705649	176	1	15	27	242313	0	0	84.8	0	87.8	36	0	33	55	0	0	0
2372225	2576705813	450	1	15	32	152723	0	0	9.3	67.8	48.8	43.9	0	34	56	0	0	0
2372225	2576705945	176	1	15	39	242830	210171	1	44.2	50	45.3	26.6	0	35	57	0	0	0
2372225	2576706039	176	1	15	42	210171	242830	1	45.2	24	32.9	48.4	0	35	57	0	0	0
2372225	2576706119	176	1	15	45	242830	184028	1	35.4	61.2	43.5	88.4	0	35	57	0	0	0
2372225	2576706173	176	1	15	48	184028	195883	1	43.9	87.8	59.1	94.8	0	35	57	0	0	0
2372225	2576706321	176	1	15	52	195883	184028	1	57.3	100	47.1	93	0	35	58	0	0	0
2372225	2576706449	176	1	15	58	184028	195883	1	45.7	89.4	57.2	94.6	0	35	58	0	0	0
2372225	2576706571	176	1	16	4	195883	0	0	46	72.6	81.6	-0.8	0	35	58	0	0	0
2372225	2576707053	450	1	16	28	152723	111232	1	20.2	100	39	86.2	0	36	59	0	0	0
2372225	2576707103	450	1	16	30	111232	477463	1	39.6	85.9	34.3	66.7	0	36	59	0	3	0
2372225	2576707239	450	1	16	32	477463	0	0	34.6	64.5	29.9	55	0	36	59	0	0	0
2372225	2576707331	450	1	16	38	126290	244273	1	23.5	7.3	19.9	34.5	0	36	60	0	0	0
2372225	2576707395	450	1	16	42	244273	98851	1	22.2	37.7	25	73.9	0	36	60	0	0	0
2372225	2576707453	450	1	16	48	98851	244273	1	25.2	67	23.7	25.6	0	36	60	0	0	0
2372225	2576707609	450	1	16	50	244273	138039	1	25.7	25	7.7	47	0	36	60	0	0	0
2372225	2576707749	450	1	16	58	138039	126290	1	12.1	41.8	48.7	2.5	0	36	60	0	0	0
2372225	2576707773	450	1	17	4	126290	130026	1	59.5	3.8	57.4	2.2	0	36	60	0	0	0
2372225	2576707877	450	1	17	5	130026	477463	1	57.4	2.2	41.2	8.8	0	36	60	0	0	0
2372225	2576707959	176	1	17	13	195883	0	0	57.5	86.4	58.4	82.4	0	37	61	0	0	0
2372225	2576708103	450	1	17	16	126290	138039	1	32.7	3.7	9.8	35.8	0	38	62	0	0	0
2372225	2576708241	450	1	17	24	138039	98851	1	12.2	45.1	23.9	78.4	0	38	62	0	0	0
2372225	2576708395	450	1	17	30	98851	94273	1	36.4	93	67	54.9	0	38	62	0	0	0
2372225	2576708431	450	1	17	32	94273	0	0	69.6	54.5	72.3	101.3	0	38	62	0	3	0
2372225	2576708771	176	1	17	52	242313	0	0	31.9	0	65	20.4	0	39	63	0	0	0
2372225	2576708895	450	1	17	57	244273	0	0	33.6	77	83.3	88.7	0	40	64	0	0	0
2372225	2576708931	176	1	18	2	210171	0	0	12.2	13.4	35.4	32	0	41	65	0	0	0
2372225	2576708969	450	1	18	5	111232	0	1	60.9	69.6	67.6	86.6	0	42	66	0	3	0
2372225	2576709003	450	1	18	6	484702	152723	1	67.6	86.6	56.7	86.6	0	42	66	0	0	0
2372225	2576709073	450	1	18	8	152723	98851	1	55.6	82	40.4	72.3	0	42	66	0	0	0
2372225	2576709119	450	1	18	12	98851	152723	1	44.5	70.9	54.5	90.8	0	42	66	0	0	0
2372225	2576709143	450	1	18	14	152723	109243	1	55.6	91.4	68.3	85.6	0	42	66	0	0	0
2372225	2576709179	450	1	18	15	109243	484702	1	70.6	86.3	69.8	96.9	0	42	66	0	0	0
2372225	2576709257	450	1	18	18	484702	111232	1	69.8	96.9	61.9	86.9	0	42	66	0	0	0
2372225	2576709309	450	1	18	19	111232	152723	1	62.2	84.4	54.9	92	0	42	66	0	0	0
2372225	2576709365	450	1	18	21	152723	98851	1	52.3	92.5	36.7	68.4	0	42	66	0	0	0
2372225	2576709437	450	1	18	25	98851	244273	1	37.2	66.4	40.5	33	0	42	66	0	0	0
2372225	2576709515	450	1	18	29	244273	98851	1	40.7	36.3	35.8	60.5	0	42	66	0	0	0
2372225	2576709547	450	1	18	32	98851	152723	1	33.2	72.1	39.1	91.7	0	42	66	0	0	0
2372225	2576709617	450	1	18	35	152723	0	0	42	90.8	57.2	71.8	0	42	66	0	0	0
2372225	2576709603	176	1	18	36	538283	234511	1	43.4	30.4	50.3	23.8	0	43	67	0	0	0
2372225	2576709629	176	1	18	37	234511	538283	1	50.3	23.6	45.2	18.4	0	43	67	0	0	0
2372225	2576709751	450	1	18	40	111232	244273	1	37.3	66.3	32.1	42.1	0	44	68	0	0	0
2372225	2576709833	450	1	18	45	244273	126290	1	33.2	44.6	41.5	14	0	44	68	0	0	0
2372225	2576709911	450	1	18	50	126290	244273	1	39.5	16.1	30.8	34.5	0	44	68	0	0	0
2372225	2576710007	450	1	18	54	244273	98851	1	30	36.1	34.6	70.3	0	44	68	0	0	0
2372225	2576710037	450	1	18	58	98851	152723	1	48.4	78.2	67.1	91.4	0	44	68	0	0	0
2372225	2576710049	450	1	19	1	152723	0	0	68.2	91.7	69.9	91.1	0	44	68	0	0	0
2372225	2576710353	450	1	19	12	152723	484702	1	67.4	100	74.7	87.1	0	44	69	0	0	0
2372225	2576710419	450	1	19	17	484702	126290	1	71.5	72.4	68.5	33.6	0	44	69	0	0	0
2372225	2576710441	450	1	19	20	126290	0	0	68.6	33.6	74.3	28.6	0	44	69	0	0	0
2372225	2576710597	176	1	19	30	195883	247412	1	76.2	69.4	78.7	60	0	45	70	0	0	0
2372225	2576710601	176	1	19	32	247412	0	0	73.2	65.5	70.4	67.2	0	45	70	0	0	0
2372225	2576710649	176	1	19	34	234511	0	0	66.7	54.4	68.6	55.6	0	45	71	0	0	0
2372225	2577024179	450	1	19	59	244273	477463	1	29.9	49.3	35.3	36.6	0	46	73	0	0	5
2372225	2576711149	450	1	20	0	477463	244273	1	31.8	37.6	26.2	56.3	0	46	73	0	0	0
2372225	2576711163	450	1	20	2	244273	98851	1	27.1	59.4	42.2	84.5	0	46	73	0	0	0
2372225	2576711175	450	1	20	7	98851	244273	1	42.2	84.5	31	64.2	0	46	73	0	0	0
2372225	2576711301	450	1	20	11	244273	126290	1	30.6	56.9	62.2	5.2	0	46	73	0	0	0
2372225	2576711365	450	1	20	15	126290	130026	1	61.1	7.7	64.9	11.9	0	46	73	0	0	0
2372225	2576712055	450	1	20	53	130026	98851	1	65.5	16.5	96.6	64.9	0	46	74	2	0	5
2372225	2576712495	176	1	21	18	234580	247412	1	3.9	47.2	53.1	81	0	47	75	0	0	0
2372225	2576712599	450	1	21	24	126290	244273	1	35.8	16.1	29.6	27.4	0	48	76	0	0	0
2372225	2576712663	450	1	21	30	244273	98851	1	30.4	27.9	28.5	61.1	0	48	76	0	0	0
2372225	2576712737	450	1	21	35	98851	109243	1	32.9	69.1	39.3	81.7	0	48	76	0	0	0
2372225	2576712777	450	1	21	37	109243	98851	1	37.4	80.9	30	61.4	0	48	76	0	0	0
2372225	2576712843	450	1	21	40	98851	109243	1	30.8	63.1	38	80.5	0	48	76	0	0	0
2372225	2576712893	450	1	21	44	109243	184028	100	36.7	75.1	66.3	8.8	0	48	76	0	0	0
2372225	2576713005	176	1	21	49	184028	111232	100	25.2	91.4	26.8	88.4	0	49	77	0	0	0
2372225	2576713075	450	1	21	51	111232	130026	1	64.4	10.1	72.9	23.4	0	50	78	0	0	0
2372225	2576713079	450	1	21	56	130026	0	1	73.9	15.5	68.8	5.6	0	50	78	0	0	0
2372225	2576713155	450	1	21	58	126290	111232	1	67.6	10.4	61.9	16.1	0	50	78	0	0	0
