match_id	id	team_id	period_id	min	sec	player_id_1	player_id_2	outcome	start_x	start_y	end_x	end_y	offside	possession	sequence	extra_1	extra_2	extra_3
2372226	2575492983	191	1	0	0	439716	208135	1	49.9	50.1	35.2	59.7	0	1	1	0	0	0
2372226	2575492997	191	1	0	1	208135	132105	1	35.2	59.7	32.8	74.2	0	1	1	0	0	0
2372226	2575493013	191	1	0	3	132105	0	0	32.8	74.2	77.3	96.3	0	1	1	0	0	0
2372226	2575493031	179	1	0	7	17740	0	0	25.1	5.2	35.8	7.1	0	2	2	0	0	0
2372226	2575493113	191	1	0	14	493072	208135	1	65.7	95.1	68.2	82.3	0	3	3	0	0	0
2372226	2575493131	191	1	0	17	208135	247636	1	78.5	77.9	82.8	82.8	0	3	3	0	0	0
2372226	2575493143	191	1	0	20	247636	0	0	90.7	65.5	89.3	63.7	0	3	3	0	0	0
2372226	2575493607	179	1	0	57	120026	72154	1	13.1	53.6	20.4	68.9	0	4	5	0	0	0
2372226	2575493613	179	1	0	59	72154	120026	1	21	69.3	11.2	52.4	0	4	5	0	0	0
2372226	2575493629	179	1	1	2	120026	500267	1	11.6	52.4	18.8	12.8	0	4	5	0	0	0
2372226	2575493643	179	1	1	4	500267	17740	1	18.8	12.8	30.6	5.8	0	4	5	0	0	0
2372226	2575493671	179	1	1	6	17740	500267	1	30.3	5.8	13.1	17.3	0	4	5	0	0	0
2372226	2575493737	179	1	1	11	500267	72154	1	15.1	25.1	19.1	70.2	0	4	5	0	0	0
2372226	2575493755	179	1	1	15	72154	0	0	24	74.9	35.3	90.5	0	4	5	0	0	0
2372226	2575493789	179	1	1	19	34703	0	0	30.1	93.8	31.2	92.1	0	6	7	0	0	0
2372226	2575493951	179	1	1	35	169813	0	0	30.1	100	59.6	88.5	0	6	8	0	0	0
2372226	2575493977	191	1	1	36	158074	439716	1	42.9	12.4	60	18.6	0	0	0	0	3	0
2372226	2575494061	191	1	1	41	247636	0	1	59.5	34.3	79.3	36.4	0	7	9	0	0	0
2372226	2575495107	179	1	3	21	120026	0	0	5.2	50	68.6	8.8	0	8	11	0	0	0
