team_id	code	type	player	x	y	min	sec	period
191	50	0dispossessed	466057	29.8	4.8	9	26	1
191	50	0dispossessed	466057	29.6	4.4	9	27	1
191	44	0aerial_duel_lost	208135	65.6	70.2	9	40	1
191	13	miss	493072	89.9	72.3	10	45	1
191	5	0ball_out	493072	100	48.4	10	46	1
191	44	0aerial_duel_lost	208135	35	31	11	32	1
191	50	0dispossessed	208135	61.6	72.4	12	5	1
179	61	0mal_control	17740	59.4	3.2	12	14	1
191	61	0mal_control	222629	73	32.1	12	32	1
179	50	0dispossessed	34703	28.5	92.3	12	39	1
191	44	0aerial_duel_lost	466057	92.9	15.4	12	50	1
179	44	0aerial_duel_lost	34703	60.7	67.3	13	47	1
179	61	0mal_control	62974	38.2	89.3	14	41	1
191	50	0dispossessed	247636	72.4	18.8	14	54	1
179	8	0interception	169813	33.5	69.3	15	8	1
191	44	0aerial_duel_lost	490239	9.2	94	15	24	1
179	5	0ball_out	234991	84.3	100	16	37	1
179	50	0dispossessed	34703	63	89.6	17	3	1
191	50	0dispossessed	208135	33.8	9.6	17	4	1
179	44	0aerial_duel_lost	34703	52.9	62.8	17	34	1
191	61	0mal_control	493072	86.7	82.7	18	2	1
191	5	0ball_out	132105	63.6	100	18	13	1
191	74	0blocked_pass	132105	52.4	96.6	18	53	1
179	61	0mal_control	62974	67.9	86.4	19	8	1
191	50	0dispossessed	466057	32.3	8.8	19	12	1
191	5	0ball_out	208135	83	100	19	25	1
179	5	0ball_out	72154	100	2.1	20	13	1
179	74	0blocked_pass	169813	42.1	96.6	20	54	1
179	5	0ball_out	169813	41.7	100	20	55	1
191	61	0mal_control	466057	79.6	6.8	21	35	1
191	5	0ball_out	466057	92.2	0	21	39	1
191	5	0ball_out	222629	36.8	0	22	0	1
191	44	0aerial_duel_lost	158074	8.8	45.2	22	38	1
179	15	attempt_saved	234991	90.5	54	22	38	1
179	8	0interception	169813	33.3	71.7	23	12	1
191	8	0interception	222629	63.1	20.2	23	13	1
191	5	0ball_out	220191	100	27.4	23	19	1
191	12	0despeje_clearance	490239	24.3	23.6	23	50	1
191	5	0ball_out	490239	25.2	0	23	52	1
191	74	0blocked_pass	222629	12.4	6.6	23	56	1
191	5	0ball_out	222629	10.8	0	23	57	1
191	8	0interception	222629	3.6	33.6	24	11	1
191	44	0aerial_duel_lost	466057	22.6	86.6	24	47	1
191	12	0despeje_clearance	158074	9.1	48	25	31	1
191	12	0despeje_clearance	247636	24.3	83.6	25	46	1
191	12	0despeje_clearance	490239	11.4	59.3	25	52	1
191	8	0interception	490239	14.2	70.9	25	55	1
179	44	0aerial_duel_lost	500267	45.2	27.5	26	3	1
191	50	0dispossessed	493072	41	90.4	26	41	1
191	5	0ball_out	132105	30	100	26	48	1
191	44	0aerial_duel_lost	132105	45.2	96.7	27	14	1
179	74	0blocked_pass	103953	38.9	70.2	29	11	1
191	44	0aerial_duel_lost	158074	44.6	42.4	29	14	1
179	5	0ball_out	72154	42.8	100	30	1	1
179	50	0dispossessed	234991	44.2	95.8	32	55	1
179	5	0ball_out	62974	41.6	100	32	57	1
191	61	0mal_control	466057	75.6	18.5	33	1	1
179	12	0despeje_clearance	72154	3.4	70.5	33	12	1
179	61	0mal_control	169813	1.9	93.3	33	15	1
179	5	0ball_out	169813	4.3	100	33	17	1
179	12	0despeje_clearance	500267	9.7	56.1	33	22	1
191	8	0interception	493072	56.8	70.9	33	29	1
191	13	miss	493072	95.7	40.6	33	45	1
191	5	0ball_out	493072	100	41.1	33	46	1
179	44	0aerial_duel_lost	62974	74	62.1	34	22	1
179	50	0dispossessed	52538	46.8	10.2	34	51	1
179	8	0interception	52538	54.9	3.2	34	56	1
179	5	0ball_out	52538	58.1	0	34	58	1
191	44	0aerial_duel_lost	439716	61.6	73.8	35	22	1
191	50	0dispossessed	247636	67.9	15.6	35	45	1
179	74	0blocked_pass	62974	32.7	89.3	35	46	1
179	5	0ball_out	62974	26.1	100	35	47	1
191	74	0blocked_pass	208135	57.4	65.5	36	17	1
191	8	0interception	158074	53.8	42.4	36	29	1
191	51	0error_opponent_shot	490239	42.8	64.3	36	34	1
179	13	miss	121117	84.5	34.2	36	39	1
179	5	0ball_out	121117	100	45	36	40	1
191	44	0aerial_duel_lost	493072	66.8	49.7	37	19	1
179	8	0interception	169813	47.4	84.1	37	25	1
191	44	0aerial_duel_lost	158074	35	35	37	28	1
179	61	0mal_control	234991	87.5	85.2	38	42	1
179	5	0ball_out	234991	100	83.5	38	45	1
191	44	0aerial_duel_lost	439716	52.4	18.8	39	13	1
179	5	0ball_out	34703	61.7	100	39	16	1
179	12	0despeje_clearance	17740	6.5	31.8	39	45	1
179	44	0aerial_duel_lost	52538	4.6	65.2	40	34	1
191	13	miss	439716	95.4	36.9	40	34	1
191	5	0ball_out	439716	100	37.8	40	36	1
179	44	0aerial_duel_lost	62974	61.7	89.8	41	13	1
191	44	0aerial_duel_lost	439716	73	47.6	41	44	1
191	5	0ball_out	490239	58	100	41	53	1
191	5	0ball_out	158074	49.6	0	42	15	1
179	61	0mal_control	234991	74.2	65.1	42	27	1
191	50	0dispossessed	220191	29.6	32.7	42	31	1
191	5	0ball_out	493072	17	0	42	36	1
179	74	0blocked_pass	121117	69.7	34.9	43	16	1
191	56	0me_cortan_balon_cuerpo	222629	8.4	1.9	43	25	1
179	5	0ball_out	34703	92.2	100	43	26	1
191	74	0blocked_pass	222629	20.2	5	43	49	1
191	5	0ball_out	222629	16.5	0	43	50	1
179	44	0aerial_duel_lost	72154	67.2	71.5	44	9	1
191	5	0ball_out	222629	75.6	100	46	2	1
179	8	0interception	500267	34.3	25.6	46	30	1
179	8	0interception	34703	36	27.2	46	33	1
179	61	0mal_control	62974	95.8	70.8	46	46	1
179	5	0ball_out	62974	100	67.7	46	46	1
179	44	0aerial_duel_lost	103953	53.4	70	47	42	1
191	50	0dispossessed	466057	87.8	2.4	47	49	1
179	5	0ball_out	72154	11.3	100	47	50	1
191	5	0ball_out	490239	89.8	0	48	30	1
179	44	0aerial_duel_lost	234991	47.2	79.7	48	41	1
191	61	0mal_control	439716	69.8	28.6	48	43	1
179	5	0ball_out	500267	20.2	0	48	55	1
179	8	0interception	500267	27.5	14.2	45	18	2
179	5	0ball_out	500267	36.6	0	45	19	2
179	44	0aerial_duel_lost	52538	29	6.6	45	35	2
179	44	0aerial_duel_lost	62974	85.5	82.1	46	46	2
191	5	0ball_out	449027	55.6	0	47	18	2
191	44	0aerial_duel_lost	490239	13.7	50.2	47	36	2
179	13	miss	234991	85.2	48.8	47	36	2
179	44	0aerial_duel_lost	500267	27	23.7	47	56	2
191	61	0mal_control	208135	53.9	70.6	48	3	2
179	44	0aerial_duel_lost	62974	61.7	53.5	48	27	2
191	5	0ball_out	490239	67.3	100	49	22	2
191	50	0dispossessed	466057	44.8	13.4	49	53	2
191	5	0ball_out	0	44	-1.2	49	59	2
179	50	0dispossessed	169813	93.5	95.6	50	6	2
179	15	attempt_saved	234991	91.4	53.4	50	9	2
191	12	0despeje_clearance	439716	3.6	43.8	50	40	2
191	12	0despeje_clearance	158074	9.2	57.9	50	40	2
191	12	0despeje_clearance	220191	9	43.3	50	51	2
191	12	0despeje_clearance	158074	4	48.2	50	53	2
191	12	0despeje_clearance	220191	4.8	15.5	50	58	2
191	5	0ball_out	220191	11.6	0	50	59	2
179	50	0dispossessed	169813	98.6	94.5	51	13	2
179	44	0aerial_duel_lost	500267	90.2	56	51	35	2
191	12	0despeje_clearance	208135	8.8	44.7	51	35	2
191	5	0ball_out	208135	38.4	0	51	40	2
179	44	0aerial_duel_lost	62974	97.9	94.6	52	13	2
179	74	0blocked_pass	52538	58.8	71.1	52	32	2
191	44	0aerial_duel_lost	247636	40.4	18.3	52	34	2
191	74	0blocked_pass	466057	34	5.4	53	8	2
191	50	0dispossessed	466057	34.4	3.9	53	9	2
179	5	0ball_out	34703	66.8	100	53	10	2
179	44	0aerial_duel_lost	169813	44.4	90.2	53	32	2
179	44	0aerial_duel_lost	234991	56.3	73	53	39	2
179	44	0aerial_duel_lost	34703	34.2	72.2	53	45	2
191	8	0interception	222629	37.1	2.9	55	0	2
179	12	0despeje_clearance	72154	2.5	61.5	55	18	2
191	13	miss	220191	77.1	38.4	55	21	2
191	5	0ball_out	220191	100	55.9	55	22	2
179	18	player_off	62974	4.8	49.7	55	59	2
179	18	player_off	62974	4.8	49.7	55	59	2
179	19	player_in	115860	4.8	49.7	55	59	2
179	61	0mal_control	121117	60.4	93.8	56	21	2
191	44	0aerial_duel_lost	439716	68.4	26.9	56	26	2
191	12	0despeje_clearance	132105	11.7	46.2	57	14	2
191	5	0ball_out	132105	15.6	0	57	17	2
191	12	0despeje_clearance	132105	8.4	60	57	26	2
191	12	0despeje_clearance	208135	18.7	55.1	57	29	2
191	15	attempt_saved	439716	95.8	67.8	57	42	2
191	8	0interception	158074	18.5	35.7	57	57	2
191	16	goal	208135	87.2	48	59	24	2
191	18	player_off	466057	51	81.5	60	50	2
191	18	player_off	466057	51	81.5	60	50	2
191	19	player_in	96767	51	81.5	60	50	2
191	18	player_off	247636	51	81.5	60	50	2
191	18	player_off	247636	51	81.5	60	50	2
191	19	player_in	546540	51	81.5	60	50	2
191	44	0aerial_duel_lost	158074	44.4	37.6	61	16	2
179	44	0aerial_duel_lost	115860	38.4	30.7	62	1	2
191	61	0mal_control	439716	83.7	51.6	62	8	2
179	50	0dispossessed	115860	36.7	10.2	62	19	2
191	18	player_off	493072	28.5	37	64	31	2
191	18	player_off	493072	28.5	37	64	31	2
191	19	player_in	467005	28.5	37	64	31	2
191	74	0blocked_pass	132105	56	96	64	53	2
191	5	0ball_out	132105	62.8	100	64	55	2
191	12	0despeje_clearance	158074	12.2	76.1	65	2	2
191	5	0ball_out	158074	14.6	100	65	4	2
191	74	0blocked_pass	222629	41.3	5.2	65	21	2
191	5	0ball_out	222629	39.8	0	65	22	2
191	12	0despeje_clearance	132105	21.6	77.3	65	38	2
191	5	0ball_out	132105	25.6	100	65	40	2
191	15	attempt_saved	439716	90.3	52.4	66	25	2
191	44	0aerial_duel_lost	96767	65.6	16.4	66	31	2
191	12	0despeje_clearance	158074	15.8	62.6	66	54	2
191	12	0despeje_clearance	132105	7.3	86.3	67	4	2
191	12	0despeje_clearance	220191	8.8	47.4	67	20	2
191	12	0despeje_clearance	158074	7.4	45.5	67	32	2
191	12	0despeje_clearance	158074	3.3	44.2	67	40	2
179	5	0ball_out	115860	66.2	0	68	0	2
179	18	player_off	52538	67.2	0	68	14	2
179	18	player_off	52538	67.2	0	68	14	2
179	19	player_in	185524	67.2	0	68	14	2
179	18	player_off	17740	67.2	0	68	30	2
179	18	player_off	17740	67.2	0	68	30	2
179	19	player_in	494928	67.2	0	68	30	2
179	44	0aerial_duel_lost	494928	54.2	10.6	68	43	2
191	44	0aerial_duel_lost	220191	38.5	77.5	68	44	2
179	16	goal	234991	93.3	52.5	68	57	2
179	44	0aerial_duel_lost	185524	29.1	29.2	70	41	2
179	74	0blocked_pass	494928	12.6	32.2	70	44	2
191	5	0ball_out	158074	85.6	100	71	3	2
179	50	0dispossessed	103953	90	5.2	71	38	2
179	8	0interception	121117	63.5	95	73	59	2
191	5	0ball_out	222629	39.8	0	74	4	2
191	50	0dispossessed	96767	3.2	10.8	74	12	2
191	50	0dispossessed	96767	4	10.3	74	16	2
191	12	0despeje_clearance	158074	4.1	31.8	74	20	2
179	13	miss	169813	77.3	72.2	74	34	2
179	5	0ball_out	169813	100	47	74	36	2
179	44	0aerial_duel_lost	115860	48	30	77	6	2
179	44	0aerial_duel_lost	72154	34.7	34.3	77	7	2
191	12	0despeje_clearance	222629	9.8	24.6	77	37	2
179	44	0aerial_duel_lost	234991	96.5	54.8	77	37	2
191	5	0ball_out	449027	61	0	78	31	2
191	44	0aerial_duel_lost	132105	62.4	86.4	79	1	2
179	61	0mal_control	103953	75.3	10.6	79	44	2
179	5	0ball_out	103953	77.8	0	79	46	2
191	44	0aerial_duel_lost	546540	44.2	83.5	80	4	2
179	44	0aerial_duel_lost	500267	31.2	32.2	80	7	2
179	18	player_off	234991	32.5	31.6	81	49	2
179	18	player_off	234991	32.5	31.6	81	49	2
179	19	player_in	456943	32.5	31.6	81	49	2
179	12	0despeje_clearance	121117	9.6	62.9	82	15	2
179	61	0mal_control	169813	25.4	96.8	82	21	2
179	5	0ball_out	169813	27.4	100	82	21	2
191	44	0aerial_duel_lost	439716	92.7	51.4	82	48	2
179	12	0despeje_clearance	72154	6.7	47.9	82	48	2
191	8	0interception	467005	79.2	92.1	82	54	2
191	61	0mal_control	439716	86.4	83.6	82	58	2
191	13	miss	220191	70.9	48.8	83	4	2
191	5	0ball_out	220191	100	56.9	83	6	2
191	44	0aerial_duel_lost	467005	52.2	94.6	83	36	2
191	44	0aerial_duel_lost	467005	36	91.4	84	24	2
179	61	0mal_control	494928	97.6	23.6	84	37	2
179	5	0ball_out	494928	100	28.3	84	38	2
179	13	miss	34703	73.5	63.5	85	17	2
179	5	0ball_out	34703	100	50	85	19	2
191	5	0ball_out	96767	59	0	85	38	2
191	8	0interception	208135	20.8	21.2	85	57	2
179	12	0despeje_clearance	456943	26	24.4	86	9	2
179	5	0ball_out	456943	29.9	0	86	11	2
191	18	player_off	132105	70.3	100	86	44	2
191	18	player_off	132105	70.3	100	86	44	2
191	19	player_in	466044	70.3	100	86	44	2
179	8	0interception	185524	19.2	10.1	87	0	2
179	50	0dispossessed	103953	15.4	5.7	87	2	2
191	16	goal	546540	88.2	57.5	87	57	2
179	5	0ball_out	169813	56.4	100	90	43	2
191	50	0dispossessed	546540	57.7	13.6	90	54	2
179	5	0ball_out	72154	36	100	91	6	2
179	44	0aerial_duel_lost	115860	38.8	73.2	91	34	2
191	74	0blocked_pass	222629	83.6	2.1	91	41	2
191	5	0ball_out	222629	78.4	0	91	43	2
179	61	0mal_control	121117	66.5	96.3	92	16	2
191	56	0me_cortan_balon_cuerpo	96767	25.3	4	92	18	2
179	5	0ball_out	121117	69.4	100	92	19	2
179	5	0ball_out	169813	54	100	92	33	2
179	5	0ball_out	169813	36.9	100	92	55	2
179	61	0mal_control	121117	42.7	97.7	93	12	2
179	5	0ball_out	34703	44.9	100	93	13	2
179	5	0ball_out	169813	69	100	94	24	2
191	61	0mal_control	222629	41.9	3.1	94	45	2
191	5	0ball_out	222629	42.2	0	94	45	2
179	61	0mal_control	103953	70.9	97.4	95	1	2
179	44	0aerial_duel_lost	456943	34.8	65.7	95	15	2
191	5	0ball_out	208135	72	100	95	42	2
191	44	0aerial_duel_lost	546540	74.2	85.5	95	48	2
179	44	0aerial_duel_lost	169813	68.6	62	96	11	2
191	44	0aerial_duel_lost	439716	63.4	70.6	96	18	2
191	74	0blocked_pass	466044	51.6	69.9	96	20	2
191	44	0aerial_duel_lost	439716	64.6	75.5	96	22	2
191	44	0aerial_duel_lost	222629	62.7	11.6	96	36	2
191	12	0despeje_clearance	158074	17.2	53.7	97	22	2
191	44	0aerial_duel_lost	466044	26.8	66.3	97	24	2
191	8	0interception	546540	71.4	93.8	97	39	2
191	5	0ball_out	546540	69.4	100	97	39	2
179	50	0dispossessed	121117	41.3	84.5	97	55	2
191	12	0despeje_clearance	220191	40.9	10	98	5	2
191	5	0ball_out	220191	47.3	0	98	6	2
179	61	0mal_control	34703	69.9	96.6	98	19	2
179	15	attempt_saved	103953	73.6	30.4	98	36	2
179	44	0aerial_duel_lost	121117	96.4	39.8	99	1	2
191	12	0despeje_clearance	439716	2.3	58.1	99	1	2
191	5	0ball_out	0	10.2	101.2	99	3	2
179	44	0aerial_duel_lost	456943	92.4	55	99	31	2
191	12	0despeje_clearance	96767	7.4	43.9	99	31	2
191	61	0mal_control	449027	2.7	72.3	99	49	2
191	12	0despeje_clearance	220191	3.3	60.5	100	20	2
191	12	0despeje_clearance	158074	15.7	54.4	100	22	2
191	12	0despeje_clearance	158074	14.2	50.1	100	28	2
191	44	0aerial_duel_lost	546540	31.6	40.4	100	30	2
191	12	0despeje_clearance	208135	24.3	37.1	100	31	2
191	12	0despeje_clearance	220191	10.3	72.6	100	56	2
191	44	0aerial_duel_lost	467005	20.1	80.4	101	1	2
