codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
49	recuperacion_balon	173	431644	25.9	63	0	49	1	2372231	Alavés	Ander Guevara	1	0	0	0	0	0
1	pase_fallado	173	431644	25.9	63	0	49	1	2372231	Alavés	Ander Guevara	0	0	0	33.4	69.6	0
1	pase	1737	96771	63.4	16.1	0	50	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	68.6	23.5	0
49	recuperacion_balon	1737	109702	69.2	25.1	0	51	1	2372231	Cádiz	Roger Martí	1	0	0	0	0	0
1	pase_fallado	1737	109702	70.5	27.5	0	52	1	2372231	Cádiz	Roger Martí	0	0	0	92.3	46.3	0
52	portero_agarrra_pelota	173	176245	11.1	49.9	0	54	1	2372231	Alavés	Antonio Sivera	0	0	0	0	0	0
1	pase_fallado	173	176245	15.6	51	0	58	1	2372231	Alavés	Antonio Sivera	0	0	0	51.7	75	0
1	pase_fallado	1737	96771	43.7	21.7	1	2	1	2372231	Cádiz	Rubén Alcaraz	0	0	0	63.6	32.3	0
44	duelo_aereo	173	488040	39	68	1	4	1	2372231	Alavés	Rafa Marín	1	0	0	0	0	0
44	duelo_aereo	1737	109702	61	32	1	4	1	2372231	Cádiz	Roger Martí	0	0	0	0	0	0
1	pase	173	488040	41.6	68.2	1	4	1	2372231	Alavés	Rafa Marín	1	0	0	46.1	68.4	0
49	recuperacion_balon	173	431644	46.1	68.4	1	5	1	2372231	Alavés	Ander Guevara	1	0	0	0	0	0
1	pase	173	431644	46.1	68.4	1	6	1	2372231	Alavés	Ander Guevara	1	0	0	41	58.1	0
50	me_roban_balon	173	437465	43.8	53.3	1	7	1	2372231	Alavés	Antonio Blanco	0	0	0	0	0	0
7	entrada	1737	111133	56.2	46.7	1	7	1	2372231	Cádiz	Darwin Machís	0	0	0	0	0	0
61	toco_balon	173	437465	38.8	56.7	1	8	1	2372231	Alavés	Antonio Blanco	1	0	0	0	0	0
49	recuperacion_balon	1737	111133	58.5	41.9	1	9	1	2372231	Cádiz	Darwin Machís	1	0	0	0	0	0
3	regate_fallado	1737	111133	58.8	40.2	1	9	1	2372231	Cádiz	Darwin Machís	0	0	0	0	0	0
7	entrada	173	437465	41.2	59.8	1	9	1	2372231	Alavés	Antonio Blanco	0	0	0	0	0	0
1	pase_fallado	1737	111313	42.1	29	1	11	1	2372231	Cádiz	Iza Carcelén	0	0	0	77.2	16	0
49	recuperacion_balon	173	488040	22.4	87.5	1	13	1	2372231	Alavés	Rafa Marín	1	0	0	0	0	0
1	pase	173	488040	21.8	88.9	1	14	1	2372231	Alavés	Rafa Marín	1	0	0	34.9	88.9	0
1	pase	173	434941	34.9	88.9	1	16	1	2372231	Alavés	Luis Rioja	1	0	0	32.9	76.7	0
50	me_roban_balon	173	431644	36.8	75.6	1	17	1	2372231	Alavés	Ander Guevara	0	0	0	0	0	0
7	entrada	1737	111133	63.2	24.4	1	18	1	2372231	Cádiz	Darwin Machís	1	0	0	0	0	0
49	recuperacion_balon	1737	178092	59.8	25.6	1	19	1	2372231	Cádiz	Fede San Emeterio	1	0	0	0	0	0
1	pase	1737	178092	59.8	25.6	1	19	1	2372231	Cádiz	Fede San Emeterio	1	0	0	55	37.9	0
1	pase	1737	96771	46.7	44.2	1	22	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	35.8	40.3	0
1	pase	1737	213118	34.5	38.9	1	25	1	2372231	Cádiz	Fali	1	0	0	29.5	15.4	0
1	pase	1737	130025	29.5	15.4	1	27	1	2372231	Cádiz	Luis Hernández	1	0	0	36.7	4.6	0
1	pase_fallado	1737	111313	37.3	4.6	1	29	1	2372231	Cádiz	Iza Carcelén	0	0	0	87.6	15.5	0
49	recuperacion_balon	173	488040	14.6	82.9	1	32	1	2372231	Alavés	Rafa Marín	1	0	0	0	0	0
1	pase	173	488040	7.8	84.5	1	33	1	2372231	Alavés	Rafa Marín	1	0	0	3.2	66.1	0
1	pase	173	176245	3.2	66.1	1	35	1	2372231	Alavés	Antonio Sivera	1	0	0	39.9	76.9	0
4	falta_recibida	173	431644	44.8	80.4	1	38	1	2372231	Alavés	Ander Guevara	1	0	152	0	0	264
4	falta_cometida	1737	178092	55.2	19.6	1	38	1	2372231	Cádiz	Fede San Emeterio	0	0	152	0	0	264
1	pase	173	488040	42.5	77.3	2	0	1	2372231	Alavés	Rafa Marín	1	0	0	36.3	65.5	0
1	pase	173	215792	36.9	60.2	2	5	1	2372231	Alavés	Aleksandar Sedlar	1	0	0	46.4	18.5	0
1	pase	173	463001	53.2	19.2	2	9	1	2372231	Alavés	Abdelkabir Abqar	1	0	0	81.9	94.7	0
1	pase_fallado	173	434941	86.9	89.9	2	18	1	2372231	Alavés	Luis Rioja	0	0	0	101.3	75.9	0
5	balon_fuera	1737	179926	0	23.5	2	21	1	2372231	Cádiz	Iván Alejo	1	0	346	0	0	0
5	balon_fuera	173	434941	100	76.5	2	21	1	2372231	Alavés	Luis Rioja	0	0	346	0	0	0
1	pase_fallado	1737	167210	4.5	40.6	2	46	1	2372231	Cádiz	Jeremías Ledesma	0	0	0	68	26.6	0
1	pase	173	488040	36	67.9	2	49	1	2372231	Alavés	Rafa Marín	1	0	0	44.2	76.1	0
44	duelo_aereo	173	434941	40.6	81.4	2	50	1	2372231	Alavés	Luis Rioja	1	0	0	0	0	0
44	duelo_aereo	1737	111313	59.4	18.6	2	50	1	2372231	Cádiz	Iza Carcelén	0	0	0	0	0	0
1	pase	173	434941	44.2	76.1	2	50	1	2372231	Alavés	Luis Rioja	1	0	0	49.9	72.9	0
49	recuperacion_balon	173	442157	48.8	72.7	2	51	1	2372231	Alavés	Miguel de la Fuente	1	0	0	0	0	0
1	pase_fallado	173	442157	48.8	72.7	2	52	1	2372231	Alavés	Miguel de la Fuente	0	0	0	45.9	64.9	0
49	recuperacion_balon	1737	96771	54.3	28.4	2	53	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	0	0	0
1	pase	1737	96771	54	28.9	2	54	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	40	34	0
1	pase_fallado	1737	213118	40	34	2	56	1	2372231	Cádiz	Fali	0	0	0	77.5	101	0
5	balon_fuera	1737	213118	74.2	100	3	1	1	2372231	Cádiz	Fali	0	0	347	0	0	0
5	balon_fuera	173	442157	25.8	0	3	1	1	2372231	Alavés	Miguel de la Fuente	1	0	347	0	0	0
1	pase	173	235227	30.3	0	3	16	1	2372231	Alavés	Andoni Gorosabel	1	0	0	20	37	0
1	pase	173	488040	20.6	37	3	19	1	2372231	Alavés	Rafa Marín	1	0	0	29.6	81.8	0
1	pase	173	126119	44	90.3	3	25	1	2372231	Alavés	Rubén Duarte	1	0	0	42.4	79.7	0
1	pase_fallado	173	431644	44.5	90.3	3	29	1	2372231	Alavés	Ander Guevara	0	0	0	91.6	73.6	0
49	recuperacion_balon	1737	167210	7.3	29.5	3	34	1	2372231	Cádiz	Jeremías Ledesma	1	0	0	0	0	0
1	pase	1737	167210	11.4	34.4	3	36	1	2372231	Cádiz	Jeremías Ledesma	1	0	0	22	59.6	0
1	pase	1737	213118	26.7	59.6	3	40	1	2372231	Cádiz	Fali	1	0	0	34.9	64.2	0
1	pase	1737	96771	34.9	64.1	3	42	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	25.5	61.4	0
1	pase	1737	213118	27.3	60	3	44	1	2372231	Cádiz	Fali	1	0	0	32.7	71.6	0
1	pase_fallado	1737	96771	31.2	70.7	3	47	1	2372231	Cádiz	Rubén Alcaraz	0	0	0	89.7	41.3	0
49	recuperacion_balon	173	176245	10.3	53.3	3	52	1	2372231	Alavés	Antonio Sivera	1	0	0	0	0	0
1	pase	173	176245	24.2	49	4	2	1	2372231	Alavés	Antonio Sivera	1	0	0	69.5	83	0
1	pase	173	126119	68.7	80	4	7	1	2372231	Alavés	Rubén Duarte	1	0	0	63.3	77.8	0
1	pase	173	431644	63.3	77.8	4	8	1	2372231	Alavés	Ander Guevara	1	0	0	60	65.8	0
1	pase	173	437465	60	65.8	4	9	1	2372231	Alavés	Antonio Blanco	1	0	0	54.6	84.4	0
1	pase_fallado	173	488040	54.4	84.5	4	12	1	2372231	Alavés	Rafa Marín	0	0	0	54.7	81.1	0
74	bloqueo_pase	1737	109702	57.6	7.1	4	12	1	2372231	Cádiz	Roger Martí	1	0	0	0	0	0
49	recuperacion_balon	1737	109702	83	11.9	4	16	1	2372231	Cádiz	Roger Martí	1	0	0	0	0	0
1	pase_fallado	1737	109702	89.1	19.6	4	18	1	2372231	Cádiz	Roger Martí	0	0	0	91	46.6	0
12	despeje	173	215792	10.3	57.2	4	19	1	2372231	Alavés	Aleksandar Sedlar	1	0	0	15.1	87.7	0
1	pase	1737	109702	89.5	12.2	4	25	1	2372231	Cádiz	Roger Martí	1	0	0	85.3	5.6	0
1	pase_fallado	1737	179926	85.3	5.6	4	27	1	2372231	Cádiz	Iván Alejo	0	0	0	86.4	39.5	0
12	despeje	173	437465	11.2	59.9	4	28	1	2372231	Alavés	Antonio Blanco	1	0	0	28.9	63.7	0
1	pase	1737	178092	68.7	28.7	4	30	1	2372231	Cádiz	Fede San Emeterio	1	0	0	44.3	67.4	0
1	pase	1737	213118	54.9	71	4	41	1	2372231	Cádiz	Fali	1	0	0	61.1	75	0
1	pase_fallado	1737	111133	60.7	77	4	43	1	2372231	Cádiz	Darwin Machís	0	0	0	60.9	71.6	0
8	pase_cortado	173	437465	36.7	15.9	4	43	1	2372231	Alavés	Antonio Blanco	1	0	0	0	0	0
1	pase	1737	96771	58	66	4	46	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	53.3	56.4	0
1	pase	1737	178092	53.3	55.2	4	48	1	2372231	Cádiz	Fede San Emeterio	1	0	0	49.8	17.5	0
1	pase	1737	111313	52.6	11.3	4	52	1	2372231	Cádiz	Iza Carcelén	1	0	0	53.1	30.1	0
1	pase	1737	178092	52.5	30.7	4	54	1	2372231	Cádiz	Fede San Emeterio	1	0	0	42.1	66.6	0
1	pase	1737	213118	54.3	69.8	5	0	1	2372231	Cádiz	Fali	1	0	0	62.8	94.1	0
1	pase	1737	111133	62.4	93.8	5	4	1	2372231	Cádiz	Darwin Machís	1	0	0	60.2	83.7	0
1	pase	1737	178092	55.8	72.5	5	6	1	2372231	Cádiz	Fede San Emeterio	1	0	0	65.8	60.3	0
1	pase_fallado	1737	109702	65.9	60.3	5	7	1	2372231	Cádiz	Roger Martí	0	0	0	76.7	69.2	0
49	recuperacion_balon	173	463001	20.6	30.1	5	9	1	2372231	Alavés	Abdelkabir Abqar	1	0	0	0	0	0
1	pase	173	463001	20.6	30.1	5	9	1	2372231	Alavés	Abdelkabir Abqar	1	0	0	7.7	48.5	0
1	pase_fallado	173	176245	7.7	48.5	5	11	1	2372231	Alavés	Antonio Sivera	0	0	0	65.5	50.7	0
44	duelo_aereo	1737	130025	32.8	43.8	5	15	1	2372231	Cádiz	Luis Hernández	1	0	0	0	0	0
44	duelo_aereo	173	442157	67.2	56.2	5	15	1	2372231	Alavés	Miguel de la Fuente	0	0	0	0	0	0
1	pase	1737	130025	31.2	38.2	5	15	1	2372231	Cádiz	Luis Hernández	1	0	0	34.6	29.5	0
49	recuperacion_balon	1737	111313	33.1	28.9	5	16	1	2372231	Cádiz	Iza Carcelén	1	0	0	0	0	0
1	pase	1737	111313	32.2	28.9	5	18	1	2372231	Cádiz	Iza Carcelén	1	0	0	9.5	47	0
1	pase	1737	167210	14.7	46.6	5	23	1	2372231	Cádiz	Jeremías Ledesma	1	0	0	24.2	26	0
1	pase	1737	130025	38.2	29.5	5	31	1	2372231	Cádiz	Luis Hernández	1	0	0	55.7	63.3	0
1	pase	1737	442838	53.9	60.8	5	34	1	2372231	Cádiz	Chris Ramos	1	0	0	36.8	61.8	0
1	pase	1737	213118	37.4	61.4	5	37	1	2372231	Cádiz	Fali	1	0	0	34.8	34.9	0
1	pase	1737	130025	35.9	31.3	5	40	1	2372231	Cádiz	Luis Hernández	1	0	0	42	9.8	0
1	pase_fallado	1737	96771	43.3	8	5	42	1	2372231	Cádiz	Rubén Alcaraz	0	0	0	93.6	17.5	0
4	falta_recibida	1737	179926	96.6	17.2	5	47	1	2372231	Cádiz	Iván Alejo	1	0	152	0	0	265
4	falta_cometida	173	488040	3.4	82.8	5	47	1	2372231	Alavés	Rafa Marín	0	0	152	0	0	265
1	pase	1737	463163	98.1	15.1	6	44	1	2372231	Cádiz	Javi Hernández	1	0	0	97.3	41	0
16	gol	1737	178092	96.9	40	6	45	1	2372231	Cádiz	Fede San Emeterio	1	24	0	0	0	0
1	pase	173	442157	50.1	50.1	7	53	1	2372231	Alavés	Miguel de la Fuente	1	0	0	38	47.9	0
1	pase	173	437465	38	46.9	7	55	1	2372231	Alavés	Antonio Blanco	1	0	0	36.8	21.6	0
1	pase_fallado	173	463001	41.3	20.3	7	59	1	2372231	Alavés	Abdelkabir Abqar	0	0	0	76.5	1.3	0
61	toco_balon	1737	463163	26	97.2	8	1	1	2372231	Cádiz	Javi Hernández	1	0	0	0	0	0
5	balon_fuera	173	463001	74.7	0	8	2	1	2372231	Alavés	Abdelkabir Abqar	1	0	347	0	0	0
5	balon_fuera	1737	463163	25.3	100	8	2	1	2372231	Cádiz	Javi Hernández	0	0	347	0	0	0
1	pase	173	235227	77.9	0	8	26	1	2372231	Alavés	Andoni Gorosabel	1	0	0	88.8	28.5	0
61	toco_balon	173	442157	88.8	28.5	8	27	1	2372231	Alavés	Miguel de la Fuente	0	0	0	0	0	0
49	recuperacion_balon	1737	178092	13.2	70.7	8	28	1	2372231	Cádiz	Fede San Emeterio	1	0	0	0	0	0
1	pase	1737	178092	13.2	70.7	8	29	1	2372231	Cádiz	Fede San Emeterio	1	0	0	30.7	95	0
50	me_roban_balon	1737	442838	41.2	96.1	8	35	1	2372231	Cádiz	Chris Ramos	0	0	0	0	0	0
7	entrada	173	437465	58.8	3.9	8	35	1	2372231	Alavés	Antonio Blanco	1	0	0	0	0	0
49	recuperacion_balon	173	235227	58.8	3.8	8	36	1	2372231	Alavés	Andoni Gorosabel	1	0	0	0	0	0
3	regate_fallado	173	235227	61.4	3.4	8	37	1	2372231	Alavés	Andoni Gorosabel	0	0	0	0	0	0
7	entrada	1737	111133	38.6	96.6	8	37	1	2372231	Cádiz	Darwin Machís	1	0	0	0	0	0
5	balon_fuera	173	235227	65.8	0	8	38	1	2372231	Alavés	Andoni Gorosabel	1	0	347	0	0	0
5	balon_fuera	1737	111133	34.2	100	8	38	1	2372231	Cádiz	Darwin Machís	0	0	347	0	0	0
1	pase	173	235227	67.5	0	8	59	1	2372231	Alavés	Andoni Gorosabel	1	0	0	68.4	7.1	0
1	pase	173	201178	61.1	20.9	9	2	1	2372231	Alavés	Jon Guridi	1	0	0	56.4	37	0
1	pase	173	488040	56.4	37	9	4	1	2372231	Alavés	Rafa Marín	1	0	0	90.7	12.8	0
1	pase_fallado	173	235227	91.7	12.8	9	8	1	2372231	Alavés	Andoni Gorosabel	0	0	0	93	51.2	0
41	despeje_punos	1737	167210	4.4	49.9	9	9	1	2372231	Cádiz	Jeremías Ledesma	0	0	0	26.1	30.3	0
1	pase	173	431644	78.3	73.2	9	11	1	2372231	Alavés	Ander Guevara	1	0	0	78.2	95.3	0
1	pase	173	126119	69.7	94.2	9	16	1	2372231	Alavés	Rubén Duarte	1	0	0	68.5	83.6	0
3	regate_conseguido	173	431644	73.4	91.6	9	17	1	2372231	Alavés	Ander Guevara	1	0	0	0	0	0
45	regate_recibido	1737	179926	26.6	8.4	9	17	1	2372231	Cádiz	Iván Alejo	0	0	0	0	0	0
3	regate_conseguido	173	431644	71.7	86.4	9	18	1	2372231	Alavés	Ander Guevara	1	0	0	0	0	0
45	regate_recibido	1737	178092	28.3	13.6	9	18	1	2372231	Cádiz	Fede San Emeterio	0	0	0	0	0	0
1	pase	173	431644	72.2	85.9	9	19	1	2372231	Alavés	Ander Guevara	1	0	0	73.5	91.1	0
15	disparo_parado	173	126119	75.9	78.1	9	23	1	2372231	Alavés	Rubén Duarte	1	22	0	0	0	0
10	parada	1737	167210	1.8	48.2	9	24	1	2372231	Cádiz	Jeremías Ledesma	1	0	0	0	0	0
52	portero_agarrra_pelota	1737	167210	1.8	48.2	9	25	1	2372231	Cádiz	Jeremías Ledesma	0	0	0	0	0	0
1	pase	1737	167210	9.6	44.8	9	42	1	2372231	Cádiz	Jeremías Ledesma	1	0	0	22.1	74.7	0
1	pase_fallado	1737	213118	34.3	74.7	9	49	1	2372231	Cádiz	Fali	0	0	0	87.4	83.9	0
1	pase	173	215792	22.4	21.5	9	52	1	2372231	Alavés	Aleksandar Sedlar	1	0	0	23.7	15.9	0
49	recuperacion_balon	173	235227	23.7	15.9	9	53	1	2372231	Alavés	Andoni Gorosabel	1	0	0	0	0	0
1	pase	173	235227	23.7	15.9	9	53	1	2372231	Alavés	Andoni Gorosabel	1	0	0	18.3	33.4	0
1	pase	173	463001	18.3	33.4	9	55	1	2372231	Alavés	Abdelkabir Abqar	1	0	0	28.1	21.5	0
1	pase	173	437465	28.1	21.5	9	56	1	2372231	Alavés	Antonio Blanco	1	0	0	26.7	6.7	0
1	pase	173	235227	26.7	6.7	9	58	1	2372231	Alavés	Andoni Gorosabel	1	0	0	30.5	18.2	0
1	pase	173	437465	32.1	25.3	10	1	1	2372231	Alavés	Antonio Blanco	1	0	0	43.8	92.1	0
1	pase	173	126119	69.5	91.1	10	9	1	2372231	Alavés	Rubén Duarte	1	0	0	78.1	94.7	0
1	pase	173	434941	77.7	92.1	10	13	1	2372231	Alavés	Luis Rioja	1	0	0	78.2	97.1	0
1	pase_fallado	173	126119	78.9	97.1	10	16	1	2372231	Alavés	Rubén Duarte	0	0	0	80.8	91.5	0
61	toco_balon	1737	179926	12.7	7.9	10	16	1	2372231	Cádiz	Iván Alejo	1	0	0	0	0	0
1	pase	1737	111313	15.5	24.8	10	18	1	2372231	Cádiz	Iza Carcelén	1	0	0	25	17.6	0
49	recuperacion_balon	1737	178092	26.3	16.9	10	19	1	2372231	Cádiz	Fede San Emeterio	1	0	0	0	0	0
1	pase	1737	178092	26.3	16.9	10	19	1	2372231	Cádiz	Fede San Emeterio	1	0	0	24.1	22.1	0
1	pase	1737	111313	23.7	25	10	21	1	2372231	Cádiz	Iza Carcelén	1	0	0	30.6	30.2	0
1	pase	1737	96771	26.8	35.3	10	22	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	26.1	27.4	0
1	pase	1737	111313	21.3	16.1	10	26	1	2372231	Cádiz	Iza Carcelén	1	0	0	33.7	4.7	0
61	toco_balon	1737	442838	33.4	3.8	10	28	1	2372231	Cádiz	Chris Ramos	0	0	0	0	0	0
49	recuperacion_balon	173	126119	70.2	94.1	10	30	1	2372231	Alavés	Rubén Duarte	1	0	0	0	0	0
1	pase	173	126119	70.2	90.6	10	32	1	2372231	Alavés	Rubén Duarte	1	0	0	73.4	83.8	0
1	pase_fallado	173	431644	74.5	88.7	10	34	1	2372231	Alavés	Ander Guevara	0	0	0	96.8	77	0
52	portero_agarrra_pelota	1737	167210	5.6	28.7	10	45	1	2372231	Cádiz	Jeremías Ledesma	0	0	0	0	0	0
1	pase	1737	167210	9.4	42.4	10	51	1	2372231	Cádiz	Jeremías Ledesma	1	0	0	19.2	73.1	0
1	pase	1737	213118	39.7	71.3	10	59	1	2372231	Cádiz	Fali	1	0	0	40.3	55.8	0
1	pase	1737	178092	41.9	51.2	11	2	1	2372231	Cádiz	Fede San Emeterio	1	0	0	44.1	11.8	0
1	pase	1737	111313	44.1	11.8	11	5	1	2372231	Cádiz	Iza Carcelén	1	0	0	60	3.2	0
4	falta_recibida	1737	179926	58.6	7	11	8	1	2372231	Cádiz	Iván Alejo	1	0	152	0	0	0
4	falta_cometida	173	126119	41.4	93	11	8	1	2372231	Alavés	Rubén Duarte	0	0	152	0	0	0
1	pase	1737	111313	58.3	6.5	11	46	1	2372231	Cádiz	Iza Carcelén	1	0	0	96.9	17	0
83	sin_identificar	173	215792	9.2	89.6	11	54	1	2372231	Alavés	Aleksandar Sedlar	0	0	0	0	0	0
45	regate_recibido	173	215792	2.4	90.2	11	55	1	2372231	Alavés	Aleksandar Sedlar	0	0	0	0	0	0
3	regate_conseguido	1737	442838	97.6	9.8	11	55	1	2372231	Cádiz	Chris Ramos	1	0	0	0	0	0
1	pase	1737	442838	99.8	23.2	11	57	1	2372231	Cádiz	Chris Ramos	1	0	0	91.3	50.6	0
15	disparo_parado	1737	109702	91.6	48.3	11	58	1	2372231	Cádiz	Roger Martí	1	22	0	0	0	0
10	parada	173	176245	3	50.1	11	59	1	2372231	Alavés	Antonio Sivera	1	0	0	0	0	0
52	portero_agarrra_pelota	173	176245	3	50.1	11	59	1	2372231	Alavés	Antonio Sivera	0	0	0	0	0	0
1	pase	173	176245	14.5	40.9	12	11	1	2372231	Alavés	Antonio Sivera	1	0	0	24.9	16.5	0
1	pase	173	463001	27.4	14.7	12	13	1	2372231	Alavés	Abdelkabir Abqar	1	0	0	35	27.7	0
1	pase_fallado	173	437465	35.6	27.1	12	14	1	2372231	Alavés	Antonio Blanco	0	0	0	54.6	-2	0
5	balon_fuera	173	437465	59.5	0	12	17	1	2372231	Alavés	Antonio Blanco	0	0	347	0	0	0
5	balon_fuera	1737	109702	40.5	100	12	17	1	2372231	Cádiz	Roger Martí	1	0	347	0	0	0
1	pase_fallado	1737	463163	53.8	100	12	38	1	2372231	Cádiz	Javi Hernández	0	0	0	70.6	94.2	0
49	recuperacion_balon	173	235227	20.8	6.7	12	42	1	2372231	Alavés	Andoni Gorosabel	1	0	0	0	0	0
1	pase_fallado	173	235227	20.7	6.5	12	42	1	2372231	Alavés	Andoni Gorosabel	0	0	0	47.5	-1.3	0
5	balon_fuera	173	235227	45.6	0	12	45	1	2372231	Alavés	Andoni Gorosabel	0	0	347	0	0	0
5	balon_fuera	1737	463163	54.4	100	12	45	1	2372231	Cádiz	Javi Hernández	1	0	347	0	0	0
1	pase_fallado	1737	463163	60.6	100	13	2	1	2372231	Cádiz	Javi Hernández	0	0	0	84.5	93.2	0
61	toco_balon	173	235227	20.7	10.7	13	3	1	2372231	Alavés	Andoni Gorosabel	1	0	0	0	0	0
4	falta_recibida	173	463001	28.2	12.7	13	5	1	2372231	Alavés	Abdelkabir Abqar	1	0	152	0	0	0
4	falta_cometida	1737	442838	71.8	87.3	13	5	1	2372231	Cádiz	Chris Ramos	0	0	152	0	0	0
1	pase_fallado	173	176245	27.3	18.9	13	35	1	2372231	Alavés	Antonio Sivera	0	0	0	71	54	0
1	pase_fallado	1737	96771	25	42.7	13	39	1	2372231	Cádiz	Rubén Alcaraz	0	0	0	33.1	26.2	0
1	pase	173	126119	64.8	67.3	13	40	1	2372231	Alavés	Rubén Duarte	1	0	0	62.2	55.8	0
1	pase	173	431644	61	55.5	13	42	1	2372231	Alavés	Ander Guevara	1	0	0	46.6	50.9	0
1	pase	173	215792	48.7	52.5	13	45	1	2372231	Alavés	Aleksandar Sedlar	1	0	0	45.8	76.3	0
1	pase	173	488040	46.7	80	13	47	1	2372231	Alavés	Rafa Marín	1	0	0	63.5	98.3	0
1	pase	173	126119	63.5	98.3	13	48	1	2372231	Alavés	Rubén Duarte	1	0	0	56.1	93.8	0
1	pase_fallado	173	431644	56.1	93.8	13	50	1	2372231	Alavés	Ander Guevara	0	0	0	75.1	88.6	0
49	recuperacion_balon	1737	111313	17.4	8.6	13	51	1	2372231	Cádiz	Iza Carcelén	1	0	0	0	0	0
1	pase_fallado	1737	111313	18.4	8.6	13	52	1	2372231	Cádiz	Iza Carcelén	0	0	0	30.2	11.9	0
49	recuperacion_balon	173	431644	73.9	79.9	13	53	1	2372231	Alavés	Ander Guevara	1	0	0	0	0	0
3	regate_fallado	173	431644	72.8	80.3	13	55	1	2372231	Alavés	Ander Guevara	0	0	0	0	0	0
1	pase	1737	111313	20.3	12.2	13	56	1	2372231	Cádiz	Iza Carcelén	1	0	0	26.7	27.8	0
61	toco_balon	1737	96771	26.7	27.8	13	57	1	2372231	Cádiz	Rubén Alcaraz	1	0	0	0	0	0
1	pase	173	126119	69.1	88.3	13	58	1	2372231	Alavés	Rubén Duarte	1	0	0	90.3	97.4	0
1	pase_fallado	173	434941	98.9	90.9	14	4	1	2372231	Alavés	Luis Rioja	0	0	0	94.2	59.9	0
12	despeje	1737	130025	7.5	37.4	14	5	1	2372231	Cádiz	Luis Hernández	1	0	0	28.3	5.5	0
8	pase_cortado	173	488040	70.2	94	14	8	1	2372231	Alavés	Rafa Marín	1	0	0	0	0	0
5	balon_fuera	173	215792	74.4	100	14	10	1	2372231	Alavés	Aleksandar Sedlar	0	0	347	0	0	0
5	balon_fuera	1737	130025	25.6	0	14	10	1	2372231	Cádiz	Luis Hernández	1	0	347	0	0	0
1	pase	1737	111313	25.3	0	14	27	1	2372231	Cádiz	Iza Carcelén	1	0	0	24.5	14.6	0
1	pase_fallado	1737	130025	24.4	14.6	14	28	1	2372231	Cádiz	Luis Hernández	0	0	0	62.8	33.1	0
8	pase_cortado	173	215792	37.3	58.8	14	32	1	2372231	Alavés	Aleksandar Sedlar	1	0	0	0	0	0
44	duelo_aereo	173	437465	43.2	63.8	14	33	1	2372231	Alavés	Antonio Blanco	1	0	0	0	0	0
44	duelo_aereo	1737	111133	56.8	36.2	14	33	1	2372231	Cádiz	Darwin Machís	0	0	0	0	0	0
1	pase	173	437465	41.8	64.9	14	33	1	2372231	Alavés	Antonio Blanco	1	0	0	43.5	46	0
