match_id	id	team_id	period_id	min	sec	player_id_1	player_id_2	outcome	start_x	start_y	end_x	end_y	offside	possession	sequence	extra_1	extra_2	extra_3
2372231	2577321669	1737	1	0	0	109702	130025	1	50.1	50	29.5	37.1	0	1	1	0	0	0
2372231	2577321685	1737	1	0	2	130025	442838	1	30.1	37.3	64	92.3	0	1	1	0	0	0
2372231	2577321709	1737	1	0	5	442838	109702	1	63.7	92.1	66	81.9	0	1	1	0	3	0
2372231	2577321737	1737	1	0	7	109702	111133	1	66	81.9	61.4	84	0	1	1	0	0	0
2372231	2577321757	1737	1	0	12	463163	0	0	65.5	93.2	78.2	96	0	1	2	0	0	0
2372231	2577322025	1737	1	0	42	130025	0	0	85.2	100	87.2	60	0	1	3	0	0	0
2372231	2577322073	1737	1	0	48	178092	0	0	66.1	19.3	69.7	23	0	0	0	0	3	0
2372231	2577322079	173	1	0	49	431644	0	0	25.9	63	33.4	69.6	0	2	4	0	0	0
2372231	2577322101	1737	1	0	50	96771	0	1	63.4	16.1	68.6	23.5	0	3	5	0	3	0
2372231	2577322109	1737	1	0	52	109702	0	0	70.5	27.5	92.3	46.3	0	3	5	0	0	0
2372231	2577322203	173	1	0	58	176245	0	0	15.6	51	51.7	75	0	4	6	0	0	0
2372231	2577322225	1737	1	1	2	96771	0	0	43.7	21.7	63.6	32.3	0	0	0	0	3	0
2372231	2577322251	173	1	1	4	488040	0	1	41.6	68.2	46.1	68.4	0	4	7	0	3	0
2372231	2577322259	173	1	1	6	431644	437465	1	46.1	68.4	41	58.1	0	4	7	0	0	0
2372231	2577322323	1737	1	1	11	111313	0	0	42.1	29	77.2	16	0	5	9	0	0	0
2372231	2577322343	173	1	1	14	488040	434941	1	21.8	88.9	34.9	88.9	0	6	10	0	0	0
2372231	2577322369	173	1	1	16	434941	431644	1	34.9	88.9	32.9	76.7	0	6	10	0	0	0
2372231	2577322391	1737	1	1	19	178092	96771	1	59.8	25.6	55	37.9	0	7	11	0	0	0
2372231	2577322423	1737	1	1	22	96771	213118	1	46.7	44.2	35.8	40.3	0	7	11	0	0	0
2372231	2577322443	1737	1	1	25	213118	130025	1	34.5	38.9	29.5	15.4	0	7	11	0	0	0
2372231	2577322461	1737	1	1	27	130025	111313	1	29.5	15.4	36.7	4.6	0	7	11	0	0	0
2372231	2577322477	1737	1	1	29	111313	0	0	37.3	4.6	87.6	15.5	0	7	11	0	0	0
2372231	2577322511	173	1	1	33	488040	176245	1	7.8	84.5	3.2	66.1	0	8	12	0	0	0
2372231	2577322525	173	1	1	35	176245	0	1	3.2	66.1	39.9	76.9	0	8	12	0	0	0
2372231	2577322683	173	1	2	0	488040	215792	1	42.5	77.3	36.3	65.5	0	8	13	0	0	5
2372231	2577322717	173	1	2	5	215792	463001	1	36.9	60.2	46.4	18.5	0	8	13	0	0	0
2372231	2577322791	173	1	2	9	463001	434941	1	53.2	19.2	81.9	94.7	0	8	13	0	0	0
2372231	2577322811	173	1	2	18	434941	0	0	86.9	89.9	101.3	75.9	0	8	13	0	0	0
2372231	2577323009	1737	1	2	46	167210	0	0	4.5	40.6	68	26.6	0	9	14	0	0	0
2372231	2577323059	173	1	2	49	488040	434941	1	36	67.9	44.2	76.1	0	0	0	0	3	0
2372231	2577323071	173	1	2	50	434941	0	1	44.2	76.1	49.9	72.9	0	10	15	0	3	0
2372231	2577323081	173	1	2	52	442157	0	0	48.8	72.7	45.9	64.9	0	10	15	0	0	0
2372231	2577323099	1737	1	2	54	96771	213118	1	54	28.9	40	34	0	11	16	0	0	0
2372231	2577323125	1737	1	2	56	213118	0	0	40	34	77.5	101	0	11	16	0	0	0
2372231	2577323297	173	1	3	16	235227	488040	1	30.3	0	20	37	0	12	17	0	0	0
2372231	2577323333	173	1	3	19	488040	126119	1	20.6	37	29.6	81.8	0	12	17	0	0	0
2372231	2577323363	173	1	3	25	126119	431644	1	44	90.3	42.4	79.7	0	12	17	0	0	0
2372231	2577323401	173	1	3	29	431644	0	0	44.5	90.3	91.6	73.6	0	12	17	0	0	0
2372231	2577323487	1737	1	3	36	167210	213118	1	11.4	34.4	22	59.6	0	13	18	0	0	0
2372231	2577323499	1737	1	3	40	213118	96771	1	26.7	59.6	34.9	64.2	0	13	18	0	0	0
2372231	2577323525	1737	1	3	42	96771	213118	1	34.9	64.1	25.5	61.4	0	13	18	0	0	0
2372231	2577323547	1737	1	3	44	213118	96771	1	27.3	60	32.7	71.6	0	13	18	0	0	0
2372231	2577323591	1737	1	3	47	96771	0	0	31.2	70.7	89.7	41.3	0	13	18	0	0	0
2372231	2577323709	173	1	4	2	176245	126119	1	24.2	49	69.5	83	0	14	19	0	0	0
2372231	2577323723	173	1	4	7	126119	431644	1	68.7	80	63.3	77.8	0	14	19	0	0	0
