team_id	code	type	player	x	y	min	sec	period
2893	5	0ball_out	49464	53.9	100	26	16	1
2893	8	0interception	178871	25.4	90.5	26	40	1
188	8	0interception	224919	53.1	31.4	26	45	1
188	61	0mal_control	174528	46	6.2	27	10	1
188	5	0ball_out	174528	47.5	0	27	11	1
188	8	0interception	219271	44.7	3.1	27	22	1
188	5	0ball_out	219271	41.7	0	27	22	1
2893	50	0dispossessed	58877	55.5	94.5	27	33	1
188	5	0ball_out	176189	48.7	0	27	34	1
2893	50	0dispossessed	194282	56.6	86.8	27	45	1
188	50	0dispossessed	178880	64.1	31.4	27	51	1
188	12	0despeje_clearance	197316	21.3	32	28	24	1
188	5	0ball_out	197316	28.8	0	28	28	1
188	61	0mal_control	219000	36.4	91.1	28	53	1
188	12	0despeje_clearance	224919	10.6	56.4	29	7	1
188	44	0aerial_duel_lost	216475	9.8	42.2	29	15	1
2893	15	attempt_saved	49464	92	56.4	29	15	1
188	44	0aerial_duel_lost	176189	30.1	10.6	29	19	1
2893	50	0dispossessed	248498	70.2	90.8	29	24	1
188	5	0ball_out	219271	20.4	0	29	26	1
2893	61	0mal_control	517333	70.2	21	30	40	1
2893	50	0dispossessed	510281	70.8	4.2	30	57	1
2893	61	0mal_control	49464	86.3	50.5	31	8	1
2893	74	0blocked_pass	510281	58.8	5.4	31	45	1
2893	5	0ball_out	510281	64.2	0	31	48	1
2893	12	0despeje_clearance	58877	8.3	61.3	32	25	1
188	13	miss	219271	80.3	23.7	33	4	1
188	5	0ball_out	219271	100	46.4	33	5	1
188	44	0aerial_duel_lost	174528	64.2	7.1	34	36	1
188	12	0despeje_clearance	224919	22.9	87.6	35	22	1
2893	5	0ball_out	58877	100	76.8	35	42	1
188	8	0interception	219271	40.4	22.4	36	35	1
188	50	0dispossessed	219000	98.2	68.6	36	46	1
188	44	0aerial_duel_lost	216475	92.3	58.2	37	32	1
2893	12	0despeje_clearance	49464	10.1	39.4	37	32	1
2893	61	0mal_control	510281	35.9	17.3	37	36	1
2893	74	0blocked_pass	194282	34.2	4	37	39	1
2893	5	0ball_out	194282	36.2	0	37	41	1
2893	74	0blocked_pass	11129	13.1	4	38	15	1
188	44	0aerial_duel_lost	176189	72.5	91.6	38	16	1
2893	44	0aerial_duel_lost	49464	55	53.2	38	40	1
188	44	0aerial_duel_lost	219000	59.6	14.8	39	52	1
188	13	miss	176189	86.7	31	39	59	1
188	44	0aerial_duel_lost	219000	92.3	47.4	40	56	1
2893	74	0blocked_pass	248498	24.1	66.2	41	40	1
188	44	0aerial_duel_lost	472145	64.4	80.4	41	51	1
2893	5	0ball_out	178871	15.4	0	43	1	1
2893	44	0aerial_duel_lost	226541	8.8	42.1	43	35	1
2893	12	0despeje_clearance	58877	8.5	47.3	43	36	1
2893	12	0despeje_clearance	468236	19.4	52.5	43	38	1
188	5	0ball_out	197316	92.4	100	43	48	1
188	44	0aerial_duel_lost	224919	30	4.4	44	26	1
2893	13	miss	49464	95.4	50.4	45	17	1
2893	15	attempt_saved	468236	77.2	67	46	19	1
188	12	0despeje_clearance	481655	12.8	58.3	46	21	1
2893	44	0aerial_duel_lost	510281	71.1	33.1	46	24	1
188	61	0mal_control	219000	27.8	66	46	24	1
2893	13	miss	11129	85.2	47	46	26	1
2893	5	0ball_out	11129	100	63.4	46	27	1
2893	44	0aerial_duel_lost	178871	43	79.4	48	8	1
188	44	0aerial_duel_lost	178880	62.2	41.2	48	24	1
188	44	0aerial_duel_lost	178880	63.8	43.8	48	28	1
2893	44	0aerial_duel_lost	468236	68.4	93.7	48	49	1
2893	61	0mal_control	248498	53.5	95.2	48	52	1
2893	5	0ball_out	248498	52.2	100	48	54	1
2893	61	0mal_control	510281	35.7	5.7	45	8	2
188	15	attempt_saved	481655	77.1	62.2	45	21	2
2893	61	0mal_control	178871	41.6	90.8	45	37	2
188	5	0ball_out	472145	30.9	100	46	3	2
188	44	0aerial_duel_lost	488026	31.9	76.5	46	29	2
188	74	0blocked_pass	174528	20.6	12.4	46	43	2
188	5	0ball_out	174528	16.8	0	46	46	2
188	12	0despeje_clearance	488026	8.8	44.1	47	27	2
188	74	0blocked_pass	178880	29.9	29.5	47	29	2
188	44	0aerial_duel_lost	176189	60.2	14.3	47	35	2
2893	50	0dispossessed	11129	29.8	50.4	47	49	2
188	13	miss	176189	76.6	62	47	52	2
188	5	0ball_out	176189	100	39	47	53	2
188	44	0aerial_duel_lost	216475	53.6	80.9	48	26	2
188	61	0mal_control	178880	60.3	84.2	48	32	2
188	44	0aerial_duel_lost	488026	59.1	80.2	48	35	2
2893	12	0despeje_clearance	248498	5.6	46.8	49	32	2
188	56	0me_cortan_balon_cuerpo	481655	57.1	96.7	49	39	2
2893	5	0ball_out	510281	38	0	49	39	2
188	61	0mal_control	176189	85.1	95.6	50	26	2
2893	61	0mal_control	510281	47.8	5.5	50	36	2
2893	5	0ball_out	510281	59.8	0	50	38	2
2893	8	0interception	517333	39.2	11	51	0	2
188	44	0aerial_duel_lost	488026	56.3	77.2	51	6	2
188	44	0aerial_duel_lost	219000	61.6	94	51	10	2
188	12	0despeje_clearance	224919	18.3	90.4	51	36	2
188	5	0ball_out	224919	14.9	100	51	38	2
188	8	0interception	224919	51.1	52.2	52	47	2
2893	44	0aerial_duel_lost	49464	67.8	50.3	52	52	2
2893	8	0interception	58877	23	54.3	53	8	2
188	13	miss	472145	78.5	58.6	53	45	2
2893	12	0despeje_clearance	248498	2.2	75.3	53	47	2
2893	12	0despeje_clearance	178871	12.8	78.3	53	57	2
188	44	0aerial_duel_lost	178880	72.4	20.4	53	59	2
188	5	0ball_out	216475	100	5.1	54	55	2
188	50	0dispossessed	178880	68.8	79.1	55	21	2
188	13	miss	178880	71.2	28.3	55	39	2
188	5	0ball_out	178880	100	40.8	55	40	2
188	5	0ball_out	224919	30.1	100	56	8	2
2893	5	0ball_out	58877	38.4	100	56	35	2
188	5	0ball_out	219271	100	33	57	14	2
2893	61	0mal_control	248498	30.9	76.4	57	37	2
188	61	0mal_control	178880	67.5	44.4	57	43	2
2893	61	0mal_control	510281	36.3	10.8	57	46	2
2893	5	0ball_out	49464	35.2	0	57	48	2
188	18	player_off	176189	64.8	100	58	33	2
188	18	player_off	176189	64.8	100	58	33	2
188	19	player_in	471138	64.8	100	58	33	2
188	50	0dispossessed	471138	96.2	91.2	58	57	2
2893	12	0despeje_clearance	11129	3.1	39.2	59	1	2
188	13	miss	219271	81.6	46.3	59	14	2
188	5	0ball_out	219271	100	37.4	59	15	2
2893	44	0aerial_duel_lost	194282	66.1	25	59	40	2
2893	5	0ball_out	510281	100	34.9	59	49	2
2893	74	0blocked_pass	510281	53.9	16.9	60	24	2
2893	5	0ball_out	58877	60.6	100	61	18	2
188	5	0ball_out	224919	30.1	100	62	51	2
2893	18	player_off	49464	60.4	0	63	13	2
2893	18	player_off	49464	60.4	0	63	13	2
2893	19	player_in	213294	60.4	0	63	13	2
2893	18	player_off	510281	60.4	0	63	17	2
2893	18	player_off	510281	60.4	0	63	17	2
2893	19	player_in	469274	60.4	0	63	17	2
2893	18	player_off	468236	83.2	100	63	23	2
2893	18	player_off	468236	83.2	100	63	23	2
2893	19	player_in	522627	83.2	100	63	23	2
188	44	0aerial_duel_lost	488026	61.8	73.8	63	52	2
2893	5	0ball_out	58877	82.1	100	64	16	2
188	61	0mal_control	471138	45	31.1	64	43	2
2893	50	0dispossessed	213294	76.2	27.4	64	50	2
188	50	0dispossessed	472145	9.8	67.8	65	1	2
2893	5	0ball_out	213294	100	34.8	65	3	2
2893	44	0aerial_duel_lost	11129	35.2	51.8	65	42	2
2893	44	0aerial_duel_lost	213294	62.4	31	65	48	2
2893	44	0aerial_duel_lost	522627	44.1	23.6	65	55	2
2893	61	0mal_control	11129	28	10.1	66	4	2
188	5	0ball_out	219271	76	100	66	37	2
188	44	0aerial_duel_lost	219000	65	21.6	67	9	2
2893	50	0dispossessed	248498	52.1	93.8	67	15	2
188	15	attempt_saved	219000	89.7	43.3	67	44	2
2893	12	0despeje_clearance	248498	10.4	52.4	67	45	2
188	61	0mal_control	219000	76.7	38.3	68	46	2
188	44	0aerial_duel_lost	174528	65.2	34.4	68	51	2
188	8	0interception	471138	56.2	46.3	69	40	2
188	44	0aerial_duel_lost	471138	94.6	73	69	49	2
2893	16	goal	213294	97.3	55.7	71	40	2
188	18	player_off	219271	94.6	0	72	0	2
188	18	player_off	219271	94.6	0	72	0	2
188	19	player_in	490884	94.6	0	72	0	2
188	18	player_off	219000	94.6	0	72	38	2
188	18	player_off	219000	94.6	0	72	38	2
188	19	player_in	196878	94.6	0	72	38	2
188	18	player_off	174528	50.1	49.8	73	12	2
188	18	player_off	174528	50.1	49.8	73	12	2
188	19	player_in	477406	50.1	49.8	73	12	2
188	5	0ball_out	471138	92	0	73	51	2
2893	44	0aerial_duel_lost	213294	33.7	93.9	74	10	2
188	61	0mal_control	472145	73.1	67	75	19	2
188	5	0ball_out	472145	73.4	100	75	22	2
188	44	0aerial_duel_lost	488026	66.1	81.8	75	50	2
188	44	0aerial_duel_lost	224919	48.1	81	75	52	2
2893	61	0mal_control	194282	61.7	1.7	75	55	2
2893	5	0ball_out	194282	66.9	0	75	57	2
2893	5	0ball_out	517333	32.9	0	76	7	2
188	13	miss	488026	72.9	70.7	76	43	2
188	5	0ball_out	488026	100	32.4	76	44	2
2893	44	0aerial_duel_lost	213294	63.3	24	77	27	2
188	44	0aerial_duel_lost	472145	47.8	89.4	77	43	2
2893	44	0aerial_duel_lost	248498	79.1	74.9	78	1	2
188	5	0ball_out	471138	100	32	78	55	2
188	18	player_off	488026	100	31.9	79	9	2
188	18	player_off	488026	100	31.9	79	9	2
188	19	player_in	513945	100	31.9	79	9	2
2893	44	0aerial_duel_lost	213294	58.6	22.6	79	40	2
188	50	0dispossessed	471138	54.7	83	79	44	2
2893	50	0dispossessed	226541	43.8	18.8	79	46	2
188	50	0dispossessed	196878	64.4	91.1	79	49	2
188	5	0ball_out	472145	62.2	100	79	53	2
2893	50	0dispossessed	213294	71.1	19.4	80	18	2
188	12	0despeje_clearance	472145	9.8	60	81	2	2
2893	15	attempt_saved	522627	88.9	42.9	81	21	2
188	5	0ball_out	216475	12.8	0	81	27	2
188	8	0interception	224919	22.1	46.6	81	56	2
2893	12	0despeje_clearance	58877	7.3	59.9	82	40	2
2893	12	0despeje_clearance	194282	9	59.7	83	13	2
188	74	0blocked_pass	490884	67.6	34.4	83	18	2
2893	8	0interception	517333	22	65.9	83	20	2
188	61	0mal_control	471138	81.5	48.1	83	24	2
2893	74	0blocked_pass	226541	29.7	39.4	83	48	2
2893	44	0aerial_duel_lost	58877	3.4	68.2	84	16	2
188	13	miss	196878	95.6	33.5	84	16	2
188	5	0ball_out	196878	100	38.4	84	17	2
2893	18	player_off	226541	3.6	56.9	84	57	2
2893	18	player_off	226541	3.6	56.9	84	57	2
2893	19	player_in	224467	3.6	56.9	84	57	2
188	44	0aerial_duel_lost	477406	34.2	4.2	85	25	2
188	12	0despeje_clearance	224919	11.7	59.6	86	3	2
188	5	0ball_out	472145	26.8	100	86	9	2
2893	5	0ball_out	224467	89.1	0	86	30	2
2893	5	0ball_out	194282	63.2	0	86	42	2
2893	44	0aerial_duel_lost	11129	27.4	7.6	87	8	2
2893	56	0me_cortan_balon_cuerpo	517333	4.6	7.5	87	12	2
188	5	0ball_out	196878	100	93.6	87	12	2
2893	44	0aerial_duel_lost	213294	65.8	83.5	87	49	2
2893	74	0blocked_pass	58877	2	64.5	88	40	2
2893	12	0despeje_clearance	11129	1.3	63.9	88	41	2
2893	44	0aerial_duel_lost	58877	6.4	48	89	10	2
188	13	miss	224919	93.7	51.3	89	10	2
188	5	0ball_out	224919	100	58.4	89	11	2
2893	44	0aerial_duel_lost	522627	59.6	48.6	89	50	2
188	44	0aerial_duel_lost	196878	73.8	52.9	89	54	2
2893	18	player_off	517333	29.1	49.4	90	39	2
2893	18	player_off	517333	29.1	49.4	90	39	2
2893	19	player_in	55317	29.1	49.4	90	39	2
2893	5	0ball_out	213294	78	100	91	23	2
188	44	0aerial_duel_lost	490884	47.1	10.6	91	36	2
2893	44	0aerial_duel_lost	224467	56.3	82.6	91	38	2
188	61	0mal_control	513945	46	21.8	91	41	2
2893	74	0blocked_pass	522627	56.4	72.5	91	42	2
188	61	0mal_control	513945	47.4	24	91	44	2
2893	12	0despeje_clearance	55317	4.1	42.9	91	59	2
2893	5	0ball_out	55317	3.8	0	92	0	2
188	44	0aerial_duel_lost	471138	91.9	60.9	92	21	2
2893	12	0despeje_clearance	55317	7.3	40.4	92	21	2
188	5	0ball_out	490884	100	62.3	92	42	2
2893	5	0ball_out	248498	39.1	100	93	53	2
2893	44	0aerial_duel_lost	55317	13.4	49.8	94	23	2
188	15	attempt_saved	196878	84.2	50.3	94	24	2
188	13	miss	513945	90.7	54.2	94	25	2
188	5	0ball_out	513945	100	38.5	94	26	2
