match_id	id	team_id	period_id	min	sec	player_id_1	player_id_2	outcome	start_x	start_y	end_x	end_y	offside	possession	sequence	extra_1	extra_2	extra_3
2372228	2576932699	178	1	0	0	490541	209712	1	50	50	32.1	54.8	0	1	1	0	0	0
2372228	2576932701	178	1	0	3	209712	135363	1	32.1	54.8	29.5	78.5	0	1	1	0	0	0
2372228	2576932717	178	1	0	5	135363	493019	1	29.5	78.5	46.3	93	0	1	1	0	0	0
2372228	2576932737	178	1	0	7	493019	135363	1	46.3	93	31.7	83.6	0	1	1	0	0	0
2372228	2576932785	178	1	0	9	135363	220325	1	31.7	83.6	26.8	54.8	0	1	1	0	0	0
2372228	2576932807	178	1	0	14	220325	135363	1	32.3	53.1	34.3	81.1	0	1	1	0	0	0
2372228	2576932833	178	1	0	17	135363	493019	1	34.3	81.1	43.4	95	0	1	1	0	0	0
2372228	2576932853	178	1	0	19	493019	209712	1	43.4	95	42.2	84.4	0	1	1	0	0	0
2372228	2576932873	178	1	0	19	209712	135363	1	42.2	84.4	28.1	87.2	0	1	1	0	0	0
2372228	2576932937	178	1	0	22	135363	220325	1	28.1	87.2	26.1	53.6	0	1	1	0	0	0
2372228	2576933011	178	1	0	26	220325	209712	1	30.2	52.8	33.4	71.8	0	1	1	0	0	0
2372228	2576933083	178	1	0	32	209712	445087	1	39.9	72.4	44.5	14.9	0	1	1	0	0	0
2372228	2576933139	178	1	0	37	445087	219961	1	61.1	13.1	74.8	3.7	0	1	1	0	0	0
2372228	2576933159	178	1	0	40	219961	490541	1	72.3	7.6	71.3	26.4	0	1	1	0	0	0
2372228	2576933169	178	1	0	41	490541	78056	1	71.3	26.4	61.8	25.9	0	1	1	0	0	0
2372228	2576933211	178	1	0	42	78056	209712	1	61.8	25.9	61.8	53.4	0	1	1	0	0	0
2372228	2576933269	178	1	0	44	209712	135363	1	61.8	53.4	53.1	54.9	0	1	1	0	0	0
2372228	2576933337	178	1	0	48	135363	59859	1	52.8	54.9	62.4	54.2	0	1	1	0	0	0
2372228	2576933359	178	1	0	49	59859	220325	1	62.4	54.2	52.6	35.7	0	1	1	0	0	0
2372228	2576933383	178	1	0	51	220325	490541	1	52.6	36.5	66.1	38	0	1	1	0	0	0
2372228	2576933477	178	1	0	54	490541	59859	1	61.4	41.6	58.3	50.7	0	1	1	0	0	0
2372228	2576933507	178	1	0	55	59859	0	1	65.2	49.9	60.7	37.5	0	1	1	0	0	0
2372228	2576938323	178	1	0	56	78056	220325	1	60.3	35.9	52.1	34.9	0	1	1	0	0	0
2372228	2576939771	178	1	0	58	220325	135363	1	52	35.5	50	53	0	1	1	0	0	0
2372228	2576933525	178	1	1	0	135363	209712	1	42.8	62.4	54.6	62.9	0	1	1	0	0	0
2372228	2576933609	178	1	1	2	209712	220325	1	55.6	61.6	48.4	38.4	0	1	1	0	0	0
2372228	2576933655	178	1	1	7	220325	209712	1	55.4	36.1	53.8	47.2	0	1	1	0	0	0
2372228	2576933709	178	1	1	12	209712	135363	1	54.9	49.7	56.9	77.2	0	1	1	0	0	0
2372228	2576933739	178	1	1	15	135363	209712	1	56.9	77.2	57.6	62.4	0	1	1	0	0	0
2372228	2576934353	1450	1	1	54	112945	99005	1	22.4	67.3	43.1	7.3	0	2	2	0	0	5
2372228	2576934423	1450	1	1	59	99005	0	0	43.1	8.5	101.3	15.3	0	2	2	0	0	0
2372228	2576934745	178	1	2	16	77318	220325	1	4.5	60.8	7.5	43.3	0	3	3	0	0	0
2372228	2576934807	178	1	2	18	220325	135363	1	7.5	43.3	15.5	68.5	0	3	3	0	0	0
2372228	2576934851	178	1	2	25	135363	220325	1	24.9	67.6	22.2	50.9	0	3	3	0	0	0
2372228	2576934935	178	1	2	28	220325	135363	1	28.2	51.1	30.9	75	0	3	3	0	0	0
2372228	2576934951	178	1	2	35	135363	78056	1	39.6	67.9	46.4	54.3	0	3	3	0	0	0
2372228	2576934987	178	1	2	37	78056	220325	1	46.4	54.3	37.2	40.3	0	3	3	0	0	0
2372228	2576935001	178	1	2	39	220325	149838	100	36	40.3	61.3	47.6	0	3	3	0	0	0
2372228	2576935031	1450	1	2	40	198499	0	0	38.4	70.8	45.5	101.7	0	4	4	0	0	0
2372228	2576935217	178	1	2	51	219961	220325	1	55	0	34.5	7.5	0	5	5	0	0	0
2372228	2576935243	178	1	2	51	220325	0	1	34.3	11.8	37.6	48.7	0	5	5	0	0	0
2372228	2576935287	178	1	2	56	209712	135363	1	41.4	59.7	36	44.3	0	5	5	0	0	0
2372228	2576935315	178	1	2	58	135363	445087	1	35.9	44.3	37	9.2	0	5	5	0	0	0
2372228	2576935343	178	1	3	1	445087	490541	1	37	9.2	57.8	17	0	5	5	0	0	0
2372228	2576935361	178	1	3	2	490541	0	0	57.8	17	48.2	30.9	0	5	5	0	0	0
