codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
7	entrada	179	34703	27.4	92.9	1	17	1	2372226	Sevilla	Ivan Rakitic	1	0	0	0	0	0
49	recuperacion_balon	179	34703	29.4	93.8	1	18	1	2372226	Sevilla	Ivan Rakitic	1	0	0	0	0	0
1	pase_fallado	179	34703	30.1	93.8	1	19	1	2372226	Sevilla	Ivan Rakitic	0	0	0	31.2	92.1	0
74	bloqueo_pase	191	247636	74	7.1	1	19	1	2372226	Valencia CF	André Almeida	1	0	0	0	0	0
5	balon_fuera	191	247636	73.2	0	1	20	1	2372226	Valencia CF	André Almeida	0	0	347	0	0	0
5	balon_fuera	179	34703	26.8	100	1	20	1	2372226	Sevilla	Ivan Rakitic	1	0	347	0	0	0
1	pase_fallado	179	169813	30.1	100	1	35	1	2372226	Sevilla	Marcos Acuña	0	0	0	59.6	88.5	0
1	pase	191	158074	42.9	12.4	1	36	1	2372226	Valencia CF	Gabriel Paulista	1	0	0	60	18.6	0
61	toco_balon	191	439716	60.5	25	1	38	1	2372226	Valencia CF	Hugo Duro	1	0	0	0	0	0
49	recuperacion_balon	191	247636	59.1	33.7	1	39	1	2372226	Valencia CF	André Almeida	1	0	0	0	0	0
1	pase	191	247636	59.5	34.3	1	41	1	2372226	Valencia CF	André Almeida	1	0	0	79.3	36.4	0
3	regate_fallado	191	493072	77.3	30.8	1	42	1	2372226	Valencia CF	Diego López	0	0	0	0	0	0
4	falta_recibida	191	493072	74.1	33.8	1	43	1	2372226	Valencia CF	Diego López	1	0	152	0	0	265
4	falta_cometida	179	169813	25.9	66.2	1	43	1	2372226	Sevilla	Marcos Acuña	0	0	152	0	0	265
13	ocasion_fuera	191	132105	80.9	32.4	2	55	1	2372226	Valencia CF	José Gayà	1	26	0	0	0	0
5	balon_fuera	191	132105	100	46.7	2	56	1	2372226	Valencia CF	José Gayà	0	0	346	0	0	0
5	balon_fuera	179	34703	0	53.3	2	56	1	2372226	Sevilla	Ivan Rakitic	1	0	346	0	0	0
1	pase_fallado	179	120026	5.2	50	3	21	1	2372226	Sevilla	Yassine Bounou	0	0	0	68.6	8.8	0
49	recuperacion_balon	191	132105	30.8	90.9	3	27	1	2372226	Valencia CF	José Gayà	1	0	0	0	0	0
1	pase	191	132105	33.5	86.5	3	29	1	2372226	Valencia CF	José Gayà	1	0	0	23.8	70.9	0
1	pase	191	490239	24.4	69.7	3	31	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	22.1	28.5	0
1	pase	191	158074	23.3	25.9	3	34	1	2372226	Valencia CF	Gabriel Paulista	1	0	0	24.6	8.2	0
1	pase_fallado	191	222629	24.6	8.2	3	36	1	2372226	Valencia CF	Thierry Correia	0	0	0	26.3	8.2	0
74	bloqueo_pase	179	62974	73.6	98.1	3	36	1	2372226	Sevilla	Erik Lamela	1	0	0	0	0	0
5	balon_fuera	179	62974	77	100	3	39	1	2372226	Sevilla	Erik Lamela	0	0	347	0	0	0
5	balon_fuera	191	222629	23	0	3	39	1	2372226	Valencia CF	Thierry Correia	1	0	347	0	0	0
1	pase_fallado	191	222629	23.7	0	3	52	1	2372226	Valencia CF	Thierry Correia	0	0	0	48	13.5	0
1	pase	179	500267	53	85.7	3	54	1	2372226	Sevilla	Loïc Badé	1	0	0	68.6	91.5	0
61	toco_balon	179	62974	68.6	91.5	3	56	1	2372226	Sevilla	Erik Lamela	0	0	0	0	0	0
61	toco_balon	191	222629	33.3	5	3	57	1	2372226	Valencia CF	Thierry Correia	0	0	0	0	0	0
56	perdida_golpeo_rival	179	62974	66.7	96.5	3	58	1	2372226	Sevilla	Erik Lamela	1	0	0	0	0	0
5	balon_fuera	179	234991	67.6	100	3	58	1	2372226	Sevilla	Youssef En-Nesyri	1	0	347	0	0	0
5	balon_fuera	191	222629	32.4	0	3	58	1	2372226	Valencia CF	Thierry Correia	0	0	347	0	0	0
1	pase	179	169813	69.7	100	4	6	1	2372226	Sevilla	Marcos Acuña	1	0	0	56	92.9	0
1	pase	179	34703	55.9	92.9	4	9	1	2372226	Sevilla	Ivan Rakitic	1	0	0	19	57.5	0
1	pase	179	120026	20.3	54.2	4	15	1	2372226	Sevilla	Yassine Bounou	1	0	0	27.3	27.5	0
1	pase	179	500267	30.9	30.4	4	19	1	2372226	Sevilla	Loïc Badé	1	0	0	30.4	60.3	0
1	pase	179	72154	31.7	63.9	4	22	1	2372226	Sevilla	Nemanja Gudelj	1	0	0	38.2	89.6	0
1	pase_fallado	179	34703	34.1	83.7	4	25	1	2372226	Sevilla	Ivan Rakitic	0	0	0	68.1	45.7	0
1	pase	191	490239	27.2	44	4	27	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	21.9	11.1	0
49	recuperacion_balon	191	222629	20	9.1	4	31	1	2372226	Valencia CF	Thierry Correia	1	0	0	0	0	0
1	pase_fallado	191	222629	19.7	8.2	4	32	1	2372226	Valencia CF	Thierry Correia	0	0	0	18.9	8.6	0
74	bloqueo_pase	179	234991	79.3	94.8	4	32	1	2372226	Sevilla	Youssef En-Nesyri	1	0	0	0	0	0
5	balon_fuera	191	222629	30	0	4	33	1	2372226	Valencia CF	Thierry Correia	1	0	347	0	0	0
5	balon_fuera	179	234991	70	100	4	33	1	2372226	Sevilla	Youssef En-Nesyri	0	0	347	0	0	0
1	pase	191	222629	26.5	0	4	49	1	2372226	Valencia CF	Thierry Correia	1	0	0	27	16.5	0
1	pase_fallado	191	220191	27	16.5	4	50	1	2372226	Valencia CF	Pepelu	0	0	0	39.4	27.4	0
1	pase_fallado	179	52538	56	76.5	4	51	1	2372226	Sevilla	Fernando	0	0	0	72.5	67.7	0
44	duelo_aereo	191	220191	28.7	32	4	53	1	2372226	Valencia CF	Pepelu	1	0	0	0	0	0
44	duelo_aereo	179	234991	71.3	68	4	53	1	2372226	Sevilla	Youssef En-Nesyri	0	0	0	0	0	0
1	pase_fallado	191	220191	26.6	28.5	4	53	1	2372226	Valencia CF	Pepelu	0	0	0	32.8	39.5	0
49	recuperacion_balon	179	121117	67.6	59.1	4	54	1	2372226	Sevilla	Lucas Ocampos	1	0	0	0	0	0
1	pase	179	121117	65.5	55.5	4	56	1	2372226	Sevilla	Lucas Ocampos	1	0	0	66.5	16.7	0
1	pase_fallado	179	17740	65.3	8	5	1	1	2372226	Sevilla	Jesús Navas	0	0	0	83.3	32.3	0
1	pase_fallado	191	220191	17.7	69.4	5	2	1	2372226	Valencia CF	Pepelu	0	0	0	27.9	78.1	0
44	duelo_aereo	179	52538	71.1	23.9	5	5	1	2372226	Sevilla	Fernando	1	0	0	0	0	0
44	duelo_aereo	191	247636	28.9	76.1	5	5	1	2372226	Valencia CF	André Almeida	0	0	0	0	0	0
1	pase	179	52538	70.2	22.7	5	5	1	2372226	Sevilla	Fernando	1	0	0	78.6	23.1	0
44	duelo_aereo	179	121117	77.4	25.9	5	6	1	2372226	Sevilla	Lucas Ocampos	1	0	0	0	0	0
44	duelo_aereo	191	220191	22.6	74.1	5	6	1	2372226	Valencia CF	Pepelu	0	0	0	0	0	0
1	pase_fallado	179	121117	76.6	19.8	5	8	1	2372226	Sevilla	Lucas Ocampos	0	0	0	76.5	29.7	0
49	recuperacion_balon	191	208135	26.1	67.9	5	9	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	0	0	0
1	pase	191	208135	29.8	53.9	5	11	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	54.3	11.6	0
1	pase	191	466057	31	5.3	5	19	1	2372226	Valencia CF	Fran Pérez	1	0	0	8.2	48.5	0
1	pase_fallado	191	449027	8.2	48.5	5	24	1	2372226	Valencia CF	Giorgi Mamardashvili	0	0	0	62	34.5	0
1	pase_fallado	179	72154	41	68.9	5	27	1	2372226	Sevilla	Nemanja Gudelj	0	0	0	56.5	69.6	0
1	pase_fallado	191	208135	46.2	31.3	5	30	1	2372226	Valencia CF	Mouctar Diakhaby	0	0	0	63.5	27.3	0
49	recuperacion_balon	179	169813	39.3	75.8	5	32	1	2372226	Sevilla	Marcos Acuña	1	0	0	0	0	0
1	pase	179	169813	39.3	75.8	5	32	1	2372226	Sevilla	Marcos Acuña	1	0	0	27.5	72	0
1	pase	179	72154	29.3	70.5	5	37	1	2372226	Sevilla	Nemanja Gudelj	1	0	0	39.6	73.4	0
1	pase	179	34703	39.6	73.4	5	38	1	2372226	Sevilla	Ivan Rakitic	1	0	0	25.4	71.7	0
1	pase_fallado	179	72154	27	67.4	5	42	1	2372226	Sevilla	Nemanja Gudelj	0	0	0	69.9	16	0
1	pase	191	132105	25.4	79	5	45	1	2372226	Valencia CF	José Gayà	1	0	0	34.1	75.7	0
1	pase	191	493072	34.1	75.7	5	47	1	2372226	Valencia CF	Diego López	1	0	0	24.2	79.3	0
49	recuperacion_balon	191	132105	24.2	79.3	5	49	1	2372226	Valencia CF	José Gayà	1	0	0	0	0	0
1	pase_fallado	191	132105	24.2	79.3	5	49	1	2372226	Valencia CF	José Gayà	0	0	0	42.2	95.1	0
61	toco_balon	179	17740	58.8	5	5	52	1	2372226	Sevilla	Jesús Navas	0	0	0	0	0	0
5	balon_fuera	191	132105	39.2	100	5	54	1	2372226	Valencia CF	José Gayà	1	0	347	0	0	0
5	balon_fuera	179	17740	60.8	0	5	54	1	2372226	Sevilla	Jesús Navas	0	0	347	0	0	0
1	pase	191	132105	37	100	6	11	1	2372226	Valencia CF	José Gayà	1	0	0	52.8	94.5	0
50	me_roban_balon	191	247636	53.3	95.9	6	14	1	2372226	Valencia CF	André Almeida	0	0	0	0	0	0
7	entrada	179	52538	46.7	4.1	6	14	1	2372226	Sevilla	Fernando	1	0	0	0	0	0
5	balon_fuera	179	52538	55.4	0	6	16	1	2372226	Sevilla	Fernando	0	0	347	0	0	0
5	balon_fuera	191	247636	44.6	100	6	16	1	2372226	Valencia CF	André Almeida	1	0	347	0	0	0
1	pase_fallado	191	132105	45.3	100	6	25	1	2372226	Valencia CF	José Gayà	0	0	0	70.1	81.2	0
49	recuperacion_balon	179	72154	30.6	17.8	6	28	1	2372226	Sevilla	Nemanja Gudelj	1	0	0	0	0	0
1	pase_fallado	179	72154	30.6	17.8	6	29	1	2372226	Sevilla	Nemanja Gudelj	0	0	0	45	14.2	0
44	duelo_aereo	179	103953	44.4	18.2	6	30	1	2372226	Sevilla	Suso	1	0	0	0	0	0
44	duelo_aereo	191	220191	55.6	81.8	6	30	1	2372226	Valencia CF	Pepelu	0	0	0	0	0	0
61	toco_balon	179	103953	45	14.2	6	30	1	2372226	Sevilla	Suso	0	0	0	0	0	0
49	recuperacion_balon	191	220191	52.7	89.6	6	31	1	2372226	Valencia CF	Pepelu	1	0	0	0	0	0
1	pase_fallado	191	220191	52.7	89.6	6	31	1	2372226	Valencia CF	Pepelu	0	0	0	43.8	101.1	0
5	balon_fuera	191	220191	45	100	6	33	1	2372226	Valencia CF	Pepelu	0	0	347	0	0	0
5	balon_fuera	179	103953	55	0	6	33	1	2372226	Sevilla	Suso	1	0	347	0	0	0
1	pase	179	17740	53.6	0	6	43	1	2372226	Sevilla	Jesús Navas	1	0	0	55.7	4.4	0
1	pase	179	103953	53	6.5	6	44	1	2372226	Sevilla	Suso	1	0	0	51.4	2.5	0
1	pase	179	17740	51.4	2.5	6	46	1	2372226	Sevilla	Jesús Navas	1	0	0	36	11.9	0
1	pase	179	500267	36	11.9	6	48	1	2372226	Sevilla	Loïc Badé	1	0	0	34.3	55.4	0
1	pase	179	72154	34.3	58.4	6	52	1	2372226	Sevilla	Nemanja Gudelj	1	0	0	38	69.3	0
1	pase	179	34703	37.9	65.4	6	56	1	2372226	Sevilla	Ivan Rakitic	1	0	0	34.4	29.9	0
1	pase	179	500267	35.5	28.6	6	58	1	2372226	Sevilla	Loïc Badé	1	0	0	55.4	23.6	0
1	pase	179	121117	46.5	23.8	7	1	1	2372226	Sevilla	Lucas Ocampos	1	0	0	46.4	7.6	0
1	pase	179	103953	46.7	13.6	7	4	1	2372226	Sevilla	Suso	1	0	0	53.5	86	0
1	pase	179	169813	54.2	86.7	7	8	1	2372226	Sevilla	Marcos Acuña	1	0	0	53.7	72.8	0
1	pase	179	34703	53.7	72.8	7	10	1	2372226	Sevilla	Ivan Rakitic	1	0	0	61.3	72.6	0
1	pase	179	62974	62.2	73.8	7	11	1	2372226	Sevilla	Erik Lamela	1	0	0	55.5	85.8	0
1	pase	179	34703	55.5	85.7	7	13	1	2372226	Sevilla	Ivan Rakitic	1	0	0	60.9	94.8	0
1	pase	179	169813	60.9	94.8	7	14	1	2372226	Sevilla	Marcos Acuña	1	0	0	85.5	84.9	0
1	pase_fallado	179	62974	89.2	84.8	7	17	1	2372226	Sevilla	Erik Lamela	0	0	0	91.8	54.5	0
12	despeje	191	490239	9	40.6	7	19	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	-1.4	40.4	0
6	corner	191	490239	1	35.2	7	19	1	2372226	Valencia CF	Cenk Özkacar	0	0	0	0	0	0
6	corner	179	62974	99	64.8	7	19	1	2372226	Sevilla	Erik Lamela	1	0	0	0	0	0
1	pase	179	34703	99.5	99.5	7	48	1	2372226	Sevilla	Ivan Rakitic	1	0	0	97.4	72.8	0
1	pase_fallado	179	121117	97.3	73.4	7	49	1	2372226	Sevilla	Lucas Ocampos	0	0	0	93.7	72.2	0
74	bloqueo_pase	191	220191	7.6	26.1	7	49	1	2372226	Valencia CF	Pepelu	1	0	0	0	0	0
50	me_roban_balon	179	169813	80.2	76.3	7	53	1	2372226	Sevilla	Marcos Acuña	0	0	0	0	0	0
7	entrada	191	493072	19.8	23.7	7	53	1	2372226	Valencia CF	Diego López	1	0	0	0	0	0
61	toco_balon	191	493072	25.3	24.3	7	54	1	2372226	Valencia CF	Diego López	1	0	0	0	0	0
49	recuperacion_balon	191	220191	22.3	21.8	7	55	1	2372226	Valencia CF	Pepelu	1	0	0	0	0	0
1	pase_fallado	191	220191	22.3	21.8	7	55	1	2372226	Valencia CF	Pepelu	0	0	0	23	21.8	0
74	bloqueo_pase	179	169813	76.5	75	7	55	1	2372226	Sevilla	Marcos Acuña	1	0	0	0	0	0
1	pase	191	439716	28.1	37.4	7	57	1	2372226	Valencia CF	Hugo Duro	1	0	0	29.5	40.3	0
3	regate_conseguido	191	247636	32.4	39	7	59	1	2372226	Valencia CF	André Almeida	1	0	0	0	0	0
45	regate_recibido	179	121117	67.6	61	7	59	1	2372226	Sevilla	Lucas Ocampos	0	0	0	0	0	0
3	regate_fallado	191	247636	32.9	33.3	7	59	1	2372226	Valencia CF	André Almeida	0	0	0	0	0	0
7	entrada	179	62974	67.1	66.7	8	0	1	2372226	Sevilla	Erik Lamela	1	0	0	0	0	0
49	recuperacion_balon	179	34703	67.1	73.7	8	2	1	2372226	Sevilla	Ivan Rakitic	1	0	0	0	0	0
1	pase_fallado	179	34703	70.7	74.6	8	3	1	2372226	Sevilla	Ivan Rakitic	0	0	0	82.1	50.1	0
12	despeje	191	490239	18.1	49.7	8	4	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	-1	29.9	0
6	corner	191	490239	5.8	37.8	8	8	1	2372226	Valencia CF	Cenk Özkacar	0	0	0	0	0	0
6	corner	179	34703	94.2	62.2	8	8	1	2372226	Sevilla	Ivan Rakitic	1	0	0	0	0	0
1	pase	179	34703	99.5	99.5	8	17	1	2372226	Sevilla	Ivan Rakitic	1	0	0	92.1	85.8	0
1	pase_fallado	179	103953	92.1	85.8	8	19	1	2372226	Sevilla	Suso	0	0	0	85	87.2	0
1	pase_fallado	179	34703	85	84.5	8	22	1	2372226	Sevilla	Ivan Rakitic	0	0	0	89.1	64.2	0
44	duelo_aereo	191	208135	11.6	45.4	8	23	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	0	0	0
44	duelo_aereo	179	62974	88.4	54.6	8	23	1	2372226	Sevilla	Erik Lamela	0	0	0	0	0	0
12	despeje	191	208135	10.8	43.5	8	24	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	26.2	39.6	0
1	pase_fallado	179	169813	79.3	65.3	8	26	1	2372226	Sevilla	Marcos Acuña	0	0	0	87.9	47.8	0
44	duelo_aereo	191	490239	13.2	51.1	8	28	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	0	0	0
44	duelo_aereo	179	500267	86.8	48.9	8	28	1	2372226	Sevilla	Loïc Badé	0	0	0	0	0	0
12	despeje	191	490239	12.5	47.4	8	28	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	17.8	51.8	0
1	pase	179	52538	81.2	46.6	8	29	1	2372226	Sevilla	Fernando	1	0	0	84.1	34.4	0
3	regate_fallado	179	234991	83.8	33.2	8	31	1	2372226	Sevilla	Youssef En-Nesyri	0	0	0	0	0	0
7	entrada	191	247636	16.2	66.8	8	31	1	2372226	Valencia CF	André Almeida	0	0	0	0	0	0
1	pase	179	17740	67.8	9.8	8	34	1	2372226	Sevilla	Jesús Navas	1	0	0	81.1	11.2	0
1	pase_fallado	179	52538	83.8	11	8	36	1	2372226	Sevilla	Fernando	0	0	0	88.2	42.7	0
12	despeje	191	490239	11.2	54.6	8	37	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	21.9	38	0
13	ocasion_fuera	179	169813	78.8	62	8	39	1	2372226	Sevilla	Marcos Acuña	1	25	0	0	0	0
5	balon_fuera	191	158074	0	53.2	8	40	1	2372226	Valencia CF	Gabriel Paulista	1	0	346	0	0	0
5	balon_fuera	179	169813	100	46.8	8	40	1	2372226	Sevilla	Marcos Acuña	0	0	346	0	0	0
1	pase	191	449027	4.1	53	9	4	1	2372226	Valencia CF	Giorgi Mamardashvili	1	0	0	24.4	27	0
1	pase	191	220191	24.4	27	9	6	1	2372226	Valencia CF	Pepelu	1	0	0	11.7	7.1	0
1	pase_fallado	191	222629	11.2	6.4	9	9	1	2372226	Valencia CF	Thierry Correia	0	0	0	12.3	5.8	0
74	bloqueo_pase	179	62974	87.4	93.9	9	9	1	2372226	Sevilla	Erik Lamela	1	0	0	0	0	0
5	balon_fuera	191	222629	13.9	0	9	9	1	2372226	Valencia CF	Thierry Correia	1	0	347	0	0	0
5	balon_fuera	179	62974	86.1	100	9	9	1	2372226	Sevilla	Erik Lamela	0	0	347	0	0	0
1	pase	191	222629	21.9	0	9	24	1	2372226	Valencia CF	Thierry Correia	1	0	0	34.4	4.6	0
50	me_roban_balon	191	466057	29.8	4.8	9	26	1	2372226	Valencia CF	Fran Pérez	0	0	0	0	0	0
7	entrada	179	62974	70.2	95.2	9	26	1	2372226	Sevilla	Erik Lamela	0	0	0	0	0	0
61	toco_balon	191	466057	35.4	8.3	9	26	1	2372226	Valencia CF	Fran Pérez	1	0	0	0	0	0
50	me_roban_balon	191	466057	29.6	4.4	9	27	1	2372226	Valencia CF	Fran Pérez	0	0	0	0	0	0
7	entrada	179	52538	70.4	95.6	9	27	1	2372226	Sevilla	Fernando	0	0	0	0	0	0
1	pase	191	466057	35.4	8.8	9	28	1	2372226	Valencia CF	Fran Pérez	1	0	0	26.1	7.7	0
1	pase_fallado	191	222629	25.4	7.1	9	29	1	2372226	Valencia CF	Thierry Correia	0	0	0	67.8	72.1	0
49	recuperacion_balon	179	17740	34.2	23.9	9	34	1	2372226	Sevilla	Jesús Navas	1	0	0	0	0	0
1	pase	179	17740	36.5	27.7	9	34	1	2372226	Sevilla	Jesús Navas	1	0	0	47.1	39.1	0
4	falta_recibida	179	121117	34.4	29.8	9	40	1	2372226	Sevilla	Lucas Ocampos	1	0	152	0	0	265
4	falta_cometida	191	208135	65.6	70.2	9	40	1	2372226	Valencia CF	Mouctar Diakhaby	0	0	152	0	0	265
17	tarjeta	191	208135	66.1	71.1	9	46	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	0	0	0
1	pase_fallado	179	500267	39.2	29.9	10	28	1	2372226	Sevilla	Loïc Badé	0	0	0	80.2	74.4	0
1	pase	191	222629	21.8	24.3	10	31	1	2372226	Valencia CF	Thierry Correia	1	0	0	23.2	34.6	0
49	recuperacion_balon	191	158074	23.2	34.6	10	32	1	2372226	Valencia CF	Gabriel Paulista	1	0	0	0	0	0
1	pase	191	158074	23.2	34.6	10	33	1	2372226	Valencia CF	Gabriel Paulista	1	0	0	22.2	21.5	0
1	pase	191	222629	27.9	30.3	10	37	1	2372226	Valencia CF	Thierry Correia	1	0	0	25.4	61.4	0
1	pase	191	490239	27.6	65.5	10	40	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	81.3	72.8	0
13	ocasion_fuera	191	493072	89.9	72.3	10	45	1	2372226	Valencia CF	Diego López	1	22	0	0	0	0
5	balon_fuera	191	493072	100	48.4	10	46	1	2372226	Valencia CF	Diego López	0	0	346	0	0	0
5	balon_fuera	179	500267	0	51.6	10	46	1	2372226	Sevilla	Loïc Badé	1	0	346	0	0	0
1	pase	179	120026	4.5	49.6	11	14	1	2372226	Sevilla	Yassine Bounou	1	0	0	49.4	95.7	0
1	pase	179	34703	46.8	98.1	11	19	1	2372226	Sevilla	Ivan Rakitic	1	0	0	34	90.9	0
3	regate_fallado	179	169813	32.9	94.2	11	22	1	2372226	Sevilla	Marcos Acuña	0	0	0	0	0	0
1	pase	179	169813	32.6	91.2	11	25	1	2372226	Sevilla	Marcos Acuña	1	0	0	10.5	75.2	0
1	pase	179	120026	10.5	75.2	11	27	1	2372226	Sevilla	Yassine Bounou	1	0	0	64.8	71.4	0
44	duelo_aereo	179	103953	65	69	11	32	1	2372226	Sevilla	Suso	1	0	0	0	0	0
44	duelo_aereo	191	208135	35	31	11	32	1	2372226	Valencia CF	Mouctar Diakhaby	0	0	0	0	0	0
1	pase_fallado	179	103953	63.5	69.3	11	33	1	2372226	Sevilla	Suso	0	0	0	69.2	68	0
49	recuperacion_balon	191	490239	30.6	34.5	11	34	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	0	0	0
1	pase_fallado	191	490239	31.2	34.2	11	34	1	2372226	Valencia CF	Cenk Özkacar	0	0	0	66.2	24.1	0
2	pase_fuera_juego	179	72154	37.5	80.8	11	37	1	2372226	Sevilla	Nemanja Gudelj	1	0	0	62	93.1	0
55	sin_identificar	191	158074	39.7	28.5	11	37	1	2372226	Valencia CF	Gabriel Paulista	1	0	0	0	0	0
1	pase	191	222629	34.6	8.3	11	50	1	2372226	Valencia CF	Thierry Correia	1	0	0	25	19.4	0
1	pase	191	158074	25	19.4	11	53	1	2372226	Valencia CF	Gabriel Paulista	1	0	0	24.2	70	0
1	pase	191	490239	25.9	72.7	11	56	1	2372226	Valencia CF	Cenk Özkacar	1	0	0	43	95.6	0
3	regate_conseguido	191	132105	62.2	83.6	12	2	1	2372226	Valencia CF	José Gayà	1	0	0	0	0	0
45	regate_recibido	179	121117	37.8	16.4	12	2	1	2372226	Sevilla	Lucas Ocampos	0	0	0	0	0	0
1	pase	191	132105	62.2	88.3	12	3	1	2372226	Valencia CF	José Gayà	1	0	0	58.3	75.1	0
50	me_roban_balon	191	208135	61.6	72.4	12	5	1	2372226	Valencia CF	Mouctar Diakhaby	0	0	0	0	0	0
7	entrada	179	121117	38.4	27.6	12	5	1	2372226	Sevilla	Lucas Ocampos	1	0	0	0	0	0
49	recuperacion_balon	179	103953	44.4	27.8	12	7	1	2372226	Sevilla	Suso	1	0	0	0	0	0
1	pase	179	103953	59.1	25	12	10	1	2372226	Sevilla	Suso	1	0	0	54.2	8	0
1	pase	179	121117	54.8	8.5	12	12	1	2372226	Sevilla	Lucas Ocampos	1	0	0	59.8	6.4	0
61	toco_balon	179	17740	59.4	3.2	12	14	1	2372226	Sevilla	Jesús Navas	0	0	0	0	0	0
49	recuperacion_balon	191	208135	36.9	92.7	12	16	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	0	0	0
1	pase	191	208135	36.9	92.7	12	16	1	2372226	Valencia CF	Mouctar Diakhaby	1	0	0	36.5	73.8	0
1	pase	191	220191	36.5	73.8	12	18	1	2372226	Valencia CF	Pepelu	1	0	0	46.3	64.3	0
1	pase	191	247636	70.5	76	12	27	1	2372226	Valencia CF	André Almeida	1	0	0	66.1	32.8	0
61	toco_balon	191	222629	73	32.1	12	32	1	2372226	Valencia CF	Thierry Correia	0	0	0	0	0	0
49	recuperacion_balon	179	34703	25.7	69.2	12	32	1	2372226	Sevilla	Ivan Rakitic	1	0	0	0	0	0
1	pase	179	34703	22.1	70.7	12	33	1	2372226	Sevilla	Ivan Rakitic	1	0	0	16.5	72.8	0
1	pase	179	169813	21.2	74.1	12	36	1	2372226	Sevilla	Marcos Acuña	1	0	0	26.5	94.7	0
50	me_roban_balon	179	34703	28.5	92.3	12	39	1	2372226	Sevilla	Ivan Rakitic	0	0	0	0	0	0
7	entrada	191	222629	71.5	7.7	12	40	1	2372226	Valencia CF	Thierry Correia	1	0	0	0	0	0
49	recuperacion_balon	191	466057	61.5	16.2	12	41	1	2372226	Valencia CF	Fran Pérez	1	0	0	0	0	0
