team_id	code	type	player	x	y	min	sec	period
450	5	0ball_out	98851	68.8	100	1	2	1
450	8	0interception	477463	61.4	64.8	1	18	1
450	12	0despeje_clearance	111232	9	37.9	1	42	1
450	12	0despeje_clearance	111232	5.6	45.2	2	6	1
176	56	0me_cortan_balon_cuerpo	210171	2.2	26.2	2	56	1
450	5	0ball_out	152723	100	74.7	2	57	1
450	61	0mal_control	152723	43.2	81.7	3	22	1
176	61	0mal_control	247412	56.6	14.2	3	24	1
450	61	0mal_control	152723	65.6	89.7	3	43	1
176	74	0blocked_pass	242313	20.3	5.4	4	0	1
176	5	0ball_out	242313	22.2	0	4	1	1
450	44	0aerial_duel_lost	484702	86	82	4	9	1
176	12	0despeje_clearance	210171	13.8	24	4	10	1
176	44	0aerial_duel_lost	184028	11.3	56.8	4	16	1
450	14	post	94273	92	41.7	4	17	1
450	50	0dispossessed	94273	91	39.4	4	18	1
450	44	0aerial_duel_lost	94273	89.6	39	4	19	1
450	8	0interception	244273	41.1	28.9	4	48	1
176	13	miss	40270	91.5	45.4	5	2	1
176	5	0ball_out	40270	100	43.4	5	4	1
176	44	0aerial_duel_lost	247412	62	52.6	6	1	1
176	12	0despeje_clearance	242313	3	6.2	6	31	1
450	5	0ball_out	152723	100	80.6	6	32	1
176	8	0interception	234511	29.1	53.4	7	13	1
176	8	0interception	210171	25.6	25	7	22	1
450	50	0dispossessed	484702	70.8	81.2	8	10	1
450	50	0dispossessed	484702	71.2	78.6	8	12	1
176	44	0aerial_duel_lost	184028	27.8	88.6	8	28	1
450	44	0aerial_duel_lost	111232	90.1	67.6	9	7	1
176	12	0despeje_clearance	210171	9.3	30.2	9	7	1
450	56	0me_cortan_balon_cuerpo	109243	84.9	97.4	9	11	1
176	5	0ball_out	210171	15.4	0	9	11	1
176	8	0interception	179369	26.6	90.8	9	51	1
450	12	0despeje_clearance	152723	8	90.9	10	6	1
450	12	0despeje_clearance	477463	25.3	63.6	10	35	1
176	44	0aerial_duel_lost	234511	33.2	44.8	11	0	1
450	5	0ball_out	126290	100	30	11	12	1
450	61	0mal_control	477463	64.3	90.2	11	40	1
450	5	0ball_out	477463	69.4	100	11	43	1
450	12	0despeje_clearance	98851	31.9	86.9	11	53	1
450	5	0ball_out	98851	38.4	100	11	55	1
176	15	attempt_saved	40270	93.2	30.1	12	15	1
450	12	0despeje_clearance	244273	10.1	46.6	12	42	1
450	12	0despeje_clearance	152723	20.9	73.8	13	42	1
176	50	0dispossessed	179369	74.5	14.8	13	46	1
176	15	attempt_saved	40270	75.8	48.5	13	59	1
450	12	0despeje_clearance	244273	10.4	35.8	14	12	1
176	74	0blocked_pass	184028	54.4	69.8	14	48	1
450	12	0despeje_clearance	152723	11.2	85.4	15	7	1
450	5	0ball_out	152723	12.5	100	15	9	1
450	12	0despeje_clearance	111232	11.8	50.9	15	29	1
450	5	0ball_out	126290	41.6	0	15	50	1
176	5	0ball_out	195883	80.7	0	16	10	1
450	50	0dispossessed	477463	44.8	18.9	17	11	1
450	74	0blocked_pass	477463	36.9	13.1	17	13	1
450	5	0ball_out	94273	73	100	17	36	1
176	61	0mal_control	538283	46.4	17.4	18	38	1
176	74	0blocked_pass	242313	26.5	3	19	1	1
176	5	0ball_out	242313	31.9	0	19	1	1
176	74	0blocked_pass	195883	31.2	76.4	19	20	1
450	74	0blocked_pass	130026	32.8	26.2	19	32	1
450	74	0blocked_pass	130026	36.4	33.9	19	34	1
176	44	0aerial_duel_lost	234511	66.3	51	19	38	1
176	44	0aerial_duel_lost	184028	32.8	85.7	20	18	1
450	13	miss	98851	97.2	69.9	20	55	1
450	5	0ball_out	98851	100	54.3	20	56	1
176	8	0interception	184028	26.6	90.2	21	47	1
450	8	0interception	111232	62.3	12.3	21	50	1
176	12	0despeje_clearance	184028	11.7	91.4	22	5	1
176	5	0ball_out	184028	12.4	100	22	6	1
176	74	0blocked_pass	179369	55	7.8	23	2	1
176	5	0ball_out	179369	56	0	23	3	1
176	44	0aerial_duel_lost	242313	8.2	45.7	23	29	1
450	15	attempt_saved	94273	92.1	51.7	23	29	1
450	16	goal	130026	93.1	44.5	23	32	1
450	12	0despeje_clearance	98851	26.8	83.8	25	2	1
450	5	0ball_out	98851	30.9	100	25	4	1
176	61	0mal_control	247412	77.2	11.2	25	22	1
450	44	0aerial_duel_lost	130026	65.6	11.8	26	12	1
450	61	0mal_control	126290	32.3	24.1	26	16	1
450	5	0ball_out	477463	67.4	0	27	8	1
176	13	miss	234511	78.2	38.2	28	8	1
176	5	0ball_out	234511	100	45.8	28	9	1
176	44	0aerial_duel_lost	242830	8.8	84.8	28	55	1
450	15	attempt_saved	130026	95.7	19.4	29	56	1
450	44	0aerial_duel_lost	98851	90.8	93.8	30	0	1
176	61	0mal_control	179369	42.5	4.8	31	16	1
176	5	0ball_out	179369	42	0	31	17	1
450	44	0aerial_duel_lost	130026	54.8	6.8	31	44	1
176	44	0aerial_duel_lost	538283	45.8	61.2	32	31	1
450	61	0mal_control	130026	72	22.8	32	33	1
176	44	0aerial_duel_lost	179369	77.8	11	32	56	1
450	44	0aerial_duel_lost	94273	68.6	34.4	33	34	1
450	44	0aerial_duel_lost	130026	67	14.6	33	38	1
450	44	0aerial_duel_lost	152723	59.7	79.1	34	20	1
450	74	0blocked_pass	98851	49.8	53.4	34	44	1
176	8	0interception	210171	7.8	33.4	35	13	1
176	44	0aerial_duel_lost	538283	8.8	46.6	36	0	1
450	13	miss	244273	91.2	52.6	36	0	1
450	5	0ball_out	244273	100	54.8	36	2	1
176	5	0ball_out	234511	62.4	0	36	38	1
176	8	0interception	242313	49	12.2	37	2	1
176	44	0aerial_duel_lost	247412	69.7	22.5	37	5	1
176	74	0blocked_pass	179369	89.2	7.4	37	15	1
176	5	0ball_out	179369	100	64.4	37	20	1
176	15	attempt_saved	247412	95.3	54.2	37	50	1
176	50	0dispossessed	179369	77.6	42.8	39	20	1
176	44	0aerial_duel_lost	210171	28.7	45.9	39	38	1
450	44	0aerial_duel_lost	484702	69.6	43.6	40	2	1
450	44	0aerial_duel_lost	130026	76	6.6	40	14	1
450	61	0mal_control	477463	43.3	61.2	40	37	1
176	13	miss	247412	86.6	61	40	43	1
176	5	0ball_out	247412	100	48	40	44	1
176	74	0blocked_pass	538283	33.3	87.8	41	35	1
450	5	0ball_out	244273	100	80.8	42	13	1
176	74	0blocked_pass	247412	73.7	87	42	47	1
450	8	0interception	126290	16	30.4	42	51	1
450	12	0despeje_clearance	98851	22.5	83.6	43	49	1
450	5	0ball_out	98851	25.5	100	43	52	1
176	61	0mal_control	247412	86.5	59	45	10	1
176	5	0ball_out	210171	100	61.2	45	14	1
450	50	0dispossessed	111232	61	14	46	3	1
176	5	0ball_out	538283	47.2	100	46	6	1
450	61	0mal_control	152723	85.6	84.5	46	26	1
176	56	0me_cortan_balon_cuerpo	242313	2.2	17	46	29	1
450	5	0ball_out	152723	100	79.7	46	31	1
176	44	0aerial_duel_lost	179369	67.4	28	47	1	1
176	50	0dispossessed	179369	66	16.5	47	22	1
450	61	0mal_control	94273	41.7	88.1	47	24	1
176	50	0dispossessed	179369	59.5	6.6	47	26	1
450	5	0ball_out	94273	36.5	100	47	27	1
176	61	0mal_control	40270	70	19.4	47	35	1
450	13	miss	94273	88.8	56.7	47	59	1
450	5	0ball_out	94273	100	52.7	48	0	1
450	44	0aerial_duel_lost	130026	61.8	17.5	45	21	2
176	50	0dispossessed	195883	37.6	91.6	45	25	2
450	5	0ball_out	126290	62.2	0	45	26	2
450	74	0blocked_pass	130026	55.8	2.6	45	37	2
450	5	0ball_out	130026	56.7	0	45	38	2
450	8	0interception	484702	48.2	83.5	47	7	2
450	12	0despeje_clearance	126290	5.8	24	47	28	2
450	61	0mal_control	94273	37.1	8.2	47	34	2
450	5	0ball_out	94273	29.2	0	47	36	2
176	61	0mal_control	242830	42.5	91.4	48	17	2
450	50	0dispossessed	94273	60.2	10.1	48	19	2
450	5	0ball_out	94273	57.4	0	48	21	2
176	50	0dispossessed	195883	63.8	92.5	48	26	2
176	74	0blocked_pass	184028	60	95.6	48	28	2
450	12	0despeje_clearance	130026	6.7	10.9	48	34	2
176	15	attempt_saved	195883	95.7	42.9	48	59	2
176	44	0aerial_duel_lost	210171	92.2	49.2	49	0	2
450	8	0interception	126290	55.7	29.7	50	13	2
450	61	0mal_control	484702	63.8	30.9	50	15	2
176	50	0dispossessed	234511	37	70.8	50	16	2
450	44	0aerial_duel_lost	111232	49.8	30.2	50	18	2
450	44	0aerial_duel_lost	477463	27.6	15.7	51	11	2
450	61	0mal_control	94273	43.2	15.6	51	14	2
450	12	0despeje_clearance	152723	3.6	55.7	51	45	2
176	13	miss	40270	88.8	52.8	51	47	2
176	5	0ball_out	40270	100	40.9	51	49	2
450	15	attempt_saved	111232	77.2	38.6	52	35	2
450	8	0interception	98851	23.6	19	53	12	2
450	5	0ball_out	98851	37	0	53	17	2
176	5	0ball_out	179369	92.8	100	53	35	2
176	50	0dispossessed	247412	87.3	93.6	54	27	2
450	44	0aerial_duel_lost	130026	67.3	10.4	55	49	2
450	8	0interception	152723	18.4	65.7	56	49	2
450	5	0ball_out	94273	37.7	100	56	55	2
450	5	0ball_out	111232	62.1	0	57	35	2
450	8	0interception	152723	18.8	87.5	57	51	2
176	5	0ball_out	210171	87.1	0	58	54	2
176	44	0aerial_duel_lost	179369	63.4	4.4	59	20	2
176	44	0aerial_duel_lost	210171	31.7	23.1	59	44	2
450	5	0ball_out	94273	69.9	100	59	46	2
176	50	0dispossessed	538283	42.6	11.6	59	56	2
450	5	0ball_out	109243	57	100	59	59	2
176	61	0mal_control	247412	66.1	9	60	6	2
176	44	0aerial_duel_lost	195883	69.6	71.4	60	21	2
176	61	0mal_control	242830	37.4	73	60	25	2
176	12	0despeje_clearance	242830	11.1	64.2	60	30	2
176	74	0blocked_pass	242830	18.2	51.2	61	48	2
176	18	player_off	179369	13.5	54.4	62	31	2
176	18	player_off	179369	13.5	54.4	62	31	2
176	19	player_in	494932	13.5	54.4	62	31	2
450	44	0aerial_duel_lost	94273	69.2	37.8	62	54	2
176	13	miss	40270	90	69.2	63	26	2
176	5	0ball_out	40270	100	50.6	63	29	2
450	44	0aerial_duel_lost	94273	67.4	20.8	63	57	2
176	5	0ball_out	242830	46.6	100	63	59	2
176	8	0interception	184028	32.8	80.8	64	15	2
176	13	miss	494932	74.4	33.8	64	35	2
176	5	0ball_out	494932	100	45.2	64	36	2
450	44	0aerial_duel_lost	477463	55.3	27.7	65	11	2
450	44	0aerial_duel_lost	152723	42.2	91.7	65	21	2
176	44	0aerial_duel_lost	538283	46	44.9	65	58	2
450	18	player_off	130026	53.9	54	66	32	2
450	18	player_off	130026	53.9	54	66	32	2
450	19	player_in	522856	53.9	54	66	32	2
450	5	0ball_out	244273	100	8.2	66	55	2
176	61	0mal_control	40270	60	25	67	24	2
176	74	0blocked_pass	40270	61.7	5.2	67	25	2
176	5	0ball_out	40270	62.2	0	67	27	2
450	44	0aerial_duel_lost	477463	87.2	15.4	68	0	2
450	44	0aerial_duel_lost	94273	43.6	15.2	68	34	2
176	74	0blocked_pass	234511	37.2	74.4	69	6	2
176	74	0blocked_pass	184028	10.7	91.8	69	18	2
450	44	0aerial_duel_lost	484702	67.6	4.7	69	27	2
176	61	0mal_control	247412	61.7	78.2	69	42	2
176	44	0aerial_duel_lost	247412	55	52	69	47	2
176	8	0interception	234511	28.6	78.6	70	27	2
176	44	0aerial_duel_lost	242830	32.2	71.2	70	40	2
450	61	0mal_control	477463	66.5	9.1	70	43	2
450	5	0ball_out	477463	71	0	70	45	2
176	50	0dispossessed	247412	46.6	92.5	70	59	2
176	44	0aerial_duel_lost	247412	50.3	89.4	71	1	2
