team_id	code	type	player	x	y	min	sec	period
174	74	0blocked_pass	440593	7.7	67.8	32	47	1
174	44	0aerial_duel_lost	96736	3.6	58.1	33	17	1
186	15	attempt_saved	50188	96.7	41.2	33	17	1
186	15	attempt_saved	50188	96.3	39.6	33	19	1
174	12	0despeje_clearance	197314	4.1	61.6	33	20	1
174	61	0mal_control	197314	3.8	75.6	33	22	1
186	74	0blocked_pass	218449	88.1	9.5	33	30	1
186	5	0ball_out	218449	100	11.5	33	32	1
186	61	0mal_control	244855	46.6	96.9	33	57	1
186	5	0ball_out	244855	44.4	100	33	58	1
174	12	0despeje_clearance	96736	10.6	46.6	34	43	1
186	15	attempt_saved	246333	89.7	64.5	34	56	1
186	15	attempt_saved	246333	91.7	64.9	34	59	1
174	44	0aerial_duel_lost	619506	27.8	31.6	35	1	1
186	15	attempt_saved	244855	92.9	54.4	35	11	1
186	16	goal	244855	86.9	42.2	35	52	1
186	50	0dispossessed	227166	26.8	88.1	37	18	1
174	15	attempt_saved	619506	90.9	34.9	37	22	1
186	5	0ball_out	223255	54.8	0	37	36	1
174	5	0ball_out	76012	58	100	39	36	1
174	44	0aerial_duel_lost	619506	56.5	66.1	40	9	1
186	61	0mal_control	246333	58	87.2	40	27	1
186	12	0despeje_clearance	218449	14.8	50.5	40	44	1
186	44	0aerial_duel_lost	475561	17.2	72.8	40	48	1
174	5	0ball_out	96736	100	6.1	40	55	1
174	44	0aerial_duel_lost	76012	68.4	85.4	42	2	1
174	44	0aerial_duel_lost	440593	35.2	96.2	43	0	1
186	12	0despeje_clearance	246333	23.4	83.7	44	17	1
186	5	0ball_out	246333	11.4	100	44	19	1
174	44	0aerial_duel_lost	59062	75	38.3	44	33	1
174	50	0dispossessed	523654	83.6	5	45	38	1
186	5	0ball_out	227166	18.4	100	45	39	1
186	12	0despeje_clearance	88483	16.9	49.7	46	0	1
174	61	0mal_control	523654	75.9	30.6	46	6	1
174	61	0mal_control	523654	71.3	3.5	46	47	1
186	12	0despeje_clearance	227166	30.6	93.8	46	48	1
186	5	0ball_out	227166	22.8	100	46	51	1
174	61	0mal_control	523654	91.3	15.3	47	7	1
174	44	0aerial_duel_lost	59062	84.6	21.4	47	9	1
174	44	0aerial_duel_lost	523654	58.5	13.9	47	55	1
174	61	0mal_control	59062	6.1	45.1	48	43	1
186	13	miss	227166	91.7	56.6	48	44	1
186	5	0ball_out	227166	100	27.7	48	46	1
174	18	player_off	523654	50.2	50.1	45	0	2
174	18	player_off	523654	50.2	50.1	45	0	2
174	19	player_in	195385	50.2	50.1	45	0	2
174	18	player_off	619506	50.2	50.1	45	0	2
174	18	player_off	619506	50.2	50.1	45	0	2
174	19	player_in	439772	50.2	50.1	45	0	2
174	18	player_off	76012	50.2	50.1	45	0	2
174	18	player_off	76012	50.2	50.1	45	0	2
174	19	player_in	220182	50.2	50.1	45	0	2
186	5	0ball_out	246333	40.8	100	45	22	2
186	56	0me_cortan_balon_cuerpo	88483	1.6	29.4	46	2	2
174	5	0ball_out	439772	100	68.5	46	3	2
174	5	0ball_out	437554	100	87.8	46	35	2
186	61	0mal_control	246333	41.9	77.1	46	52	2
186	12	0despeje_clearance	50188	8.1	48.5	47	9	2
186	18	player_off	218449	10.9	16.4	49	29	2
186	18	player_off	218449	10.9	16.4	49	29	2
186	19	player_in	102380	10.9	16.4	49	29	2
186	5	0ball_out	224965	58	0	49	56	2
186	8	0interception	88483	26.8	27.1	50	8	2
174	61	0mal_control	195385	77.9	56.6	50	17	2
174	8	0interception	437554	55.2	44.8	50	42	2
186	74	0blocked_pass	227166	46.2	97.1	51	6	2
186	5	0ball_out	227166	45.5	100	51	7	2
174	13	miss	440593	93.9	43.3	52	27	2
186	12	0despeje_clearance	475561	2.2	44.2	52	28	2
186	12	0despeje_clearance	219292	14.7	52.1	52	33	2
186	12	0despeje_clearance	50188	9.8	54.3	52	35	2
186	5	0ball_out	227166	28.5	100	52	43	2
174	61	0mal_control	220182	84.7	23.9	52	59	2
186	5	0ball_out	223255	29.8	0	53	8	2
186	8	0interception	219292	22.8	36.9	53	28	2
186	5	0ball_out	224965	23.8	100	54	34	2
186	44	0aerial_duel_lost	475561	13.1	91.9	54	46	2
174	5	0ball_out	195385	69.5	0	56	4	2
174	8	0interception	197326	82.1	12.6	56	20	2
186	61	0mal_control	246333	86	75.6	56	32	2
186	44	0aerial_duel_lost	246333	85.9	74.8	56	32	2
186	61	0mal_control	475561	77.4	63.7	57	20	2
186	12	0despeje_clearance	50188	18.5	41.7	57	32	2
174	12	0despeje_clearance	440593	4	44.3	57	56	2
174	15	attempt_saved	197326	76.5	66.6	58	23	2
186	61	0mal_control	246333	96.7	6.4	59	5	2
186	44	0aerial_duel_lost	475561	89.3	8.6	59	13	2
186	74	0blocked_pass	244855	38.2	40.9	59	52	2
174	12	0despeje_clearance	437554	10.5	46	61	5	2
186	5	0ball_out	227166	100	23.9	62	17	2
186	12	0despeje_clearance	50188	4.8	48.4	63	11	2
174	44	0aerial_duel_lost	220182	95.5	54.7	63	23	2
186	12	0despeje_clearance	102380	5	42.5	63	23	2
186	12	0despeje_clearance	88483	0.6	31.8	63	25	2
174	18	player_off	197326	99.5	99.5	64	0	2
174	18	player_off	197326	99.5	99.5	64	0	2
174	19	player_in	59846	99.5	99.5	64	0	2
186	8	0interception	88483	5.8	17.7	64	16	2
174	5	0ball_out	195385	100	63	64	17	2
174	50	0dispossessed	439772	37.4	61.5	65	25	2
174	50	0dispossessed	195385	62.1	95.3	65	28	2
186	5	0ball_out	88483	38.2	0	65	31	2
186	8	0interception	244855	71.6	85	66	7	2
174	5	0ball_out	437554	28.9	0	66	13	2
174	44	0aerial_duel_lost	437554	22.2	27.1	66	40	2
186	13	miss	223255	76	71.5	67	41	2
186	5	0ball_out	223255	100	57.6	67	42	2
186	12	0despeje_clearance	50188	7.7	58.8	68	20	2
186	12	0despeje_clearance	227166	3.7	51.2	68	39	2
186	44	0aerial_duel_lost	88483	22.3	30.6	68	41	2
174	5	0ball_out	197314	47.9	100	68	49	2
174	50	0dispossessed	96736	52.8	48.7	69	17	2
186	15	attempt_saved	246333	89.3	62.7	69	25	2
174	12	0despeje_clearance	440593	7.5	43.7	69	26	2
186	8	0interception	223255	66.7	21.9	69	33	2
186	5	0ball_out	223255	65.4	0	69	35	2
174	61	0mal_control	439772	39.2	70.8	69	45	2
174	44	0aerial_duel_lost	439772	41.9	71.3	69	45	2
174	18	player_off	197314	46.7	67.2	70	12	2
174	18	player_off	197314	46.7	67.2	70	12	2
174	19	player_in	470511	46.7	67.2	70	12	2
186	18	player_off	475561	55.9	31.3	70	21	2
186	18	player_off	475561	55.9	31.3	70	21	2
186	19	player_in	44989	55.9	31.3	70	21	2
174	8	0interception	220182	76.4	49.7	70	59	2
174	44	0aerial_duel_lost	220182	90.6	52.4	71	13	2
186	12	0despeje_clearance	102380	9	47.2	71	13	2
186	12	0despeje_clearance	88483	6	23.4	71	24	2
186	12	0despeje_clearance	223255	1.9	44.2	71	48	2
174	15	attempt_saved	439772	86.8	67.8	71	56	2
174	5	0ball_out	470511	100	30.2	73	5	2
186	50	0dispossessed	440077	66.6	29.6	74	20	2
186	61	0mal_control	44989	20.3	68.7	75	14	2
186	51	0error_opponent_shot	44989	20.3	68.7	75	15	2
174	15	attempt_saved	195385	86.8	35.8	75	18	2
186	12	0despeje_clearance	219292	3.1	45.1	75	59	2
186	5	0ball_out	219292	10.6	0	76	3	2
186	74	0blocked_pass	223255	13.3	8.6	76	10	2
186	5	0ball_out	223255	18.5	0	76	11	2
174	5	0ball_out	59062	100	22.8	76	43	2
186	15	attempt_saved	440077	78.4	71.1	78	2	2
186	44	0aerial_duel_lost	102380	45.3	33.4	78	24	2
174	44	0aerial_duel_lost	59846	52.6	46.6	78	36	2
186	18	player_off	440077	47.7	54.8	79	13	2
186	18	player_off	440077	47.7	54.8	79	13	2
186	19	player_in	61316	47.7	54.8	79	13	2
186	18	player_off	246333	47.7	54.8	79	25	2
186	18	player_off	246333	47.7	54.8	79	25	2
186	19	player_in	37055	47.7	54.8	79	25	2
174	74	0blocked_pass	437554	28.3	6.9	79	42	2
174	50	0dispossessed	439772	45.3	68.8	79	51	2
174	5	0ball_out	59062	91.1	100	80	35	2
174	5	0ball_out	59062	100	78.3	81	18	2
174	12	0despeje_clearance	440593	9.4	69	82	1	2
174	5	0ball_out	440593	12.8	100	82	3	2
174	12	0despeje_clearance	470511	3.2	76.6	82	15	2
174	5	0ball_out	470511	2.9	100	82	16	2
186	15	attempt_saved	37055	84.5	47.6	82	54	2
174	44	0aerial_duel_lost	220182	78	9.4	83	43	2
186	50	0dispossessed	219292	63.8	56	84	35	2
174	5	0ball_out	437554	100	28.2	85	8	2
174	44	0aerial_duel_lost	437554	39	34	85	39	2
174	8	0interception	59846	39.9	36.5	85	53	2
174	61	0mal_control	197334	62.1	17.4	86	14	2
174	44	0aerial_duel_lost	197334	58.4	19.8	86	15	2
186	61	0mal_control	88483	42.9	7	86	54	2
186	5	0ball_out	88483	44.6	0	86	55	2
186	74	0blocked_pass	244855	52.8	67.2	87	15	2
186	12	0despeje_clearance	44989	13	39.8	88	10	2
186	61	0mal_control	61316	36.7	61.1	88	15	2
174	61	0mal_control	439772	78.5	60.4	88	30	2
186	12	0despeje_clearance	244855	11.5	60.3	88	46	2
174	44	0aerial_duel_lost	59846	94.9	38.8	89	7	2
186	12	0despeje_clearance	88483	4.1	60.6	89	7	2
174	13	miss	439772	81.9	54.9	89	10	2
174	5	0ball_out	439772	100	37.5	89	11	2
186	44	0aerial_duel_lost	244855	61.7	55	89	43	2
186	8	0interception	227166	20.9	81.5	89	54	2
186	44	0aerial_duel_lost	227166	23.5	94.2	90	2	2
174	13	miss	440593	92.3	48.1	90	39	2
174	5	0ball_out	440593	100	59	90	40	2
174	44	0aerial_duel_lost	59846	31.9	10	91	21	2
186	8	0interception	223255	46.8	23.6	92	10	2
186	5	0ball_out	223255	46	0	92	12	2
186	12	0despeje_clearance	102380	3.7	26	93	2	2
186	5	0ball_out	102380	10	0	93	4	2
186	12	0despeje_clearance	219292	12.4	36.6	93	12	2
174	8	0interception	220182	36	84.9	93	31	2
186	50	0dispossessed	219292	53.5	46.5	93	53	2
186	74	0blocked_pass	244855	56.3	64.9	93	59	2
186	5	0ball_out	88483	39.4	0	94	6	2
174	44	0aerial_duel_lost	220182	63.2	36.9	94	35	2
