codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
1	pase	175	81352	13.5	34.9	1	18	1	2372224	Atlético de Madrid	Jan Oblak	1	0	0	28.9	8.5	0
1	pase_fallado	175	41328	28.9	8.5	1	21	1	2372224	Atlético de Madrid	César Azpilicueta	0	0	0	65.2	22.5	0
59	portero_sale_despeja	5683	205523	21.9	65.2	1	24	1	2372224	Granada CF	André Ferreira	1	0	0	0	0	0
12	despeje	5683	205523	21.9	65.2	1	24	1	2372224	Granada CF	André Ferreira	1	0	0	42.3	101.5	0
5	balon_fuera	5683	205523	43.6	100	1	29	1	2372224	Granada CF	André Ferreira	0	0	347	0	0	0
5	balon_fuera	175	41328	56.4	0	1	29	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	347	0	0	0
1	pase	175	192364	58.6	0	1	38	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	41.5	28.5	0
1	pase	175	65807	44.2	39.5	1	44	1	2372224	Atlético de Madrid	Stefan Savic	1	0	0	60.3	67.5	0
1	pase_fallado	175	167449	60.4	68.4	1	46	1	2372224	Atlético de Madrid	Thomas Lemar	0	0	0	101.4	68.6	0
5	balon_fuera	5683	161030	0	29.6	1	50	1	2372224	Granada CF	Gerard Gumbau	1	0	346	0	0	0
5	balon_fuera	175	167449	100	70.4	1	50	1	2372224	Atlético de Madrid	Thomas Lemar	0	0	346	0	0	0
1	pase_fallado	5683	205523	4.8	49.7	2	18	1	2372224	Granada CF	André Ferreira	0	0	0	48.6	64.1	0
1	pase	175	65807	51.1	35.3	2	21	1	2372224	Atlético de Madrid	Stefan Savic	1	0	0	70.9	50.5	0
61	toco_balon	175	88482	71.5	53.2	2	22	1	2372224	Atlético de Madrid	Álvaro Morata	0	0	0	0	0	0
1	pase	5683	244243	26.3	47.2	2	25	1	2372224	Granada CF	Sergio Ruiz	1	0	0	24.5	74.7	0
1	pase	5683	90801	24.7	76.1	2	29	1	2372224	Granada CF	Ignasi Miquel	1	0	0	47.5	75.9	0
1	pase	5683	243718	70.1	97.3	2	37	1	2372224	Granada CF	Óscar Melendo	1	0	0	62.9	90.8	0
1	pase	5683	161030	63.3	88	2	39	1	2372224	Granada CF	Gerard Gumbau	1	0	0	67.5	6.2	0
1	pase	5683	51732	64.1	9.9	2	44	1	2372224	Granada CF	José Callejón	1	0	0	52.8	17.6	0
1	pase	5683	178876	48.9	20.2	2	46	1	2372224	Granada CF	Jesús Vallejo	1	0	0	38.7	70.8	0
1	pase	5683	450429	38.7	70.8	2	49	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	43.7	96.4	0
1	pase_fallado	5683	90801	42.4	96.9	2	55	1	2372224	Granada CF	Ignasi Miquel	0	0	0	72.9	89.4	0
1	pase	175	65807	23.8	13.5	2	57	1	2372224	Atlético de Madrid	Stefan Savic	1	0	0	44.9	2.2	0
1	pase_fallado	175	76650	44.9	2.2	2	58	1	2372224	Atlético de Madrid	Antoine Griezmann	0	0	0	39.4	11.9	0
49	recuperacion_balon	5683	243718	58.2	94.1	2	59	1	2372224	Granada CF	Óscar Melendo	1	0	0	0	0	0
83	sin_identificar	175	119141	43.7	3.8	3	1	1	2372224	Atlético de Madrid	Rodrigo De Paul	0	0	0	0	0	0
61	toco_balon	5683	243718	59.4	96.6	3	2	1	2372224	Granada CF	Óscar Melendo	0	0	0	0	0	0
5	balon_fuera	5683	243718	63.7	100	3	2	1	2372224	Granada CF	Óscar Melendo	0	0	347	0	0	0
5	balon_fuera	175	76650	36.3	0	3	2	1	2372224	Atlético de Madrid	Antoine Griezmann	1	0	347	0	0	0
1	pase	175	192364	41.8	0	3	13	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	26.5	21.9	0
1	pase_fallado	175	65807	25.2	26.1	3	15	1	2372224	Atlético de Madrid	Stefan Savic	0	0	0	33.4	-1	0
5	balon_fuera	5683	174816	65.4	100	3	18	1	2372224	Granada CF	Myrto Uzuni	1	0	347	0	0	0
5	balon_fuera	175	65807	34.6	0	3	18	1	2372224	Atlético de Madrid	Stefan Savic	0	0	347	0	0	0
1	pase	5683	472148	61.8	100	3	25	1	2372224	Granada CF	Carlos Neva	1	0	0	46	94.1	0
1	pase	5683	90801	45	93.8	3	27	1	2372224	Granada CF	Ignasi Miquel	1	0	0	21.1	73.1	0
1	pase	5683	450429	20.3	72.6	3	30	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	7.3	38.6	0
1	pase_fallado	5683	205523	9.9	30.2	3	34	1	2372224	Granada CF	André Ferreira	0	0	0	64.4	21.6	0
1	pase	175	213431	34.9	80.4	3	37	1	2372224	Atlético de Madrid	Mario Hermoso	1	0	0	45.4	89.2	0
49	recuperacion_balon	175	119718	45.7	88.8	3	38	1	2372224	Atlético de Madrid	Yannick Carrasco	1	0	0	0	0	0
50	me_roban_balon	175	119718	42.2	91.3	3	39	1	2372224	Atlético de Madrid	Yannick Carrasco	0	0	0	0	0	0
7	entrada	5683	51732	57.8	8.7	3	40	1	2372224	Granada CF	José Callejón	1	0	0	0	0	0
5	balon_fuera	5683	51732	58.2	0	3	42	1	2372224	Granada CF	José Callejón	0	0	347	0	0	0
5	balon_fuera	175	119718	41.8	100	3	42	1	2372224	Atlético de Madrid	Yannick Carrasco	1	0	347	0	0	0
1	pase	175	213431	42.5	100	3	54	1	2372224	Atlético de Madrid	Mario Hermoso	1	0	0	55.2	84.2	0
1	pase	175	88482	55.7	76.7	3	55	1	2372224	Atlético de Madrid	Álvaro Morata	1	0	0	58.8	61.2	0
1	pase	175	76650	57	65.8	3	57	1	2372224	Atlético de Madrid	Antoine Griezmann	1	0	0	63	6.2	0
61	toco_balon	175	192364	73	2.2	4	2	1	2372224	Atlético de Madrid	Marcos Llorente	0	0	0	0	0	0
49	recuperacion_balon	5683	472148	13.1	88	4	3	1	2372224	Granada CF	Carlos Neva	1	0	0	0	0	0
1	pase_fallado	5683	472148	3	92	4	6	1	2372224	Granada CF	Carlos Neva	0	0	0	4.7	92.2	0
74	bloqueo_pase	175	192364	96.7	9.3	4	6	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	0	0	0
5	balon_fuera	5683	472148	0	89.6	4	7	1	2372224	Granada CF	Carlos Neva	1	0	346	0	0	0
5	balon_fuera	175	192364	100	10.4	4	7	1	2372224	Atlético de Madrid	Marcos Llorente	0	0	346	0	0	0
1	pase	5683	450429	3.9	55.8	4	27	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	4.2	43	0
1	pase_fallado	5683	205523	11.7	41.8	4	32	1	2372224	Granada CF	André Ferreira	0	0	0	51.1	49.3	0
49	recuperacion_balon	175	77390	47.7	53.2	4	34	1	2372224	Atlético de Madrid	Koke	1	0	0	0	0	0
1	pase	175	77390	46.7	55.7	4	35	1	2372224	Atlético de Madrid	Koke	1	0	0	60.7	67	0
1	pase	175	167449	59.3	74.6	4	37	1	2372224	Atlético de Madrid	Thomas Lemar	1	0	0	42.2	84.1	0
1	pase	175	119718	43.5	86.9	4	39	1	2372224	Atlético de Madrid	Yannick Carrasco	1	0	0	32.2	46.6	0
1	pase	175	65807	32.1	46	4	43	1	2372224	Atlético de Madrid	Stefan Savic	1	0	0	41.9	20.3	0
1	pase	175	41328	75.1	17.4	4	50	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	78.8	3.6	0
1	pase	175	192364	79.2	6.2	4	52	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	77.9	27.7	0
1	pase	175	119141	77.9	27.7	4	53	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	0	94.7	25.6	0
1	pase	175	76650	94.8	25.6	4	54	1	2372224	Atlético de Madrid	Antoine Griezmann	1	0	0	96.1	41.6	0
15	disparo_parado	175	88482	96.4	45	4	55	1	2372224	Atlético de Madrid	Álvaro Morata	1	22	0	0	0	0
10	parada	5683	205523	2.2	54.1	4	55	1	2372224	Granada CF	André Ferreira	1	0	0	0	0	0
61	toco_balon	175	88482	96.1	41.6	4	55	1	2372224	Atlético de Madrid	Álvaro Morata	1	0	0	0	0	0
5	balon_fuera	5683	205523	0	61.4	4	56	1	2372224	Granada CF	André Ferreira	1	0	346	0	0	0
5	balon_fuera	175	88482	100	38.6	4	56	1	2372224	Atlético de Madrid	Álvaro Morata	0	0	346	0	0	0
18	cambio_jugador_fuera	175	77390	100	41	6	9	1	2372224	Atlético de Madrid	Koke	1	0	0	0	0	0
19	cambio_jugador_dentro	175	503523	100	41	6	9	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	0	0	0
1	pase	5683	450429	4.2	54.7	6	17	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	3.7	41.8	0
1	pase	5683	205523	7.3	44.4	6	21	1	2372224	Granada CF	André Ferreira	1	0	0	21.1	38.6	0
1	pase_fallado	5683	161030	21.8	37.4	6	22	1	2372224	Granada CF	Gerard Gumbau	0	0	0	16.9	9.4	0
1	pase_fallado	5683	178876	18.5	7.5	6	25	1	2372224	Granada CF	Jesús Vallejo	0	0	0	53	11.2	0
44	duelo_aereo	175	213431	45.2	86.4	6	27	1	2372224	Atlético de Madrid	Mario Hermoso	1	0	0	0	0	0
44	duelo_aereo	5683	624878	54.8	13.6	6	27	1	2372224	Granada CF	Samu	0	0	0	0	0	0
1	pase	175	213431	44.7	85.5	6	27	1	2372224	Atlético de Madrid	Mario Hermoso	1	0	0	48.6	74.4	0
49	recuperacion_balon	175	503523	46.8	78.2	6	28	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	0	0	0
1	pase_fallado	175	503523	46.8	78.2	6	28	1	2372224	Atlético de Madrid	Pablo Barrios	0	0	0	67.2	72	0
49	recuperacion_balon	5683	450429	29.4	29.7	6	30	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	0	0	0
1	pase	5683	450429	29.4	29.7	6	32	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	39	17.4	0
1	pase	5683	244243	32.7	21.6	6	34	1	2372224	Granada CF	Sergio Ruiz	1	0	0	21.3	14.3	0
1	pase	5683	178876	21.1	15.3	6	36	1	2372224	Granada CF	Jesús Vallejo	1	0	0	3	50.2	0
1	pase	5683	205523	9.4	49.1	6	39	1	2372224	Granada CF	André Ferreira	1	0	0	36.4	89.6	0
61	toco_balon	5683	472148	36.4	89.6	6	41	1	2372224	Granada CF	Carlos Neva	0	0	0	0	0	0
5	balon_fuera	5683	472148	46.2	100	6	45	1	2372224	Granada CF	Carlos Neva	0	0	347	0	0	0
5	balon_fuera	175	167449	53.8	0	6	45	1	2372224	Atlético de Madrid	Thomas Lemar	1	0	347	0	0	0
1	pase	175	192364	54.1	0	6	49	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	48.3	10	0
1	pase	175	119141	47	11.6	6	50	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	0	50.3	0.9	0
1	pase	175	192364	45.7	4.4	6	54	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	38.5	2.7	0
50	me_roban_balon	175	119141	40.5	3.1	6	55	1	2372224	Atlético de Madrid	Rodrigo De Paul	0	0	0	0	0	0
7	entrada	5683	161030	59.5	96.9	6	55	1	2372224	Granada CF	Gerard Gumbau	1	0	0	0	0	0
5	balon_fuera	5683	161030	59.8	100	6	57	1	2372224	Granada CF	Gerard Gumbau	0	0	347	0	0	0
5	balon_fuera	175	119141	40.2	0	6	57	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	347	0	0	0
1	pase	175	41328	41.9	0	7	10	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	78.6	3.4	0
61	toco_balon	175	88482	78.7	3.4	7	12	1	2372224	Atlético de Madrid	Álvaro Morata	1	0	0	0	0	0
5	balon_fuera	5683	161030	25.2	100	7	15	1	2372224	Granada CF	Gerard Gumbau	1	0	347	0	0	0
5	balon_fuera	175	88482	74.8	0	7	15	1	2372224	Atlético de Madrid	Álvaro Morata	0	0	347	0	0	0
1	pase	5683	472148	24.5	100	7	36	1	2372224	Granada CF	Carlos Neva	1	0	0	43.1	86.4	0
61	toco_balon	5683	174816	43.1	86.4	7	38	1	2372224	Granada CF	Myrto Uzuni	1	0	0	0	0	0
1	pase_fallado	5683	624878	37.7	84.5	7	40	1	2372224	Granada CF	Samu	0	0	0	38.5	82.9	0
74	bloqueo_pase	175	503523	61.2	17.4	7	40	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	0	0	0
1	pase_fallado	175	76650	62.4	17.2	7	42	1	2372224	Atlético de Madrid	Antoine Griezmann	0	0	0	70.4	29.9	0
1	pase	5683	244243	29.1	73.1	7	44	1	2372224	Granada CF	Sergio Ruiz	1	0	0	24.9	47.2	0
1	pase	5683	178876	25.8	42.1	7	46	1	2372224	Granada CF	Jesús Vallejo	1	0	0	34.6	9.7	0
4	falta_recibida	5683	51732	35.6	7.2	7	49	1	2372224	Granada CF	José Callejón	1	0	152	0	0	265
4	falta_cometida	175	119718	64.4	92.8	7	49	1	2372224	Atlético de Madrid	Yannick Carrasco	0	0	152	0	0	265
1	pase	5683	51732	37.7	6.2	7	55	1	2372224	Granada CF	José Callejón	1	0	0	32.8	24.1	0
1	pase	5683	244243	32.8	33.7	8	1	1	2372224	Granada CF	Sergio Ruiz	1	0	0	29.4	60.5	0
1	pase	5683	450429	29.6	62.4	8	4	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	38.7	94.8	0
1	pase	5683	90801	38.7	94.8	8	7	1	2372224	Granada CF	Ignasi Miquel	1	0	0	69.4	96.6	0
61	toco_balon	5683	472148	69.8	96.6	8	8	1	2372224	Granada CF	Carlos Neva	0	0	0	0	0	0
49	recuperacion_balon	175	41328	25.7	7.9	8	11	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	0	0	0
1	pase	175	41328	23.7	13.7	8	11	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	22	25.9	0
1	pase_fallado	175	65807	22	25.9	8	12	1	2372224	Atlético de Madrid	Stefan Savic	0	0	0	31.5	23	0
1	pase_fallado	5683	161030	66.8	75.7	8	13	1	2372224	Granada CF	Gerard Gumbau	0	0	0	74.5	82.6	0
1	pase_fallado	175	41328	18.9	14.5	8	15	1	2372224	Atlético de Madrid	César Azpilicueta	0	0	0	48.3	27.9	0
1	pase	5683	450429	52.6	70.7	8	17	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	64	78.7	0
49	recuperacion_balon	5683	161030	64.9	77.7	8	18	1	2372224	Granada CF	Gerard Gumbau	1	0	0	0	0	0
50	me_roban_balon	5683	161030	62.3	77.6	8	18	1	2372224	Granada CF	Gerard Gumbau	0	0	0	0	0	0
7	entrada	175	119141	37.7	22.4	8	19	1	2372224	Atlético de Madrid	Rodrigo De Paul	0	0	0	0	0	0
4	falta_recibida	5683	161030	58.7	76.8	8	20	1	2372224	Granada CF	Gerard Gumbau	1	0	152	0	0	0
4	falta_cometida	175	119141	41.3	23.2	8	20	1	2372224	Atlético de Madrid	Rodrigo De Paul	0	0	152	0	0	0
1	pase	5683	161030	59.8	70.5	8	32	1	2372224	Granada CF	Gerard Gumbau	1	0	0	64.1	75.4	0
1	pase	5683	243718	64.1	75.7	8	33	1	2372224	Granada CF	Óscar Melendo	1	0	0	53.7	78	0
1	pase	5683	90801	53.6	77.5	8	36	1	2372224	Granada CF	Ignasi Miquel	1	0	0	53.7	65.3	0
1	pase	5683	244243	53.3	57.1	8	38	1	2372224	Granada CF	Sergio Ruiz	1	0	0	47.6	24.6	0
1	pase	5683	178876	48.9	24.6	8	43	1	2372224	Granada CF	Jesús Vallejo	1	0	0	36.7	67.5	0
1	pase	5683	450429	39.2	70.3	8	46	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	40.6	94.5	0
1	pase_fallado	5683	90801	42.3	96.4	8	48	1	2372224	Granada CF	Ignasi Miquel	0	0	0	84.9	70.8	0
49	recuperacion_balon	175	81352	8.5	33.3	8	52	1	2372224	Atlético de Madrid	Jan Oblak	1	0	0	0	0	0
1	pase	175	81352	13.2	49.7	8	55	1	2372224	Atlético de Madrid	Jan Oblak	1	0	0	26.2	89	0
1	pase	175	213431	26.2	89	8	58	1	2372224	Atlético de Madrid	Mario Hermoso	1	0	0	18.9	67.8	0
1	pase	175	65807	27.3	58.1	9	3	1	2372224	Atlético de Madrid	Stefan Savic	1	0	0	27.2	25.6	0
1	pase	175	41328	30.2	25.2	9	8	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	41.5	25.3	0
1	pase	175	76650	41.5	25.3	9	9	1	2372224	Atlético de Madrid	Antoine Griezmann	1	0	0	32.3	55.7	0
1	pase	175	503523	30.3	63	9	12	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	38.1	75.3	0
1	pase_fallado	175	213431	38.2	80.8	9	15	1	2372224	Atlético de Madrid	Mario Hermoso	0	0	0	44.4	76.7	0
61	toco_balon	5683	244243	56.1	21.9	9	15	1	2372224	Granada CF	Sergio Ruiz	1	0	0	0	0	0
1	pase	175	88482	49	56.6	9	16	1	2372224	Atlético de Madrid	Álvaro Morata	1	0	0	48.3	37.7	0
1	pase_fallado	175	119141	53.9	36	9	18	1	2372224	Atlético de Madrid	Rodrigo De Paul	0	0	0	91.6	28.8	0
49	recuperacion_balon	5683	205523	6.3	72.9	9	22	1	2372224	Granada CF	André Ferreira	1	0	0	0	0	0
1	pase	5683	205523	7.8	64	9	25	1	2372224	Granada CF	André Ferreira	1	0	0	21.3	17.4	0
1	pase	5683	178876	27.1	19.2	9	34	1	2372224	Granada CF	Jesús Vallejo	1	0	0	18.3	48.1	0
1	pase	5683	450429	18.2	54.4	9	37	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	4	49.3	0
50	me_roban_balon	5683	205523	8.5	40.5	9	40	1	2372224	Granada CF	André Ferreira	0	0	0	0	0	0
7	entrada	175	88482	91.5	59.5	9	40	1	2372224	Atlético de Madrid	Álvaro Morata	0	0	0	0	0	0
1	pase_fallado	5683	178876	8.4	9	9	44	1	2372224	Granada CF	Jesús Vallejo	0	0	0	62.3	22.5	0
1	pase_fallado	175	65807	38.3	71.8	9	47	1	2372224	Atlético de Madrid	Stefan Savic	0	0	0	53.6	86	0
1	pase_fallado	5683	244243	44.4	12.7	9	49	1	2372224	Granada CF	Sergio Ruiz	0	0	0	37.5	27.4	0
49	recuperacion_balon	175	119141	57.7	73.9	9	51	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	0	0	0	0
4	falta_recibida	175	119141	60.2	73.1	9	51	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	152	0	0	265
4	falta_cometida	5683	161030	39.8	26.9	9	51	1	2372224	Granada CF	Gerard Gumbau	0	0	152	0	0	265
17	tarjeta	5683	161030	37.5	27.4	9	56	1	2372224	Granada CF	Gerard Gumbau	1	0	0	0	0	0
1	pase	175	503523	58.5	63.6	10	45	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	59.5	75.6	0
1	pase	175	213431	59.4	72.9	10	47	1	2372224	Atlético de Madrid	Mario Hermoso	1	0	0	73	5.5	0
1	pase	175	192364	73	5.5	10	50	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	67	19.4	0
1	pase	175	119141	65.8	19.4	10	53	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	0	57.1	14.9	0
1	pase	175	41328	58.3	15	10	55	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	64	23.9	0
1	pase	175	76650	64	23.9	10	56	1	2372224	Atlético de Madrid	Antoine Griezmann	1	0	0	59.1	31.9	0
1	pase	175	503523	63.8	40.9	10	57	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	66.4	60.2	0
50	me_roban_balon	175	167449	65	59.2	10	59	1	2372224	Atlético de Madrid	Thomas Lemar	0	0	0	0	0	0
7	entrada	5683	244243	35	40.8	10	59	1	2372224	Granada CF	Sergio Ruiz	0	0	0	0	0	0
1	pase	175	167449	67.2	49.5	11	0	1	2372224	Atlético de Madrid	Thomas Lemar	1	0	0	60.3	40.4	0
1	pase	175	41328	60.5	42.4	11	4	1	2372224	Atlético de Madrid	César Azpilicueta	1	0	0	60.8	27	0
1	pase	175	119141	60.8	27	11	5	1	2372224	Atlético de Madrid	Rodrigo De Paul	1	0	0	65.2	27.6	0
1	pase	175	76650	65	27.7	11	6	1	2372224	Atlético de Madrid	Antoine Griezmann	1	0	0	62.7	35.5	0
1	pase_fallado	175	119141	62.7	35.5	11	7	1	2372224	Atlético de Madrid	Rodrigo De Paul	0	0	0	78.5	36.4	0
8	pase_cortado	5683	450429	21.3	61.7	11	8	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	0	0	0
61	toco_balon	175	192364	71.6	20	11	10	1	2372224	Atlético de Madrid	Marcos Llorente	1	0	0	0	0	0
1	pase_fallado	175	76650	72.7	25.2	11	13	1	2372224	Atlético de Madrid	Antoine Griezmann	0	0	0	91.3	56.7	0
12	despeje	5683	51732	9.4	43.9	11	14	1	2372224	Granada CF	José Callejón	1	0	0	15.1	56.7	0
49	recuperacion_balon	5683	450429	14.9	59.3	11	15	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	0	0	0
1	pase	5683	450429	16.2	59.8	11	17	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	29.9	24.6	0
1	pase	5683	174816	27.5	16.2	11	21	1	2372224	Granada CF	Myrto Uzuni	1	0	0	14.4	9.9	0
1	pase_fallado	5683	51732	14.4	9.9	11	23	1	2372224	Granada CF	José Callejón	0	0	0	27.1	28.8	0
8	pase_cortado	175	503523	67.7	74.1	11	24	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	0	0	0
49	recuperacion_balon	175	503523	68.1	73.8	11	25	1	2372224	Atlético de Madrid	Pablo Barrios	1	0	0	0	0	0
1	pase_fallado	175	503523	68.5	71.8	11	26	1	2372224	Atlético de Madrid	Pablo Barrios	0	0	0	77.1	53.9	0
8	pase_cortado	5683	450429	21.6	40.7	11	27	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	0	0	0	0
49	recuperacion_balon	5683	161030	28.5	44.1	11	27	1	2372224	Granada CF	Gerard Gumbau	1	0	0	0	0	0
1	pase_fallado	5683	161030	26.6	41.5	11	27	1	2372224	Granada CF	Gerard Gumbau	0	0	0	26.8	29.7	0
1	pase	175	167449	73.5	74.4	11	30	1	2372224	Atlético de Madrid	Thomas Lemar	1	0	0	85.2	94.7	0
1	pase	175	119718	87.4	88.1	11	33	1	2372224	Atlético de Madrid	Yannick Carrasco	1	0	0	81	68.2	0
4	falta_recibida	5683	450429	19.5	52.2	11	33	1	2372224	Granada CF	Miguel Ángel Rubio	1	0	152	0	0	265
4	falta_cometida	175	88482	80.5	47.8	11	33	1	2372224	Atlético de Madrid	Álvaro Morata	0	0	152	0	0	265
1	pase	5683	205523	15.1	53.7	12	54	1	2372224	Granada CF	André Ferreira	1	0	0	34	5.5	0
61	toco_balon	5683	51732	34	5.7	12	58	1	2372224	Granada CF	José Callejón	1	0	0	0	0	0
61	toco_balon	5683	244243	51.1	1.7	13	2	1	2372224	Granada CF	Sergio Ruiz	0	0	0	0	0	0
