team_id	code	type	player	x	y	min	sec	period
173	12	0despeje_clearance	463001	21.3	1.4	0	13	1
173	5	0ball_out	463001	28.4	0	0	14	1
1737	44	0aerial_duel_lost	111133	87	57.8	0	44	1
173	12	0despeje_clearance	437465	12.8	43.4	0	44	1
173	12	0despeje_clearance	201178	19.4	46.6	0	46	1
173	44	0aerial_duel_lost	434941	30.4	74.4	0	48	1
1737	44	0aerial_duel_lost	109702	61	32	1	4	1
173	50	0dispossessed	437465	43.8	53.3	1	7	1
173	50	0dispossessed	431644	36.8	75.6	1	17	1
1737	44	0aerial_duel_lost	178092	55.2	19.6	1	38	1
173	5	0ball_out	434941	100	76.5	2	21	1
1737	44	0aerial_duel_lost	111313	59.4	18.6	2	50	1
1737	5	0ball_out	213118	74.2	100	3	1	1
1737	74	0blocked_pass	109702	57.6	7.1	4	12	1
173	12	0despeje_clearance	215792	10.3	57.2	4	19	1
173	12	0despeje_clearance	437465	11.2	59.9	4	28	1
173	8	0interception	437465	36.7	15.9	4	43	1
173	44	0aerial_duel_lost	442157	67.2	56.2	5	15	1
173	44	0aerial_duel_lost	488040	3.4	82.8	5	47	1
1737	16	goal	178092	96.9	40	6	45	1
1737	5	0ball_out	463163	25.3	100	8	2	1
173	61	0mal_control	442157	88.8	28.5	8	27	1
1737	50	0dispossessed	442838	41.2	96.1	8	35	1
1737	5	0ball_out	111133	34.2	100	8	38	1
173	15	attempt_saved	126119	75.9	78.1	9	23	1
1737	61	0mal_control	442838	33.4	3.8	10	28	1
173	44	0aerial_duel_lost	126119	41.4	93	11	8	1
1737	15	attempt_saved	109702	91.6	48.3	11	58	1
173	5	0ball_out	437465	59.5	0	12	17	1
173	5	0ball_out	235227	45.6	0	12	45	1
1737	44	0aerial_duel_lost	442838	71.8	87.3	13	5	1
1737	12	0despeje_clearance	130025	7.5	37.4	14	5	1
173	8	0interception	488040	70.2	94	14	8	1
173	5	0ball_out	215792	74.4	100	14	10	1
173	8	0interception	215792	37.3	58.8	14	32	1
1737	44	0aerial_duel_lost	111133	56.8	36.2	14	33	1
1737	50	0dispossessed	96771	29.4	16.8	16	36	1
173	8	0interception	126119	29.2	95.6	17	25	1
173	5	0ball_out	126119	27.2	100	17	25	1
173	61	0mal_control	201178	52.8	20.7	18	33	1
173	74	0blocked_pass	201178	59.4	6.5	18	35	1
173	61	0mal_control	431644	60.4	69.1	19	59	1
173	44	0aerial_duel_lost	431644	56.1	71.8	20	3	1
173	12	0despeje_clearance	463001	12.8	39.8	21	3	1
173	50	0dispossessed	442157	34.5	58.4	21	5	1
1737	44	0aerial_duel_lost	442838	79.9	12.8	21	27	1
173	12	0despeje_clearance	488040	19.9	86.6	21	27	1
173	5	0ball_out	488040	16.3	100	21	28	1
1737	15	attempt_saved	109702	91.7	45.4	22	7	1
173	12	0despeje_clearance	488040	6.7	59.1	22	7	1
1737	12	0despeje_clearance	463163	33.9	72.9	22	15	1
173	74	0blocked_pass	442157	64.9	21.2	22	15	1
173	5	0ball_out	442157	70.7	0	22	18	1
173	44	0aerial_duel_lost	431644	29.8	76.8	23	0	1
173	61	0mal_control	235227	88.8	5.9	24	27	1
1737	12	0despeje_clearance	463163	12	95.6	24	28	1
173	5	0ball_out	235227	88.4	0	24	28	1
173	5	0ball_out	126119	23.4	100	25	10	1
1737	44	0aerial_duel_lost	442838	94.5	36.8	25	39	1
1737	8	0interception	109702	27.8	82.2	26	35	1
173	8	0interception	437465	38.7	67	26	45	1
1737	15	attempt_saved	111133	79.6	33.2	27	6	1
1737	44	0aerial_duel_lost	111313	60.2	19.4	27	15	1
1737	15	attempt_saved	109702	74.9	79.8	27	34	1
1737	13	miss	463163	73.6	78.9	28	27	1
1737	5	0ball_out	463163	100	55	28	29	1
173	8	0interception	463001	40.7	24.4	29	2	1
173	5	0ball_out	176245	14.5	100	29	18	1
1737	44	0aerial_duel_lost	442838	91.8	42.8	29	47	1
173	12	0despeje_clearance	488040	7.8	58.1	29	47	1
1737	13	miss	442838	91.6	43.7	29	47	1
1737	5	0ball_out	442838	100	40.5	29	49	1
173	44	0aerial_duel_lost	126119	52.8	91.3	32	43	1
1737	5	0ball_out	111313	51.5	0	32	44	1
1737	44	0aerial_duel_lost	130025	27.6	10.7	33	0	1
1737	44	0aerial_duel_lost	178092	13.4	48.8	34	9	1
173	13	miss	215792	87	48.5	34	9	1
173	5	0ball_out	463001	100	55.7	34	10	1
1737	44	0aerial_duel_lost	442838	66	51.7	34	39	1
1737	74	0blocked_pass	130025	20.7	25.3	34	48	1
173	56	0me_cortan_balon_cuerpo	126119	74	92.6	34	50	1
1737	5	0ball_out	130025	24	0	34	51	1
1737	12	0despeje_clearance	130025	7.6	34.7	35	9	1
173	44	0aerial_duel_lost	488040	70.8	73.6	35	11	1
1737	12	0despeje_clearance	463163	18.8	74.3	36	8	1
1737	44	0aerial_duel_lost	179926	31.2	23	36	34	1
173	44	0aerial_duel_lost	488040	91.8	38.2	37	14	1
1737	12	0despeje_clearance	96771	4.8	64.5	37	14	1
173	8	0interception	235227	57.1	29.4	37	21	1
1737	44	0aerial_duel_lost	463163	32.8	89	37	32	1
1737	12	0despeje_clearance	213118	7.1	62	37	47	1
173	61	0mal_control	434941	88.4	11.3	37	53	1
173	44	0aerial_duel_lost	434941	89.1	13.2	37	54	1
1737	8	0interception	111133	64.8	87.5	38	44	1
173	61	0mal_control	442157	50.9	28.7	38	48	1
173	8	0interception	126119	46.9	91.8	39	11	1
173	13	miss	434941	80.3	84.2	39	31	1
173	5	0ball_out	434941	100	43.8	39	33	1
1737	61	0mal_control	442838	62.4	91.1	40	11	1
1737	5	0ball_out	442838	66.9	100	40	12	1
1737	12	0despeje_clearance	167210	3	49.9	40	39	1
173	44	0aerial_duel_lost	488040	32.8	62	42	34	1
1737	44	0aerial_duel_lost	463163	58.9	47	42	37	1
1737	44	0aerial_duel_lost	179926	63.2	45.4	42	52	1
1737	74	0blocked_pass	178092	5	58.5	43	39	1
173	13	miss	488040	71.8	51.3	43	41	1
1737	12	0despeje_clearance	111313	18.1	41.9	43	41	1
173	44	0aerial_duel_lost	215792	60.2	61.4	43	43	1
