codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
49	recuperacion_balon	450	244273	35.1	43	0	57	1	2372225	Osasuna	Alejandro Catena	1	0	0	0	0	0
1	pase_fallado	450	244273	35.9	43.1	0	57	1	2372225	Osasuna	Alejandro Catena	0	0	0	70.2	101	0
5	balon_fuera	450	98851	68.8	100	1	2	1	2372225	Osasuna	David García	0	0	347	0	0	0
5	balon_fuera	176	247412	31.2	0	1	2	1	2372225	Celta de Vigo	Jørgen Strand Larsen	1	0	347	0	0	0
1	pase_fallado	176	242313	33.6	0	1	12	1	2372225	Celta de Vigo	Óscar Mingueza	0	0	0	56.5	7.2	0
1	pase	450	152723	46.2	88.7	1	14	1	2372225	Osasuna	Johan Mojica	1	0	0	63.3	84.8	0
1	pase	450	484702	64.9	85	1	15	1	2372225	Osasuna	Aimar Oroz	1	0	0	60.8	88	0
49	recuperacion_balon	450	109243	64.9	85	1	16	1	2372225	Osasuna	Moi Gómez	1	0	0	0	0	0
1	pase_fallado	450	109243	60.8	88	1	16	1	2372225	Osasuna	Moi Gómez	0	0	0	69.6	72.1	0
49	recuperacion_balon	176	210171	30	27.8	1	18	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	0	0	0
1	pase_fallado	176	210171	30	27.8	1	18	1	2372225	Celta de Vigo	Joseph Aidoo	0	0	0	40	30.6	0
8	pase_cortado	450	477463	61.4	64.8	1	18	1	2372225	Osasuna	Jon Moncayola	1	0	0	0	0	0
1	pase	176	195883	40.4	33	1	23	1	2372225	Celta de Vigo	Jonathan Bamba	1	0	0	28.4	28	0
1	pase	176	210171	27	35.2	1	25	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	28.2	69	0
1	pase	176	242830	28.2	69	1	28	1	2372225	Celta de Vigo	Unai Núñez	1	0	0	38.6	92.4	0
1	pase_fallado	176	184028	38.9	92.4	1	30	1	2372225	Celta de Vigo	Franco Cervi	0	0	0	77.6	72.2	0
61	toco_balon	450	244273	31.9	25.7	1	32	1	2372225	Osasuna	Alejandro Catena	1	0	0	0	0	0
1	pase	176	195883	72.7	81.4	1	35	1	2372225	Celta de Vigo	Jonathan Bamba	1	0	0	75.5	88	0
1	pase	176	40270	77	91.2	1	38	1	2372225	Celta de Vigo	Iago Aspas	1	0	0	96.6	83.8	0
1	pase_fallado	176	195883	97.1	83.6	1	41	1	2372225	Celta de Vigo	Jonathan Bamba	0	0	0	88.9	54.8	0
12	despeje	450	111232	9	37.9	1	42	1	2372225	Osasuna	Lucas Torró	1	0	0	-1.1	11.1	0
6	corner	450	111232	1.8	18.6	1	45	1	2372225	Osasuna	Lucas Torró	0	0	0	0	0	0
6	corner	176	195883	98.2	81.4	1	45	1	2372225	Celta de Vigo	Jonathan Bamba	1	0	0	0	0	0
1	pase_fallado	176	538283	99.5	99.5	2	5	1	2372225	Celta de Vigo	Hugo Sotelo	0	0	0	92.6	57.6	0
12	despeje	450	111232	5.6	45.2	2	6	1	2372225	Osasuna	Lucas Torró	1	0	0	26	27.1	0
2	pase_fuera_juego	176	234511	72.5	70.6	2	9	1	2372225	Celta de Vigo	Fran Beltrán	1	0	0	87.1	50.8	0
55	sin_identificar	450	484702	15.3	47.3	2	9	1	2372225	Osasuna	Aimar Oroz	1	0	0	0	0	0
1	pase	450	138039	13.6	52.4	2	31	1	2372225	Osasuna	Sergio Herrera	1	0	0	24.9	75.4	0
1	pase	450	98851	24.9	75.4	2	33	1	2372225	Osasuna	David García	1	0	0	34	92.6	0
1	pase	450	484702	33.8	91.2	2	36	1	2372225	Osasuna	Aimar Oroz	1	0	0	31.3	41.3	0
1	pase	450	244273	30.5	37.7	2	40	1	2372225	Osasuna	Alejandro Catena	1	0	0	57.5	2	0
1	pase	450	126290	73.2	4.4	2	44	1	2372225	Osasuna	Rubén Peña	1	0	0	88.3	95.4	0
1	pase	450	484702	81.8	96.6	2	52	1	2372225	Osasuna	Aimar Oroz	1	0	0	69	93.6	0
1	pase_fallado	450	152723	69	93.6	2	53	1	2372225	Osasuna	Johan Mojica	0	0	0	101.3	77.8	0
56	perdida_golpeo_rival	176	210171	2.2	26.2	2	56	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	0	0	0
5	balon_fuera	450	152723	100	74.7	2	57	1	2372225	Osasuna	Johan Mojica	0	0	346	0	0	0
5	balon_fuera	176	210171	0	25.3	2	57	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	346	0	0	0
1	pase_fallado	176	234580	3.7	47.2	3	19	1	2372225	Celta de Vigo	Iván Villar	0	0	0	57.7	13.2	0
61	toco_balon	450	152723	43.2	81.7	3	22	1	2372225	Osasuna	Johan Mojica	0	0	0	0	0	0
61	toco_balon	176	247412	56.6	14.2	3	24	1	2372225	Celta de Vigo	Jørgen Strand Larsen	0	0	0	0	0	0
49	recuperacion_balon	450	109243	39.8	80.9	3	25	1	2372225	Osasuna	Moi Gómez	1	0	0	0	0	0
1	pase	450	109243	39.1	80.9	3	27	1	2372225	Osasuna	Moi Gómez	1	0	0	28.4	85.1	0
1	pase	450	98851	19.5	95.2	3	30	1	2372225	Osasuna	David García	1	0	0	9.7	69.5	0
1	pase	450	138039	7.3	65.5	3	32	1	2372225	Osasuna	Sergio Herrera	1	0	0	28.5	71.2	0
1	pase	450	484702	30.5	72	3	33	1	2372225	Osasuna	Aimar Oroz	1	0	0	34.9	88	0
1	pase	450	109243	54	94.4	3	38	1	2372225	Osasuna	Moi Gómez	1	0	0	68.4	72.9	0
1	pase	450	94273	68.6	72.9	3	39	1	2372225	Osasuna	Ante Budimir	1	0	0	67.3	89.9	0
61	toco_balon	450	152723	65.6	89.7	3	43	1	2372225	Osasuna	Johan Mojica	0	0	0	0	0	0
3	regate_fallado	176	234511	33.8	21.5	3	44	1	2372225	Celta de Vigo	Fran Beltrán	0	0	0	0	0	0
7	entrada	450	152723	66.2	78.5	3	44	1	2372225	Osasuna	Johan Mojica	1	0	0	0	0	0
1	pase	450	477463	62.5	67.9	3	45	1	2372225	Osasuna	Jon Moncayola	1	0	0	54.6	70.8	0
1	pase	450	484702	54.5	70.8	3	48	1	2372225	Osasuna	Aimar Oroz	1	0	0	37.6	35.8	0
1	pase	450	244273	37.6	35.8	3	53	1	2372225	Osasuna	Alejandro Catena	1	0	0	37.4	70	0
1	pase	450	98851	37.4	70	3	55	1	2372225	Osasuna	David García	1	0	0	46.4	83.3	0
1	pase	450	477463	60	91.8	3	58	1	2372225	Osasuna	Jon Moncayola	1	0	0	75.5	97.2	0
1	pase_fallado	450	152723	75.5	97.2	4	0	1	2372225	Osasuna	Johan Mojica	0	0	0	79.2	93.9	0
74	bloqueo_pase	176	242313	20.3	5.4	4	0	1	2372225	Celta de Vigo	Óscar Mingueza	1	0	0	0	0	0
5	balon_fuera	176	242313	22.2	0	4	1	1	2372225	Celta de Vigo	Óscar Mingueza	0	0	347	0	0	0
5	balon_fuera	450	152723	77.8	100	4	1	1	2372225	Osasuna	Johan Mojica	1	0	347	0	0	0
1	pase	450	152723	73.8	100	4	6	1	2372225	Osasuna	Johan Mojica	1	0	0	65.8	94.5	0
1	pase_fallado	450	477463	65.8	94.5	4	8	1	2372225	Osasuna	Jon Moncayola	0	0	0	90.2	75.1	0
44	duelo_aereo	176	210171	14	18	4	9	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	0	0	0
44	duelo_aereo	450	484702	86	82	4	9	1	2372225	Osasuna	Aimar Oroz	0	0	0	0	0	0
12	despeje	176	210171	13.8	24	4	10	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	15	10.2	0
83	sin_identificar	176	242313	15	18	4	13	1	2372225	Celta de Vigo	Óscar Mingueza	0	0	0	0	0	0
1	pase	450	109243	87.6	91.4	4	13	1	2372225	Osasuna	Moi Gómez	1	0	0	76	80.8	0
1	pase	450	477463	74.6	80.8	4	15	1	2372225	Osasuna	Jon Moncayola	1	0	0	86.5	46.1	0
44	duelo_aereo	450	94273	88.7	43.2	4	16	1	2372225	Osasuna	Ante Budimir	1	0	0	0	0	0
44	duelo_aereo	176	184028	11.3	56.8	4	16	1	2372225	Celta de Vigo	Franco Cervi	0	0	0	0	0	0
14	ocasion_palo	450	94273	92	41.7	4	17	1	2372225	Osasuna	Ante Budimir	1	22	0	0	0	0
50	me_roban_balon	450	94273	91	39.4	4	18	1	2372225	Osasuna	Ante Budimir	0	0	0	0	0	0
7	entrada	176	184028	9	60.6	4	19	1	2372225	Celta de Vigo	Franco Cervi	1	0	0	0	0	0
4	falta_recibida	176	184028	10.4	61	4	19	1	2372225	Celta de Vigo	Franco Cervi	1	0	152	0	0	265
4	falta_cometida	450	94273	89.6	39	4	19	1	2372225	Osasuna	Ante Budimir	0	0	152	0	0	265
1	pase_fallado	176	234580	11.7	62.2	4	45	1	2372225	Celta de Vigo	Iván Villar	0	0	0	58.9	72	0
8	pase_cortado	450	244273	41.1	28.9	4	48	1	2372225	Osasuna	Alejandro Catena	1	0	0	0	0	0
1	pase	176	184028	38.2	81.2	4	50	1	2372225	Celta de Vigo	Franco Cervi	1	0	0	60.8	75.8	0
1	pase	176	538283	60.8	75.8	4	51	1	2372225	Celta de Vigo	Hugo Sotelo	1	0	0	56.8	67.6	0
1	pase	176	184028	60.5	66	4	53	1	2372225	Celta de Vigo	Franco Cervi	1	0	0	64.3	47.4	0
3	regate_conseguido	176	40270	68.7	48.5	4	54	1	2372225	Celta de Vigo	Iago Aspas	1	0	0	0	0	0
45	regate_recibido	450	109243	31.3	51.5	4	54	1	2372225	Osasuna	Moi Gómez	0	0	0	0	0	0
1	pase	176	40270	70	35	4	56	1	2372225	Celta de Vigo	Iago Aspas	1	0	0	86.5	13.2	0
1	pase	176	179369	88.6	16.8	5	1	1	2372225	Celta de Vigo	Carles Pérez	1	0	0	91	42.4	0
13	ocasion_fuera	176	40270	91.5	45.4	5	2	1	2372225	Celta de Vigo	Iago Aspas	1	22	0	0	0	0
5	balon_fuera	450	477463	0	56.6	5	4	1	2372225	Osasuna	Jon Moncayola	1	0	346	0	0	0
5	balon_fuera	176	40270	100	43.4	5	4	1	2372225	Celta de Vigo	Iago Aspas	0	0	346	0	0	0
1	pase_fallado	450	138039	3	46.6	5	50	1	2372225	Osasuna	Sergio Herrera	0	0	0	69.8	35.8	0
49	recuperacion_balon	176	538283	30	60.2	5	55	1	2372225	Celta de Vigo	Hugo Sotelo	1	0	0	0	0	0
1	pase	176	538283	30	60.2	5	55	1	2372225	Celta de Vigo	Hugo Sotelo	1	0	0	23.7	53.2	0
1	pase_fallado	176	210171	23.7	53.2	5	57	1	2372225	Celta de Vigo	Joseph Aidoo	0	0	0	61.4	50.8	0
44	duelo_aereo	450	98851	38	47.4	6	1	1	2372225	Osasuna	David García	1	0	0	0	0	0
44	duelo_aereo	176	247412	62	52.6	6	1	1	2372225	Celta de Vigo	Jørgen Strand Larsen	0	0	0	0	0	0
1	pase	450	98851	37	45.7	6	1	1	2372225	Osasuna	David García	1	0	0	46.3	42.2	0
49	recuperacion_balon	450	111232	46.6	46	6	2	1	2372225	Osasuna	Lucas Torró	1	0	0	0	0	0
1	pase	450	111232	46.6	46.6	6	2	1	2372225	Osasuna	Lucas Torró	1	0	0	11.9	88.3	0
1	pase	450	152723	10.4	89.3	6	8	1	2372225	Osasuna	Johan Mojica	1	0	0	45.5	85.6	0
1	pase	450	484702	47.7	85.4	6	9	1	2372225	Osasuna	Aimar Oroz	1	0	0	40.9	72.3	0
1	pase	450	109243	46.2	52.1	6	14	1	2372225	Osasuna	Moi Gómez	1	0	0	46.6	13.4	0
1	pase	450	126290	46.6	13.4	6	18	1	2372225	Osasuna	Rubén Peña	1	0	0	63.7	4.1	0
1	pase	450	130026	63.7	4.1	6	18	1	2372225	Osasuna	Rubén García	1	0	0	63.7	13.2	0
3	regate_fallado	450	126290	64.8	18.4	6	20	1	2372225	Osasuna	Rubén Peña	0	0	0	0	0	0
7	entrada	176	538283	35.2	81.6	6	20	1	2372225	Celta de Vigo	Hugo Sotelo	0	0	0	0	0	0
1	pase	450	126290	67.2	14.3	6	22	1	2372225	Osasuna	Rubén Peña	1	0	0	71.2	17.7	0
1	pase	450	477463	70.1	22.1	6	23	1	2372225	Osasuna	Jon Moncayola	1	0	0	65.8	27.4	0
1	pase	450	109243	66.4	38.9	6	25	1	2372225	Osasuna	Moi Gómez	1	0	0	75.3	78.1	0
1	pase	450	484702	75.6	79.7	6	28	1	2372225	Osasuna	Aimar Oroz	1	0	0	93.7	92.1	0
1	pase_fallado	450	152723	96.6	92.1	6	31	1	2372225	Osasuna	Johan Mojica	0	0	0	96.2	88.6	0
12	despeje	176	242313	3	6.2	6	31	1	2372225	Celta de Vigo	Óscar Mingueza	1	0	0	0	0	0
61	toco_balon	450	152723	95.4	92.6	6	32	1	2372225	Osasuna	Johan Mojica	1	0	0	0	0	0
5	balon_fuera	176	234580	0	19.4	6	32	1	2372225	Celta de Vigo	Iván Villar	1	0	346	0	0	0
5	balon_fuera	450	152723	100	80.6	6	32	1	2372225	Osasuna	Johan Mojica	0	0	346	0	0	0
1	pase	176	234580	0.2	45.2	6	52	1	2372225	Celta de Vigo	Iván Villar	1	0	0	58.4	73.6	0
1	pase_fallado	176	247412	57.5	74.2	6	56	1	2372225	Celta de Vigo	Jørgen Strand Larsen	0	0	0	65.7	52.8	0
1	pase	450	98851	35.7	40.6	6	57	1	2372225	Osasuna	David García	1	0	0	67.4	53.6	0
1	pase	450	94273	68.6	56.4	7	0	1	2372225	Osasuna	Ante Budimir	1	0	0	62.8	63.1	0
49	recuperacion_balon	450	109243	62.8	63.1	7	1	1	2372225	Osasuna	Moi Gómez	1	0	0	0	0	0
1	pase	450	109243	62.8	63	7	2	1	2372225	Osasuna	Moi Gómez	1	0	0	53.1	51.9	0
1	pase	450	477463	53.1	51.9	7	3	1	2372225	Osasuna	Jon Moncayola	1	0	0	61.4	41	0
1	pase	450	484702	64.7	26.7	7	7	1	2372225	Osasuna	Aimar Oroz	1	0	0	72.6	5	0
1	pase	450	130026	74.7	14	7	11	1	2372225	Osasuna	Rubén García	1	0	0	71.6	34.8	0
1	pase_fallado	450	477463	72	35.5	7	12	1	2372225	Osasuna	Jon Moncayola	0	0	0	73.9	43.7	0
8	pase_cortado	176	234511	29.1	53.4	7	13	1	2372225	Celta de Vigo	Fran Beltrán	1	0	0	0	0	0
1	pase	450	477463	68.6	33.6	7	14	1	2372225	Osasuna	Jon Moncayola	1	0	0	63	44	0
1	pase	450	111232	63.1	43.7	7	16	1	2372225	Osasuna	Lucas Torró	1	0	0	62.3	64	0
1	pase	450	98851	61.5	65.5	7	17	1	2372225	Osasuna	David García	1	0	0	69.6	90.5	0
1	pase_fallado	450	152723	69.4	90.9	7	21	1	2372225	Osasuna	Johan Mojica	0	0	0	73.6	65.4	0
8	pase_cortado	176	210171	25.6	25	7	22	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	0	0	0
1	pase	450	109243	72.4	65.7	7	23	1	2372225	Osasuna	Moi Gómez	1	0	0	74.3	60.9	0
1	pase	450	109243	72.2	63.7	7	39	1	2372225	Osasuna	Moi Gómez	1	0	0	65.5	64.9	0
1	pase	450	111232	63.8	64.8	7	41	1	2372225	Osasuna	Lucas Torró	1	0	0	53.6	40.4	0
1	pase	450	244273	53.6	40.4	7	44	1	2372225	Osasuna	Alejandro Catena	1	0	0	59	4.7	0
1	pase	450	126290	59.2	8.6	7	48	1	2372225	Osasuna	Rubén Peña	1	0	0	39.8	35.8	0
1	pase	450	244273	39.8	36	7	50	1	2372225	Osasuna	Alejandro Catena	1	0	0	39.2	73.9	0
1	pase	450	98851	39.2	73.8	7	54	1	2372225	Osasuna	David García	1	0	0	54.4	92.9	0
1	pase	450	152723	40.4	92	7	58	1	2372225	Osasuna	Johan Mojica	1	0	0	27.5	70.2	0
1	pase	450	98851	28.4	64.8	8	1	1	2372225	Osasuna	David García	1	0	0	29.1	32.1	0
1	pase	450	244273	31	36.7	8	5	1	2372225	Osasuna	Alejandro Catena	1	0	0	77.7	86.8	0
1	pase	450	109243	78.9	93.8	8	8	1	2372225	Osasuna	Moi Gómez	1	0	0	71.4	88.4	0
50	me_roban_balon	450	484702	70.8	81.2	8	10	1	2372225	Osasuna	Aimar Oroz	0	0	0	0	0	0
7	entrada	176	234511	29.2	18.8	8	11	1	2372225	Celta de Vigo	Fran Beltrán	0	0	0	0	0	0
50	me_roban_balon	450	484702	71.2	78.6	8	12	1	2372225	Osasuna	Aimar Oroz	0	0	0	0	0	0
7	entrada	176	234511	28.8	21.4	8	12	1	2372225	Celta de Vigo	Fran Beltrán	1	0	0	0	0	0
49	recuperacion_balon	176	234511	27.9	23	8	13	1	2372225	Celta de Vigo	Fran Beltrán	1	0	0	0	0	0
1	pase	176	234511	27.9	24	8	13	1	2372225	Celta de Vigo	Fran Beltrán	1	0	0	44.2	41.6	0
1	pase_fallado	176	247412	43.4	40.8	8	14	1	2372225	Celta de Vigo	Jørgen Strand Larsen	0	0	0	58.5	31.4	0
49	recuperacion_balon	450	98851	35.3	66	8	17	1	2372225	Osasuna	David García	1	0	0	0	0	0
1	pase	450	98851	39.3	69.1	8	19	1	2372225	Osasuna	David García	1	0	0	53.6	90.2	0
1	pase	450	152723	60.8	92.6	8	21	1	2372225	Osasuna	Johan Mojica	1	0	0	73.4	95	0
1	pase_fallado	450	109243	67.3	89.6	8	25	1	2372225	Osasuna	Moi Gómez	0	0	0	72.5	9.7	0
4	falta_recibida	450	477463	72.2	11.4	8	28	1	2372225	Osasuna	Jon Moncayola	1	0	152	0	0	0
4	falta_cometida	176	184028	27.8	88.6	8	28	1	2372225	Celta de Vigo	Franco Cervi	0	0	152	0	0	0
1	pase_fallado	450	477463	68.4	20.4	9	5	1	2372225	Osasuna	Jon Moncayola	0	0	0	89.5	63.9	0
44	duelo_aereo	176	210171	9.9	32.4	9	7	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	0	0	0
44	duelo_aereo	450	111232	90.1	67.6	9	7	1	2372225	Osasuna	Lucas Torró	0	0	0	0	0	0
12	despeje	176	210171	9.3	30.2	9	7	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	15.4	-0.6	0
56	perdida_golpeo_rival	450	109243	84.9	97.4	9	11	1	2372225	Osasuna	Moi Gómez	1	0	0	0	0	0
5	balon_fuera	176	210171	15.4	0	9	11	1	2372225	Celta de Vigo	Joseph Aidoo	0	0	347	0	0	0
5	balon_fuera	450	94273	84.6	100	9	11	1	2372225	Osasuna	Ante Budimir	1	0	347	0	0	0
1	pase	450	109243	84.5	100	9	15	1	2372225	Osasuna	Moi Gómez	1	0	0	72.1	92.1	0
1	pase	450	152723	72.1	92.1	9	18	1	2372225	Osasuna	Johan Mojica	1	0	0	86.2	96.9	0
1	pase	450	109243	79.7	96.5	9	21	1	2372225	Osasuna	Moi Gómez	1	0	0	65.4	96.3	0
1	pase	450	152723	63.1	94.2	9	23	1	2372225	Osasuna	Johan Mojica	1	0	0	40.2	82	0
1	pase	450	98851	41.1	80.3	9	27	1	2372225	Osasuna	David García	1	0	0	27.7	44.3	0
1	pase	450	244273	28.4	49.1	9	37	1	2372225	Osasuna	Alejandro Catena	1	0	0	31.4	74.7	0
1	pase	450	98851	34.2	71.4	9	41	1	2372225	Osasuna	David García	1	0	0	35.1	24	0
1	pase	450	477463	58.5	16.5	9	47	1	2372225	Osasuna	Jon Moncayola	1	0	0	66	2.9	0
1	pase	450	126290	66	3.2	9	48	1	2372225	Osasuna	Rubén Peña	1	0	0	72.8	4.7	0
1	pase_fallado	450	130026	70.7	4.4	9	50	1	2372225	Osasuna	Rubén García	0	0	0	76.8	11.7	0
8	pase_cortado	176	179369	26.6	90.8	9	51	1	2372225	Celta de Vigo	Carles Pérez	1	0	0	0	0	0
49	recuperacion_balon	176	242830	31.9	77.6	9	53	1	2372225	Celta de Vigo	Unai Núñez	1	0	0	0	0	0
1	pase	176	242830	31.9	77.6	9	55	1	2372225	Celta de Vigo	Unai Núñez	1	0	0	35.4	65	0
1	pase	176	40270	35.4	63.8	9	57	1	2372225	Celta de Vigo	Iago Aspas	1	0	0	31.4	41.6	0
1	pase	176	234511	31.5	41.6	9	58	1	2372225	Celta de Vigo	Fran Beltrán	1	0	0	37.8	22	0
1	pase	176	242313	55.9	13.6	10	1	1	2372225	Celta de Vigo	Óscar Mingueza	1	0	0	80.1	6.6	0
1	pase_fallado	176	195883	91.7	9	10	6	1	2372225	Celta de Vigo	Jonathan Bamba	0	0	0	90.7	12.4	0
12	despeje	450	152723	8	90.9	10	6	1	2372225	Osasuna	Johan Mojica	1	0	0	0	0	0
6	corner	176	195883	91.4	10.8	10	7	1	2372225	Celta de Vigo	Jonathan Bamba	1	0	0	0	0	0
6	corner	450	152723	8.6	89.2	10	7	1	2372225	Osasuna	Johan Mojica	0	0	0	0	0	0
1	pase	176	538283	99.5	0.5	10	30	1	2372225	Celta de Vigo	Hugo Sotelo	1	0	0	83.3	11.2	0
1	pase	176	179369	83.3	11.2	10	32	1	2372225	Celta de Vigo	Carles Pérez	1	0	0	73.8	18.6	0
1	pase_fallado	176	234511	72.8	28.7	10	35	1	2372225	Celta de Vigo	Fran Beltrán	0	0	0	78.2	33	0
12	despeje	450	477463	25.3	63.6	10	35	1	2372225	Osasuna	Jon Moncayola	1	0	0	0	0	0
49	recuperacion_balon	450	126290	39.2	8	10	39	1	2372225	Osasuna	Rubén Peña	1	0	0	0	0	0
1	pase	450	126290	40.8	7.4	10	41	1	2372225	Osasuna	Rubén Peña	1	0	0	72.5	31.6	0
45	regate_recibido	176	234511	25.6	63.6	10	44	1	2372225	Celta de Vigo	Fran Beltrán	0	0	0	0	0	0
3	regate_conseguido	450	477463	74.4	36.4	10	44	1	2372225	Osasuna	Jon Moncayola	1	0	0	0	0	0
1	pase	450	477463	75.1	35.2	10	47	1	2372225	Osasuna	Jon Moncayola	1	0	0	85.7	3.4	0
1	pase_fallado	450	126290	89.2	10.4	10	50	1	2372225	Osasuna	Rubén Peña	0	0	0	95.3	50.4	0
41	despeje_punos	176	234580	3.1	50.9	10	51	1	2372225	Celta de Vigo	Iván Villar	1	0	0	21.2	37.3	0
49	recuperacion_balon	176	179369	20.5	32	10	54	1	2372225	Celta de Vigo	Carles Pérez	1	0	0	0	0	0
1	pase_fallado	176	179369	20.3	32.2	10	54	1	2372225	Celta de Vigo	Carles Pérez	0	0	0	44.2	70.2	0
1	pase	450	484702	54.9	29.8	10	56	1	2372225	Osasuna	Aimar Oroz	1	0	0	66.2	53.3	0
44	duelo_aereo	450	152723	66.8	55.2	11	0	1	2372225	Osasuna	Johan Mojica	1	0	0	0	0	0
44	duelo_aereo	176	234511	33.2	44.8	11	0	1	2372225	Celta de Vigo	Fran Beltrán	0	0	0	0	0	0
1	pase	450	152723	65	53.6	11	0	1	2372225	Osasuna	Johan Mojica	1	0	0	74.2	49.1	0
1	pase	450	130026	75.8	49.7	11	2	1	2372225	Osasuna	Rubén García	1	0	0	71.3	53.1	0
49	recuperacion_balon	450	109243	71.1	54	11	2	1	2372225	Osasuna	Moi Gómez	1	0	0	0	0	0
1	pase	450	109243	71	54	11	4	1	2372225	Osasuna	Moi Gómez	1	0	0	67.7	42.7	0
1	pase	450	111232	68.7	42.2	11	6	1	2372225	Osasuna	Lucas Torró	1	0	0	70	11.1	0
1	pase_fallado	450	126290	70	11.1	11	9	1	2372225	Osasuna	Rubén Peña	0	0	0	101.7	34.3	0
5	balon_fuera	176	234511	0	70	11	12	1	2372225	Celta de Vigo	Fran Beltrán	1	0	346	0	0	0
5	balon_fuera	450	126290	100	30	11	12	1	2372225	Osasuna	Rubén Peña	0	0	346	0	0	0
1	pase	176	234580	3.7	51.4	11	27	1	2372225	Celta de Vigo	Iván Villar	1	0	0	15.9	24.8	0
61	toco_balon	176	210171	15.9	24.6	11	30	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	0	0	0	0
49	recuperacion_balon	450	98851	41.7	79.6	11	39	1	2372225	Osasuna	David García	1	0	0	0	0	0
1	pase	450	98851	42	79.3	11	39	1	2372225	Osasuna	David García	1	0	0	63.5	91.2	0
61	toco_balon	450	477463	64.3	90.2	11	40	1	2372225	Osasuna	Jon Moncayola	0	0	0	0	0	0
5	balon_fuera	176	210171	30.6	0	11	43	1	2372225	Celta de Vigo	Joseph Aidoo	1	0	347	0	0	0
5	balon_fuera	450	477463	69.4	100	11	43	1	2372225	Osasuna	Jon Moncayola	0	0	347	0	0	0
1	pase_fallado	176	242313	29.8	0	11	52	1	2372225	Celta de Vigo	Óscar Mingueza	0	0	0	64.6	6.8	0
