match_id	id	team_id	period_id	min	sec	player_id_1	player_id_2	outcome	start_x	start_y	end_x	end_y	offside	possession	sequence	extra_1	extra_2	extra_3
2372224	2577383393	5683	1	0	0	174816	450429	1	49.9	50.2	31.2	49.8	0	1	1	0	0	0
2372224	2577383417	5683	1	0	2	450429	178876	1	30.4	47.4	28.9	23.2	0	1	1	0	0	0
2372224	2577383467	5683	1	0	5	178876	450429	1	28.9	23.4	24.4	45.8	0	1	1	0	0	0
2372224	2577383513	5683	1	0	8	450429	90801	1	23.7	51.4	25.5	86.1	0	1	1	0	0	0
2372224	2577383549	5683	1	0	11	90801	0	0	27.1	88.7	72.5	63.3	0	1	1	0	0	0
2372224	2577383565	175	1	0	14	65807	0	0	29	40.7	34.7	37.6	0	0	0	0	3	0
2372224	2577383583	5683	1	0	16	243718	0	0	65.2	70.8	69	54	0	1	2	0	0	0
2372224	2577383621	5683	1	0	18	244243	0	0	63.1	61.9	78.9	73.1	0	1	3	0	0	0
2372224	2577383641	175	1	0	19	41328	77390	1	21.4	27.7	32	27.9	0	2	4	0	0	0
2372224	2577383657	175	1	0	20	77390	76650	1	36.8	32.8	41.5	6.5	0	2	4	0	0	0
2372224	2577383695	175	1	0	22	76650	192364	1	43.1	4	29	7.4	0	2	4	0	0	0
2372224	2577383707	175	1	0	24	192364	41328	1	29	7.4	15.3	17.1	0	2	4	0	0	0
2372224	2577383735	175	1	0	27	41328	65807	1	14.4	22.9	8.3	60.6	0	2	4	0	0	0
2372224	2577383771	175	1	0	29	65807	213431	1	8.1	64.8	20.2	80	0	2	4	0	0	0
2372224	2577383807	175	1	0	32	213431	65807	1	21.2	83.8	15.4	67.8	0	2	4	0	0	0
2372224	2577383845	175	1	0	37	65807	167449	1	22.8	63.3	39.3	90.2	0	2	4	0	0	0
2372224	2577383853	175	1	0	39	167449	213431	1	39.9	91.1	27.6	82.6	0	2	4	0	0	0
2372224	2577383873	175	1	0	41	213431	167449	1	26	81.4	32.2	87.7	0	2	4	0	0	0
2372224	2577384057	5683	1	1	1	51732	624878	1	74	0	93.2	6.4	0	3	5	0	0	0
2372224	2577384061	5683	1	1	4	624878	51732	1	93.7	3.4	91.1	7.6	0	3	5	0	0	0
2372224	2577384067	5683	1	1	6	51732	0	0	95.4	12.2	96.4	18	0	3	5	2	0	0
2372224	2577384121	5683	1	1	10	51732	0	0	93.5	14.3	99.1	43.7	0	3	6	2	0	0
2372224	2577384227	175	1	1	18	81352	41328	1	13.5	34.9	28.9	8.5	0	4	7	0	0	0
2372224	2577384237	175	1	1	21	41328	0	0	28.9	8.5	65.2	22.5	0	4	7	0	0	0
2372224	2577384445	175	1	1	38	192364	65807	1	58.6	0	41.5	28.5	0	4	8	0	0	0
2372224	2577384463	175	1	1	44	65807	167449	1	44.2	39.5	60.3	67.5	0	4	8	0	0	0
2372224	2577384515	175	1	1	46	167449	0	0	60.4	68.4	101.4	68.6	0	4	8	0	0	0
2372224	2577384809	5683	1	2	18	205523	0	0	4.8	49.7	48.6	64.1	0	5	9	0	0	0
2372224	2577384837	175	1	2	21	65807	88482	1	51.1	35.3	70.9	50.5	0	6	10	0	3	0
2372224	2577384875	5683	1	2	25	244243	90801	1	26.3	47.2	24.5	74.7	0	7	11	0	0	0
2372224	2577384955	5683	1	2	29	90801	243718	1	24.7	76.1	47.5	75.9	0	7	11	0	0	0
2372224	2577384983	5683	1	2	37	243718	161030	1	70.1	97.3	62.9	90.8	0	7	11	0	0	0
2372224	2577385021	5683	1	2	39	161030	51732	1	63.3	88	67.5	6.2	0	7	11	0	0	0
2372224	2577385045	5683	1	2	44	51732	178876	1	64.1	9.9	52.8	17.6	0	7	11	0	0	0
2372224	2577385067	5683	1	2	46	178876	450429	1	48.9	20.2	38.7	70.8	0	7	11	0	0	0
2372224	2577385105	5683	1	2	49	450429	90801	1	38.7	70.8	43.7	96.4	0	7	11	0	0	0
2372224	2577385127	5683	1	2	55	90801	0	0	42.4	96.9	72.9	89.4	0	7	11	0	0	0
2372224	2577385151	175	1	2	57	65807	76650	1	23.8	13.5	44.9	2.2	0	8	12	0	3	0
2372224	2577385153	175	1	2	58	76650	0	0	44.9	2.2	39.4	11.9	0	8	12	0	0	0
