team_id	code	type	player	x	y	min	sec	period
449	8	0interception	246301	31.4	82.3	57	1	2
449	5	0ball_out	246301	24	100	57	4	2
185	50	0dispossessed	509290	67.6	8.8	57	23	2
185	8	0interception	234370	21.9	30.9	57	41	2
185	5	0ball_out	234370	15.3	0	57	44	2
185	5	0ball_out	509290	24.5	0	58	6	2
449	61	0mal_control	248501	73	84.5	58	15	2
449	5	0ball_out	248501	100	80.3	58	19	2
449	8	0interception	246301	55.2	92.2	58	42	2
449	5	0ball_out	246301	60.2	100	58	43	2
449	61	0mal_control	248501	30.8	81.3	59	7	2
185	44	0aerial_duel_lost	215510	23	93	59	28	2
185	44	0aerial_duel_lost	121220	11.8	48.6	60	36	2
449	16	goal	246301	88.2	54.8	60	37	2
185	44	0aerial_duel_lost	509290	46.9	13.6	62	13	2
185	61	0mal_control	80209	61.4	92.1	62	35	2
185	5	0ball_out	80209	65.6	100	62	37	2
185	44	0aerial_duel_lost	215510	38	81	62	56	2
185	44	0aerial_duel_lost	168580	50.2	82	63	23	2
449	50	0dispossessed	234908	41.5	6.8	63	36	2
185	5	0ball_out	168580	57.2	100	63	37	2
185	74	0blocked_pass	475344	31.4	91.4	64	22	2
449	15	attempt_saved	519373	81.1	46.3	64	42	2
185	12	0despeje_clearance	215510	10.1	54.9	65	14	2
185	12	0despeje_clearance	475344	6.2	67.4	65	25	2
185	12	0despeje_clearance	164474	14.8	39.5	65	27	2
185	44	0aerial_duel_lost	73314	27.6	80.1	65	29	2
449	8	0interception	208380	58.2	95.5	66	24	2
449	5	0ball_out	208380	59.6	100	66	26	2
449	44	0aerial_duel_lost	86813	48.4	73.7	66	54	2
449	5	0ball_out	86813	54.4	100	66	58	2
185	8	0interception	475344	16.1	46.5	67	17	2
449	13	miss	38439	70.7	46.1	67	56	2
449	5	0ball_out	38439	100	62.4	67	58	2
449	44	0aerial_duel_lost	86813	51.9	33.8	69	39	2
185	18	player_off	80209	42.8	67.9	70	17	2
185	18	player_off	80209	42.8	67.9	70	17	2
185	19	player_in	441303	42.8	67.9	70	17	2
185	18	player_off	509290	42.8	67.9	70	33	2
185	18	player_off	509290	42.8	67.9	70	33	2
185	19	player_in	491430	42.8	67.9	70	33	2
185	74	0blocked_pass	197024	25.9	32.7	71	2	2
185	44	0aerial_duel_lost	441303	42.5	29.4	71	21	2
185	8	0interception	234370	21.5	68.2	72	11	2
185	50	0dispossessed	164474	78.5	24.8	72	41	2
185	50	0dispossessed	164474	78.2	24.7	72	42	2
185	44	0aerial_duel_lost	164474	78.2	24.7	72	43	2
185	8	0interception	121220	48.9	51.7	73	30	2
449	5	0ball_out	234908	37.2	0	73	44	2
185	61	0mal_control	73314	80.1	94.9	74	1	2
449	5	0ball_out	248501	100	68.6	74	59	2
185	50	0dispossessed	168580	45.5	91.8	77	26	2
449	12	0despeje_clearance	51952	9.1	58.7	77	59	2
449	44	0aerial_duel_lost	38439	89.4	66.7	78	27	2
449	61	0mal_control	248501	66.4	69.3	79	49	2
185	61	0mal_control	441303	46.7	5.4	79	56	2
185	5	0ball_out	441303	46.8	0	79	58	2
449	61	0mal_control	38439	62	50.4	80	22	2
449	12	0despeje_clearance	246301	12.4	57.3	80	41	2
449	44	0aerial_duel_lost	86813	3	47.8	81	25	2
185	15	attempt_saved	73314	95.5	52.4	81	25	2
185	5	0ball_out	168580	92.2	100	82	16	2
449	18	player_off	519373	7.2	0	82	45	2
449	18	player_off	519373	7.2	0	82	45	2
449	19	player_in	165375	7.2	0	82	45	2
449	18	player_off	93721	7.2	0	82	49	2
449	18	player_off	93721	7.2	0	82	49	2
449	19	player_in	89572	7.2	0	82	49	2
185	18	player_off	168580	91.6	100	83	17	2
185	18	player_off	168580	91.6	100	83	17	2
185	19	player_in	37064	91.6	100	83	17	2
449	50	0dispossessed	143877	35.8	6.2	83	34	2
185	15	attempt_saved	197024	74.2	57.9	83	50	2
185	44	0aerial_duel_lost	73314	89.7	47.6	84	20	2
449	12	0despeje_clearance	143877	9.8	51.8	84	20	2
185	13	miss	164474	74.7	38.9	84	22	2
185	5	0ball_out	164474	100	45.6	84	23	2
185	5	0ball_out	475344	31.4	100	85	20	2
185	74	0blocked_pass	197024	34.1	91	85	38	2
185	12	0despeje_clearance	215510	10.1	65.3	86	3	2
185	44	0aerial_duel_lost	164474	11.4	42.7	86	33	2
449	15	attempt_saved	86813	89.6	60.4	86	33	2
185	44	0aerial_duel_lost	234370	67.4	79.4	87	11	2
185	44	0aerial_duel_lost	197024	37.4	73.4	87	33	2
185	44	0aerial_duel_lost	197024	44.6	51	88	9	2
185	44	0aerial_duel_lost	37064	64.8	66.4	88	33	2
185	74	0blocked_pass	475344	33.3	92.4	89	32	2
185	61	0mal_control	475344	35.3	93.7	89	34	2
185	61	0mal_control	441303	46.7	5.7	89	55	2
185	5	0ball_out	441303	45.6	0	89	56	2
185	18	player_off	197024	45.7	0	90	36	2
185	18	player_off	197024	45.7	0	90	36	2
185	19	player_in	475177	45.7	0	90	36	2
185	50	0dispossessed	441303	54.1	25.4	91	29	2
185	12	0despeje_clearance	215510	11.6	51.5	91	42	2
185	61	0mal_control	73314	33.9	44.8	91	44	2
449	50	0dispossessed	51952	64.6	56.1	91	46	2
449	44	0aerial_duel_lost	234908	75.4	3.7	91	59	2
185	15	attempt_saved	491430	82.1	55.4	92	53	2
449	44	0aerial_duel_lost	248501	24.3	45	92	57	2
185	15	attempt_saved	73314	74.8	58.5	93	59	2
185	61	0mal_control	234370	92	69	94	37	2
185	50	0dispossessed	164474	69.7	37.2	94	50	2
185	16	goal	73314	90.2	49.2	94	58	2
185	44	0aerial_duel_lost	121220	15.6	41.2	96	43	2
185	12	0despeje_clearance	491430	11.9	57.1	96	47	2
449	15	attempt_saved	165375	90.5	36.5	96	47	2
449	15	attempt_saved	89572	89.9	42.1	96	48	2
449	61	0mal_control	165375	92.6	34	96	49	2
449	50	0dispossessed	86813	44.2	24.9	97	5	2
185	44	0aerial_duel_lost	121220	27	42.1	97	13	2
449	13	miss	246301	80.9	43.7	97	15	2
449	5	0ball_out	246301	100	38.8	97	17	2
