codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
1	pase	188	178880	68.6	14.5	1	37	1	2372230	Real Sociedad	Brais Méndez	1	0	0	51.7	54.1	0
1	pase	188	224919	54	65.5	1	40	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	56.6	95.7	0
1	pase	188	472145	53.6	91.4	1	45	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	42	75.8	0
1	pase	188	224919	31.5	67.8	1	47	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	35.5	37.1	0
1	pase	188	216475	35.3	27.7	1	50	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	40.8	9.7	0
1	pase	188	174528	40.7	8.1	1	51	1	2372230	Real Sociedad	Hamari Traoré	1	0	0	45	16.5	0
1	pase	188	481655	44.8	16	1	53	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	59.3	21.9	0
61	toco_balon	188	178880	63.9	26.6	1	56	1	2372230	Real Sociedad	Brais Méndez	0	0	0	0	0	0
49	recuperacion_balon	2893	11129	32.1	46.7	1	57	1	2372230	Girona	David López	1	0	0	0	0	0
1	pase	2893	11129	36.7	41.3	2	2	1	2372230	Girona	David López	1	0	0	31.2	45.5	0
1	pase	2893	178871	31.2	45.5	2	3	1	2372230	Girona	Aleix García	1	0	0	25.5	67.5	0
1	pase	2893	58877	25.5	67.5	2	4	1	2372230	Girona	Daley Blind	1	0	0	34.5	83.5	0
3	regate_fallado	2893	248498	33.7	84.1	2	8	1	2372230	Girona	Miguel Gutiérrez	0	0	0	0	0	0
1	pase	2893	248498	35.4	80.8	2	9	1	2372230	Girona	Miguel Gutiérrez	1	0	0	54.1	94.4	0
3	regate_fallado	2893	468236	45.6	93.1	2	11	1	2372230	Girona	Yan Couto	0	0	0	0	0	0
7	entrada	188	219271	54.4	6.9	2	11	1	2372230	Real Sociedad	Takefusa Kubo	1	0	0	0	0	0
5	balon_fuera	188	219271	51.5	0	2	12	1	2372230	Real Sociedad	Takefusa Kubo	0	0	347	0	0	0
5	balon_fuera	2893	468236	48.5	100	2	12	1	2372230	Girona	Yan Couto	1	0	347	0	0	0
1	pase	2893	248498	50.1	100	2	22	1	2372230	Girona	Miguel Gutiérrez	1	0	0	26.6	86.2	0
1	pase	2893	58877	9.8	81.1	2	27	1	2372230	Girona	Daley Blind	1	0	0	22.5	58.5	0
1	pase	2893	11129	23	58.4	2	29	1	2372230	Girona	David López	1	0	0	35.7	20.4	0
1	pase	2893	517333	60.1	17.9	2	38	1	2372230	Girona	Arnau Martínez	1	0	0	63.8	4.4	0
1	pase	2893	510281	65.7	4.6	2	40	1	2372230	Girona	Sávio	1	0	0	60.3	9.8	0
1	pase	2893	517333	61.4	8.2	2	41	1	2372230	Girona	Arnau Martínez	1	0	0	58.9	29.1	0
2	pase_fuera_juego	2893	178871	59.7	29.5	2	44	1	2372230	Girona	Aleix García	1	0	0	79.9	92.1	0
55	sin_identificar	188	224919	25.2	73	2	44	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	0	0	0
1	pase	188	174528	25.5	15.3	3	2	1	2372230	Real Sociedad	Hamari Traoré	1	0	0	10.7	24.9	0
1	pase	188	216475	10.7	24.9	3	7	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	9.3	71	0
1	pase	188	224919	9	77.9	3	12	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	14	93.7	0
1	pase	188	472145	14.2	94.1	3	13	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	35.7	93.7	0
50	me_roban_balon	188	219000	33	96.6	3	18	1	2372230	Real Sociedad	Mikel Oyarzabal	0	0	0	0	0	0
7	entrada	2893	226541	67	3.4	3	18	1	2372230	Girona	Yangel Herrera	0	0	0	0	0	0
1	pase	2893	517333	59.7	4.8	3	19	1	2372230	Girona	Arnau Martínez	1	0	0	64.6	5.5	0
49	recuperacion_balon	2893	510281	72.3	4.1	3	20	1	2372230	Girona	Sávio	1	0	0	0	0	0
1	pase	2893	510281	68.1	4.6	3	21	1	2372230	Girona	Sávio	1	0	0	70.9	11.6	0
61	toco_balon	2893	194282	70.5	15.3	3	21	1	2372230	Girona	Viktor Tsygankov	0	0	0	0	0	0
49	recuperacion_balon	188	481655	39.6	76.9	3	22	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	0	0	0
3	regate_fallado	188	481655	34.2	81	3	24	1	2372230	Real Sociedad	Martín Zubimendi	0	0	0	0	0	0
7	entrada	2893	226541	65.8	19	3	24	1	2372230	Girona	Yangel Herrera	0	0	0	0	0	0
45	regate_recibido	188	488026	35	76.8	3	25	1	2372230	Real Sociedad	Beñat Turrientes	0	0	0	0	0	0
3	regate_conseguido	2893	226541	65	23.2	3	25	1	2372230	Girona	Yangel Herrera	1	0	0	0	0	0
49	recuperacion_balon	2893	226541	64.6	25.5	3	26	1	2372230	Girona	Yangel Herrera	1	0	0	0	0	0
1	pase	2893	226541	68.5	20.2	3	28	1	2372230	Girona	Yangel Herrera	1	0	0	76.3	5.9	0
1	pase	2893	510281	77.5	4.9	3	32	1	2372230	Girona	Sávio	1	0	0	66	10.6	0
1	pase	2893	517333	67.2	11.4	3	35	1	2372230	Girona	Arnau Martínez	1	0	0	62.8	22.1	0
4	falta_recibida	2893	178871	58.4	26.6	3	37	1	2372230	Girona	Aleix García	1	0	152	0	0	0
4	falta_cometida	188	178880	41.6	73.4	3	37	1	2372230	Real Sociedad	Brais Méndez	0	0	152	0	0	0
1	pase	2893	178871	54	33	3	52	1	2372230	Girona	Aleix García	1	0	0	75.6	91.5	0
61	toco_balon	2893	468236	75.6	91.5	3	55	1	2372230	Girona	Yan Couto	0	0	0	0	0	0
1	pase_fallado	188	174528	24.4	10.9	3	56	1	2372230	Real Sociedad	Hamari Traoré	0	0	0	46.6	45.7	0
44	duelo_aereo	2893	178871	54.2	53.8	3	59	1	2372230	Girona	Aleix García	1	0	0	0	0	0
44	duelo_aereo	188	176189	45.8	46.2	3	59	1	2372230	Real Sociedad	Carlos Fernández	0	0	0	0	0	0
61	toco_balon	2893	178871	55	53.4	3	59	1	2372230	Girona	Aleix García	1	0	0	0	0	0
1	pase_fallado	2893	11129	53.7	43.6	4	2	1	2372230	Girona	David López	0	0	0	69.8	18.8	0
49	recuperacion_balon	188	472145	36	85.2	4	3	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	0	0	0
1	pase	188	472145	80.8	96.4	4	10	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	87	40.4	0
16	gol	188	219271	86.6	40.2	4	13	1	2372230	Real Sociedad	Takefusa Kubo	1	23	0	0	0	0
1	pase	2893	49464	50.2	50.1	5	31	1	2372230	Girona	Cristhian Stuani	1	0	0	32.6	34.3	0
1	pase	2893	517333	42	22.9	5	35	1	2372230	Girona	Arnau Martínez	1	0	0	63	11.4	0
1	pase_fallado	2893	510281	89	26.2	5	38	1	2372230	Girona	Sávio	0	0	0	92.6	47.4	0
61	toco_balon	188	216475	8.5	54.2	5	38	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	0	0	0
52	portero_agarrra_pelota	188	197316	3.1	52.8	5	39	1	2372230	Real Sociedad	Álex Remiro	0	0	0	0	0	0
1	pase	188	197316	8.6	55	5	50	1	2372230	Real Sociedad	Álex Remiro	1	0	0	15.7	70.1	0
1	pase	188	224919	15.2	71.3	5	59	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	23	92.3	0
1	pase	188	472145	23.5	92.1	6	3	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	41.3	85	0
1	pase	188	176189	38.9	86.6	6	7	1	2372230	Real Sociedad	Carlos Fernández	1	0	0	35.7	82.7	0
1	pase	188	488026	36.4	83.3	6	10	1	2372230	Real Sociedad	Beñat Turrientes	1	0	0	28.3	90.1	0
1	pase	188	472145	28.2	89.1	6	11	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	8.7	63.2	0
1	pase_fallado	188	197316	7.9	56.8	6	17	1	2372230	Real Sociedad	Álex Remiro	0	0	0	78.4	18.3	0
49	recuperacion_balon	2893	58877	25.5	72.4	6	22	1	2372230	Girona	Daley Blind	1	0	0	0	0	0
1	pase	2893	58877	21.8	77.3	6	23	1	2372230	Girona	Daley Blind	1	0	0	4.2	59.6	0
1	pase	2893	102884	3.9	59.4	6	24	1	2372230	Girona	Paulo Gazzaniga	1	0	0	8.7	93.6	0
1	pase	2893	58877	9.2	93.6	6	28	1	2372230	Girona	Daley Blind	1	0	0	29.3	79	0
1	pase	2893	248498	29.5	79	6	30	1	2372230	Girona	Miguel Gutiérrez	1	0	0	40.5	95.9	0
1	pase_fallado	2893	468236	41.5	95.7	6	32	1	2372230	Girona	Yan Couto	0	0	0	32.8	80	0
1	pase	188	176189	72.9	13.8	6	34	1	2372230	Real Sociedad	Carlos Fernández	1	0	0	66.3	13.4	0
49	recuperacion_balon	188	481655	66.3	13.4	6	35	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	0	0	0
1	pase	188	481655	62.1	13.7	6	35	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	61.8	28.5	0
4	falta_recibida	188	488026	60.8	32.1	6	36	1	2372230	Real Sociedad	Beñat Turrientes	1	0	152	0	0	265
4	falta_cometida	2893	226541	39.2	67.9	6	36	1	2372230	Girona	Yangel Herrera	0	0	152	0	0	265
1	pase	188	481655	60	30.9	6	54	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	44.5	24.2	0
1	pase	188	216475	44.4	26.7	6	56	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	37.5	57.8	0
1	pase	188	224919	37.5	58.4	6	59	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	39.8	90.9	0
1	pase	188	472145	40.4	92.4	7	2	1	2372230	Real Sociedad	Aihen Muñoz	1	0	0	54.5	76.6	0
1	pase	188	219000	54.5	76.6	7	4	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	49.3	83.3	0
1	pase_fallado	188	481655	56.9	81.5	7	6	1	2372230	Real Sociedad	Martín Zubimendi	0	0	0	76.7	91.1	0
61	toco_balon	2893	11129	25.2	8.9	7	9	1	2372230	Girona	David López	0	0	0	0	0	0
5	balon_fuera	188	488026	78.6	100	7	10	1	2372230	Real Sociedad	Beñat Turrientes	1	0	347	0	0	0
5	balon_fuera	2893	11129	21.4	0	7	10	1	2372230	Girona	David López	0	0	347	0	0	0
1	pase_fallado	188	472145	82.8	100	7	31	1	2372230	Real Sociedad	Aihen Muñoz	0	0	0	88.3	62.9	0
4	falta_recibida	2893	178871	10.8	37.8	7	34	1	2372230	Girona	Aleix García	1	0	152	0	0	264
4	falta_cometida	188	176189	89.2	62.2	7	34	1	2372230	Real Sociedad	Carlos Fernández	0	0	152	0	0	264
1	pase	2893	226541	26.9	32.4	7	54	1	2372230	Girona	Yangel Herrera	1	0	0	11.7	40.8	0
1	pase	2893	178871	14	40.4	8	0	1	2372230	Girona	Aleix García	1	0	0	4.9	29.5	0
1	pase_fallado	2893	11129	6.3	30.7	8	2	1	2372230	Girona	David López	0	0	0	44.9	25.6	0
44	duelo_aereo	188	224919	55.6	67.6	8	4	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	0	0	0
44	duelo_aereo	2893	194282	44.4	32.4	8	4	1	2372230	Girona	Viktor Tsygankov	0	0	0	0	0	0
1	pase	188	224919	56.3	70.9	8	4	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	71.1	68.6	0
49	recuperacion_balon	188	178880	71	73.1	8	5	1	2372230	Real Sociedad	Brais Méndez	1	0	0	0	0	0
1	pase_fallado	188	178880	71	73.1	8	7	1	2372230	Real Sociedad	Brais Méndez	0	0	0	82.3	71.6	0
3	regate_fallado	188	219000	79.3	71.2	8	8	1	2372230	Real Sociedad	Mikel Oyarzabal	0	0	0	0	0	0
4	falta_recibida	188	219000	80.8	69.6	8	8	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	152	0	0	265
4	falta_cometida	2893	517333	19.2	30.4	8	8	1	2372230	Girona	Arnau Martínez	0	0	152	0	0	265
17	tarjeta	2893	517333	20.8	32.8	8	14	1	2372230	Girona	Arnau Martínez	1	0	0	0	0	0
13	ocasion_fuera	188	178880	81.8	67.8	9	31	1	2372230	Real Sociedad	Brais Méndez	1	26	0	0	0	0
5	balon_fuera	188	178880	100	59.4	9	32	1	2372230	Real Sociedad	Brais Méndez	0	0	346	0	0	0
5	balon_fuera	2893	178871	0	40.6	9	32	1	2372230	Girona	Aleix García	1	0	346	0	0	0
1	pase	2893	11129	3.9	56.1	9	51	1	2372230	Girona	David López	1	0	0	4.8	39.1	0
1	pase_fallado	2893	102884	5.6	28.9	9	54	1	2372230	Girona	Paulo Gazzaniga	0	0	0	66	20.7	0
1	pase	188	481655	42.3	75.9	9	57	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	58.8	63.7	0
49	recuperacion_balon	188	178880	56.9	60.6	9	59	1	2372230	Real Sociedad	Brais Méndez	1	0	0	0	0	0
1	pase	188	178880	56	52	10	0	1	2372230	Real Sociedad	Brais Méndez	1	0	0	51.9	47.4	0
1	pase	188	174528	54.2	50.2	10	0	1	2372230	Real Sociedad	Hamari Traoré	1	0	0	64	63	0
61	toco_balon	188	219000	66.3	65.8	10	1	1	2372230	Real Sociedad	Mikel Oyarzabal	0	0	0	0	0	0
49	recuperacion_balon	2893	11129	24.2	31.6	10	4	1	2372230	Girona	David López	1	0	0	0	0	0
83	sin_identificar	188	176189	81.7	78.9	10	7	1	2372230	Real Sociedad	Carlos Fernández	0	0	0	0	0	0
1	pase	2893	11129	14.9	18.2	10	8	1	2372230	Girona	David López	1	0	0	47.3	11.4	0
1	pase	2893	194282	47.3	11.4	10	9	1	2372230	Girona	Viktor Tsygankov	1	0	0	39.5	3.5	0
1	pase	2893	510281	39.1	3.2	10	11	1	2372230	Girona	Sávio	1	0	0	37.3	14.9	0
1	pase	2893	226541	37.3	14.9	10	11	1	2372230	Girona	Yangel Herrera	1	0	0	29.3	6.1	0
1	pase	2893	517333	24.5	11	10	13	1	2372230	Girona	Arnau Martínez	1	0	0	14.7	28.2	0
1	pase	2893	11129	14.7	28.2	10	15	1	2372230	Girona	David López	1	0	0	3.8	50.3	0
1	pase	2893	102884	3.9	50.7	10	17	1	2372230	Girona	Paulo Gazzaniga	1	0	0	7.1	76.1	0
1	pase	2893	58877	6.7	84.4	10	19	1	2372230	Girona	Daley Blind	1	0	0	32.8	92.4	0
1	pase_fallado	2893	468236	21.2	92.9	10	23	1	2372230	Girona	Yan Couto	0	0	0	21.2	90.5	0
74	bloqueo_pase	188	219271	78.5	10.4	10	23	1	2372230	Real Sociedad	Takefusa Kubo	1	0	0	0	0	0
49	recuperacion_balon	188	174528	77.9	10.1	10	23	1	2372230	Real Sociedad	Hamari Traoré	1	0	0	0	0	0
1	pase	188	174528	77.9	10.1	10	24	1	2372230	Real Sociedad	Hamari Traoré	1	0	0	71.2	13.5	0
1	pase	188	216475	70.8	13.4	10	26	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	73.4	20.6	0
1	pase	188	178880	73.4	20.6	10	27	1	2372230	Real Sociedad	Brais Méndez	1	0	0	70.8	14.5	0
1	pase	188	216475	66.4	14.7	10	29	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	42.2	35.1	0
1	pase	188	224919	45.2	43.6	10	36	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	45.8	68.2	0
1	pase	188	481655	40.8	67.5	10	39	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	17.9	44.6	0
1	pase	188	197316	17.9	44.6	10	43	1	2372230	Real Sociedad	Álex Remiro	1	0	0	30.6	52.3	0
1	pase	188	481655	30.2	43.7	10	45	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	25.6	21.1	0
1	pase	188	216475	26.9	29	10	50	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	9.4	50.2	0
1	pase	188	197316	8.8	51.2	10	54	1	2372230	Real Sociedad	Álex Remiro	1	0	0	17.5	76.4	0
1	pase_fallado	188	224919	20.9	87.1	10	59	1	2372230	Real Sociedad	Robin Le Normand	0	0	0	36.1	101.3	0
5	balon_fuera	2893	468236	64.6	0	11	0	1	2372230	Girona	Yan Couto	1	0	347	0	0	0
5	balon_fuera	188	224919	35.4	100	11	0	1	2372230	Real Sociedad	Robin Le Normand	0	0	347	0	0	0
1	pase	2893	510281	65.4	0	11	3	1	2372230	Girona	Sávio	1	0	0	61.8	7.1	0
1	pase	2893	226541	61.9	7.1	11	7	1	2372230	Girona	Yangel Herrera	1	0	0	69.9	4	0
1	pase	2893	510281	65.4	2.1	11	9	1	2372230	Girona	Sávio	1	0	0	58.5	20.7	0
1	pase	2893	178871	52.4	21.1	11	12	1	2372230	Girona	Aleix García	1	0	0	47.2	45.6	0
1	pase	2893	11129	46.3	45.5	11	14	1	2372230	Girona	David López	1	0	0	45.4	70.9	0
1	pase	2893	58877	48.5	73.5	11	17	1	2372230	Girona	Daley Blind	1	0	0	68.2	95.6	0
1	pase	2893	468236	68.2	95.6	11	19	1	2372230	Girona	Yan Couto	1	0	0	46	84.1	0
1	pase	2893	58877	46.5	79.1	11	23	1	2372230	Girona	Daley Blind	1	0	0	39	49.6	0
1	pase	2893	11129	48.8	43.1	11	29	1	2372230	Girona	David López	1	0	0	45.8	24.3	0
1	pase	2893	517333	45.7	31.8	11	33	1	2372230	Girona	Arnau Martínez	1	0	0	43.3	45.7	0
1	pase_fallado	2893	11129	45.7	47.5	11	36	1	2372230	Girona	David López	0	0	0	69.8	28.8	0
1	pase	188	481655	34.7	60.2	11	37	1	2372230	Real Sociedad	Martín Zubimendi	1	0	0	44.4	67.5	0
49	recuperacion_balon	188	219000	45	67.2	11	38	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	0	0	0
1	pase	188	219000	47	64.9	11	39	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	43.3	52.2	0
1	pase	188	178880	47.4	52.2	11	40	1	2372230	Real Sociedad	Brais Méndez	1	0	0	64.8	73.2	0
83	sin_identificar	2893	11129	32.8	20.8	11	42	1	2372230	Girona	David López	1	0	0	0	0	0
1	pase	188	176189	73.2	76.5	11	42	1	2372230	Real Sociedad	Carlos Fernández	1	0	0	85	59.4	0
61	toco_balon	188	219000	87.8	58.7	11	45	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	0	0	0
52	portero_agarrra_pelota	2893	102884	1.9	49.6	11	45	1	2372230	Girona	Paulo Gazzaniga	1	0	0	0	0	0
84	sin_identificar	188	219000	88.4	59.8	11	49	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	0	0	0
65	sin_identificar	188	219000	43.7	18.1	13	26	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	0	0	0
52	portero_agarrra_pelota	2893	102884	12.5	50.3	15	9	1	2372230	Girona	Paulo Gazzaniga	0	0	0	0	0	0
1	pase_fallado	2893	102884	14.1	43.1	15	17	1	2372230	Girona	Paulo Gazzaniga	0	0	0	56.7	86.6	0
61	toco_balon	188	174528	45.6	14	15	19	1	2372230	Real Sociedad	Hamari Traoré	0	0	0	0	0	0
1	pase_fallado	2893	468236	95.5	89.7	15	28	1	2372230	Girona	Yan Couto	0	0	0	95.1	86.8	0
12	despeje	188	174528	5.4	11.2	15	28	1	2372230	Real Sociedad	Hamari Traoré	1	0	0	0	0	0
52	portero_agarrra_pelota	188	197316	3	40.7	15	30	1	2372230	Real Sociedad	Álex Remiro	0	0	0	0	0	0
1	pase	188	197316	8.8	54.4	15	49	1	2372230	Real Sociedad	Álex Remiro	1	0	0	15	73.4	0
1	pase	188	224919	16.3	77.4	15	53	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	29.8	81.1	0
4	falta_recibida	188	488026	30.6	80.4	15	54	1	2372230	Real Sociedad	Beñat Turrientes	1	0	152	0	0	265
4	falta_cometida	2893	226541	69.4	19.6	15	54	1	2372230	Girona	Yangel Herrera	0	0	152	0	0	265
1	pase	188	224919	30.4	78.1	16	16	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	13.9	54	0
1	pase	188	197316	13.8	52.1	16	20	1	2372230	Real Sociedad	Álex Remiro	1	0	0	21.2	22.2	0
1	pase	188	216475	20.3	19.8	16	24	1	2372230	Real Sociedad	Igor Zubeldia	1	0	0	8	52.7	0
1	pase	188	197316	8.3	51.6	16	27	1	2372230	Real Sociedad	Álex Remiro	1	0	0	20	75.7	0
1	pase	188	224919	24.1	76.5	16	31	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	32.9	76.6	0
1	pase	188	488026	37.4	73.3	16	32	1	2372230	Real Sociedad	Beñat Turrientes	1	0	0	26.6	32.8	0
1	pase_fallado	188	216475	41	28.7	16	39	1	2372230	Real Sociedad	Igor Zubeldia	0	0	0	74.8	79.4	0
49	recuperacion_balon	2893	510281	30.6	16.7	16	42	1	2372230	Girona	Sávio	1	0	0	0	0	0
61	toco_balon	2893	510281	30.6	16.7	16	44	1	2372230	Girona	Sávio	0	0	0	0	0	0
49	recuperacion_balon	188	219000	70.5	73.6	16	45	1	2372230	Real Sociedad	Mikel Oyarzabal	1	0	0	0	0	0
1	pase_fallado	188	219000	72.1	71.8	16	46	1	2372230	Real Sociedad	Mikel Oyarzabal	0	0	0	96.7	59.5	0
52	portero_agarrra_pelota	2893	102884	4.4	40.3	16	49	1	2372230	Girona	Paulo Gazzaniga	0	0	0	0	0	0
1	pase	2893	102884	9.4	57.3	17	2	1	2372230	Girona	Paulo Gazzaniga	1	0	0	35.4	67.2	0
4	falta_recibida	2893	194282	36.3	70.2	17	4	1	2372230	Girona	Viktor Tsygankov	1	0	152	0	0	265
4	falta_cometida	188	178880	63.7	29.8	17	4	1	2372230	Real Sociedad	Brais Méndez	0	0	152	0	0	265
1	pase	2893	58877	30.3	76.1	17	13	1	2372230	Girona	Daley Blind	1	0	0	66.6	93.9	0
45	regate_recibido	188	216475	30.5	6.6	17	17	1	2372230	Real Sociedad	Igor Zubeldia	0	0	0	0	0	0
3	regate_conseguido	2893	468236	69.5	93.4	17	17	1	2372230	Girona	Yan Couto	1	0	0	0	0	0
1	pase_fallado	2893	468236	76.4	68.2	17	20	1	2372230	Girona	Yan Couto	0	0	0	90	62.3	0
12	despeje	188	224919	15	35.7	17	22	1	2372230	Real Sociedad	Robin Le Normand	1	0	0	37.9	9.2	0
49	recuperacion_balon	188	219271	36.4	9.1	17	24	1	2372230	Real Sociedad	Takefusa Kubo	1	0	0	0	0	0
61	toco_balon	188	219271	14.9	6.5	17	29	1	2372230	Real Sociedad	Takefusa Kubo	0	0	0	0	0	0
56	perdida_golpeo_rival	2893	468236	90.1	95.7	17	30	1	2372230	Girona	Yan Couto	1	0	0	0	0	0
5	balon_fuera	2893	468236	86	100	17	31	1	2372230	Girona	Yan Couto	1	0	347	0	0	0
5	balon_fuera	188	219271	14	0	17	31	1	2372230	Real Sociedad	Takefusa Kubo	0	0	347	0	0	0
1	pase	2893	248498	80.6	100	17	40	1	2372230	Girona	Miguel Gutiérrez	1	0	0	75.5	96.2	0
1	pase	2893	194282	76.1	96.2	17	42	1	2372230	Girona	Viktor Tsygankov	1	0	0	63	97.1	0
1	pase	2893	58877	63	97.1	17	43	1	2372230	Girona	Daley Blind	1	0	0	67.4	78.8	0
1	pase	2893	178871	67.5	77.2	17	44	1	2372230	Girona	Aleix García	1	0	0	41.8	64.6	0
1	pase	2893	11129	42.2	64.5	17	47	1	2372230	Girona	David López	1	0	0	45.5	43.7	0
1	pase	2893	517333	39.2	42.8	17	49	1	2372230	Girona	Arnau Martínez	1	0	0	29.5	54.3	0
1	pase	2893	11129	29.7	54.3	17	51	1	2372230	Girona	David López	1	0	0	13	38.5	0
1	pase	2893	102884	12.6	38.8	17	53	1	2372230	Girona	Paulo Gazzaniga	1	0	0	26.6	20.4	0
1	pase	2893	178871	28.1	52.7	18	1	1	2372230	Girona	Aleix García	1	0	0	20.5	67.8	0
