team_id	code	type	player	x	y	min	sec	period
181	18	player_off	227164	60.6	27.7	84	57	2
181	19	player_in	536561	60.6	27.7	84	57	2
407	18	player_off	484753	37.5	63.9	85	0	2
407	18	player_off	484753	37.5	63.9	85	0	2
407	19	player_in	183778	37.5	63.9	85	0	2
407	50	0dispossessed	86398	34.4	67.8	85	28	2
181	13	miss	156293	81.9	62.5	85	32	2
181	5	0ball_out	156293	100	60	85	33	2
181	44	0aerial_duel_lost	170116	42.3	7.9	86	3	2
181	8	0interception	536561	14.7	25.2	86	59	2
181	12	0despeje_clearance	536561	21.4	18.8	87	1	2
181	5	0ball_out	536561	14.6	0	87	3	2
181	8	0interception	105571	22.5	69	87	20	2
181	44	0aerial_duel_lost	170154	54	22.1	87	44	2
407	61	0mal_control	170864	80.6	82.2	88	4	2
407	12	0despeje_clearance	451565	7.2	41.5	88	22	2
181	13	miss	156293	92.1	56.9	89	0	2
407	12	0despeje_clearance	213469	6.4	53.7	89	2	2
407	12	0despeje_clearance	487703	4.8	36.9	89	3	2
407	50	0dispossessed	170864	41.8	8.1	89	9	2
181	5	0ball_out	80906	57.4	100	89	11	2
181	44	0aerial_duel_lost	170154	54.4	6.1	90	0	2
181	8	0interception	170116	31.3	52.2	90	22	2
181	5	0ball_out	0	65.4	101.8	90	27	2
181	15	attempt_saved	185126	70.8	59.2	90	55	2
407	44	0aerial_duel_lost	183778	35.9	54.1	91	3	2
181	50	0dispossessed	185126	70.4	43.9	91	8	2
407	61	0mal_control	487703	48.6	96.3	91	13	2
407	5	0ball_out	487703	60.2	100	91	14	2
181	44	0aerial_duel_lost	156293	80.4	12.6	91	22	2
407	12	0despeje_clearance	183778	12.8	86.6	91	22	2
407	61	0mal_control	183778	6	32.2	91	58	2
407	44	0aerial_duel_lost	451565	6	46	92	25	2
181	13	miss	156293	95	52.8	92	25	2
181	5	0ball_out	156293	100	37.8	92	26	2
407	50	0dispossessed	170864	66.8	65	93	16	2
407	44	0aerial_duel_lost	170864	41.3	50.8	93	38	2
181	44	0aerial_duel_lost	105571	81.4	72.6	94	4	2
407	8	0interception	213469	20.5	22.1	94	4	2
407	5	0ball_out	213469	25.4	0	94	8	2
181	44	0aerial_duel_lost	105571	87.3	69.8	94	26	2
407	12	0despeje_clearance	213469	10.3	27.4	94	27	2
181	44	0aerial_duel_lost	185126	74.8	62	94	41	2
407	44	0aerial_duel_lost	170864	71.2	80.3	95	21	2
407	50	0dispossessed	449718	64.8	90	95	32	2
181	50	0dispossessed	170154	72.5	55.6	95	40	2
